T,state
10651,3
10761,1
10774,1
10784,1
10793,1
10803,1
10817,1
10826,1
10840,1
10851,1
10890,1
10900,1
10914,1
10923,1
10933,1
10947,1
10957,1
10966,1
10982,1
11020,1
11030,1
11044,1
11053,1
11053,1
11066,1
11080,1
11090,1
11099,1
11114,1
11153,1
11163,1
11177,1
11187,1
11196,1
11210,1
11220,1
11230,1
11244,1
11283,1
11293,1
11307,1
11317,1
11326,1
11340,1
11350,1
11360,1
11375,1
11407,1
11423,1
11437,1
11447,1
11457,1
11471,1
11480,1
11490,1
11504,1
11514,1
11554,1
11568,1
11577,1
11587,1
11601,1
11610,1
11620,1
11634,1
11645,1
11684,1
11693,1
11707,1
11717,1
11727,1
11741,1
11750,1
11764,1
11775,1
11814,1
11824,1
11837,1
11847,1
11857,1
11871,1
11880,1
11890,1
11905,1
11944,1
11954,1
11968,1
11977,1
11987,1
12001,1
12010,1
12020,1
12035,1
12074,1
12084,1
12098,1
12107,1
12117,1
12131,1
12141,1
12150,1
12166,1
12204,1
12214,1
12228,1
12237,1
12247,1
12261,1
12271,1
12280,1
12296,1
12331,1
12344,1
12354,1
12368,1
12377,1
12391,1
12401,1
12411,1
12425,1
12435,1
12474,1
12484,1
12498,1
12507,1
12517,1
12531,1
12541,1
12550,1
12565,1
12604,1
12614,1
12628,1
12638,1
12647,1
12661,1
12671,1
12680,1
12695,1
12734,1
12744,1
12758,1
12768,1
12777,1
12791,1
12801,1
12811,1
12826,1
12865,1
12874,1
12888,1
12898,1
12908,1
12921,1
12931,1
12941,1
12956,1
12995,1
13004,1
13018,1
13028,1
13038,1
13052,1
13061,1
13071,1
13086,1
13125,1
13135,1
13144,1
13158,1
13168,1
13177,1
13191,1
13201,1
13212,1
13255,1
13265,1
13274,1
13288,1
13298,1
13308,1
13322,1
13331,1
13342,1
13385,1
13395,1
13405,1
13419,1
13428,1
13438,1
13452,1
13461,1
13472,1
13515,1
13525,1
13535,1
13549,1
13558,1
13568,1
13582,1
13592,1
13602,1
13646,1
13662,3
13716,3
13884,3
14522,3
14528,3
14541,3
14551,3
14560,3
14575,3
14616,3
14626,3
14640,3
14649,3
14659,3
14673,3
14682,3
14692,3
14707,3
14748,3
14757,3
14771,3
14781,3
14791,3
14805,3
14814,3
14824,3
14839,3
14873,3
14889,3
14903,3
14913,3
14922,3
14936,3
14946,3
14956,3
14970,3
14980,3
15021,3
15035,3
15045,3
15054,3
15068,3
15078,3
15087,3
15101,3
15112,3
15153,3
15167,3
15176,3
15186,3
15200,3
15210,3
15219,3
15233,3
15244,3
15285,3
15299,3
15308,3
15318,3
15332,3
15341,3
15351,3
15365,3
15376,3
15416,3
15430,3
15440,3
15450,3
15464,3
15473,3
15483,3
15497,3
15508,3
15548,3
15562,3
15572,3
15581,3
15595,3
15605,3
15615,3
15629,3
15639,3
15680,3
15694,3
15704,3
15713,3
15727,3
15737,3
15747,3
15760,3
15771,3
15812,3
15826,3
15835,3
15845,3
15859,3
15869,3
15878,3
15892,3
15903,3
15944,3
15958,3
15967,3
15967,3
15980,3
15994,3
16003,3
16003,3
16016,3
16030,3
16061,3
16081,3
16095,3
16105,3
16115,3
16129,3
16138,3
16138,3
16155,3
16165,3
16177,3
16221,3
16230,3
16240,3
16254,3
16264,3
16273,3
16273,3
16290,3
16300,3
16326,3
16355,3
16365,3
16375,3
16389,3
16398,3
16408,3
16422,3
16432,3
16444,3
16487,3
16497,3
16506,3
16520,3
16530,3
16539,3
16553,3
16563,3
16575,3
16618,3
16628,3
16638,3
16652,3
16661,3
16671,3
16685,3
16694,3
16706,3
16750,3
16760,3
16769,3
16783,3
16793,3
16802,3
16816,3
16826,3
16838,3
16881,3
16891,3
16901,3
16915,3
16924,3
16934,3
16948,3
16958,3
16970,3
17013,3
17023,3
17032,3
17046,3
17056,3
17066,3
17080,3
17089,3
17101,3
17145,3
17154,3
17154,3
17167,3
17181,3
17191,4
17209,4
17219,4
17229,4
17259,4
17289,4
17298,4
17317,4
17327,4
17336,4
17355,4
17365,4
17380,4
17425,4
17435,4
17454,4
17463,4
17477,4
17487,4
17496,4
17517,4
17562,4
17575,4
17585,4
17595,4
17614,4
17623,4
17623,4
17640,4
17656,4
17696,4
17715,4
17725,4
17738,4
17753,4
17763,4
17777,4
17787,4
17837,4
17852,4
17861,4
17875,4
17885,4
17894,4
17913,4
17925,4
17973,4
17983,4
17992,4
18012,4
18021,4
18035,4
18044,4
18059,4
18074,4
18119,4
18133,4
18143,4
18158,4
18171,4
18181,4
18191,4
18211,4
18256,4
18270,4
18279,4
18289,4
18308,4
18317,4
18331,4
18342,4
18387,4
18406,4
18416,4
18425,4
18439,4
18454,4
18468,4
18478,4
18524,4
18538,4
18547,4
18566,4
18576,4
18585,4
18599,4
18615,4
18665,4
18675,4
18675,4
18675,4
18694,4
18709,4
18718,4
18732,4
18742,4
18769,4
18807,4
18817,4
18831,4
18840,4
18859,4
18869,4
18878,4
18893,4
18932,4
18953,4
18967,4
18977,4
18986,4
19005,4
19015,4
19029,4
19039,4
19085,4
19104,4
19113,4
19127,4
19137,4
19146,4
19165,4
19176,4
19214,4
19235,4
19245,4
19264,4
19273,4
19283,4
19297,4
19311,4
19326,4
19372,4
19386,4
19395,4
19410,4
19424,4
19433,4
19443,4
19463,4
19508,4
19522,4
19532,4
19541,4
19560,4
19570,4
19579,4
19593,4
19640,4
19659,4
19668,4
19678,4
19692,4
19706,4
19720,4
19731,4
19776,4
19790,4
19805,4
19819,4
19828,4
19838,4
19857,4
19867,4
19917,4
19927,4
19936,4
19955,4
19965,4
19974,4
19988,4
20005,4
20054,4
20063,4
20073,4
20087,4
20096,4
20115,4
20125,4
20137,4
20185,4
20195,4
20214,4
20223,4
20233,4
20247,4
20261,4
20272,4
20322,4
