T,a1,a2,a3
6763,2945, 2864, 2838
6891,2868, 2827, 2880
7010,2864, 2704, 2861
7124,2808, 2783, 2867
7243,2843, 2864, 2842
7357,2845, 2839, 2919
7476,2819, 2861, 2877
7590,2877, 2833, 2768
7709,2854, 2855, 2654
7823,2815, 2844, 2632
7942,2832, 2863, 2864
8056,2827, 2929, 2877
8175,2880, 2859, 2843
8290,2886, 2953, 2846
8406,2889, 2807, 2887
8521,2893, 2832, 2893
8637,2871, 2939, 2855
8752,2887, 2787, 2864
8868,2878, 2785, 2880
8983,2907, 2843, 2815
9099,2861, 2832, 2810
9214,2899, 2881, 2815
9330,2910, 2861, 2851
9445,2896, 2868, 2850
9561,2944, 2880, 2857
9676,2923, 2863, 2887
9792,2928, 2819, 2839
9907,2926, 2878, 2907
10023,2859, 2863, 2849
10138,2859, 2800, 2849
10255,2883, 2810, 2825
10370,2905, 2862, 2787
10486,2887, 2833, 2797
10601,2939, 2866, 2826
10717,2926, 2864, 2883
10832,2919, 2864, 2832
10954,2896, 2903, 2832
11084,2867, 2885, 2838
11215,2861, 2832, 2815
11345,2947, 2790, 2855
11475,2926, 2783, 2839
11606,2885, 2775, 2857
11732,2867, 2801, 2900
11866,2869, 2892, 2842
11996,2915, 2779, 2904
12130,2898, 2924, 2816
12260,2895, 2869, 2780
12393,2921, 2837, 2798
12524,2912, 2880, 2800
12654,2875, 2861, 2805
12784,2928, 2853, 2791
12910,2875, 2851, 2865
13041,2905, 2751, 2850
13171,2871, 2781, 2882
13301,2832, 2832, 2928
13432,2894, 2843, 2827
13562,2943, 2827, 2841
13692,2871, 2842, 2896
13822,2880, 2835, 2816
13967,2891, 2776, 2888
14107,2928, 2905, 2852
14237,2893, 2845, 2880
14371,2935, 2851, 2810
14501,2925, 2794, 2851
14634,2930, 2779, 2893
14764,2871, 2852, 2897
14890,2909, 2864, 2783
15035,2914, 2988, 2819
15165,2922, 3008, 2922
15295,2886, 2830, 2859
15429,2989, 2917, 2768
15559,2903, 2883, 2865
15689,2930, 2863, 2838
15823,2867, 2753, 2823
15946,2920, 2836, 2887
16076,2928, 2880, 2831
16206,2890, 2789, 2854
16337,2926, 2773, 3125
16467,2885, 2863, 2829
16597,2906, 2880, 2881
16731,2864, 2787, 2922
16868,2927, 2859, 2867
16998,2861, 2869, 2843
17128,2919, 2814, 2821
17258,2904, 2877, 2864
17392,2939, 2875, 2905
17524,2915, 2883, 2850
17656,2919, 2864, 2832
17787,2923, 2810, 2821
17922,2903, 2849, 2858
18057,2874, 2799, 2837
18199,2875, 2896, 2781
18332,2957, 2832, 2895
18463,2910, 2754, 2929
18587,2912, 2790, 2839
18719,2939, 2846, 2830
18865,2883, 2925, 2832
18996,2910, 2894, 2880
19128,2891, 2898, 2863
19260,2905, 2872, 2800
19391,2919, 2858, 2832
19523,2915, 2863, 2838
19658,2891, 2992, 2864
19789,2891, 2837, 2843
19921,2898, 2841, 2816
20049,2966, 2789, 2872
20181,2915, 2771, 2891
20312,2889, 2827, 2789
20444,2923, 2741, 2882
20576,3089, 2797, 2822
20707,2919, 2848, 2896
20839,2959, 2779, 2960
20974,2954, 2780, 2794
21105,2907, 2905, 2843
21237,2873, 2827, 2812
21369,2843, 2904, 2800
21501,2946, 2875, 2864
21632,2889, 2894, 2905
21764,2918, 2889, 2840
21899,2964, 2903, 2802
22030,2887, 2851, 2770
22165,2895, 2825, 2864
22297,2887, 2860, 3017
22428,2882, 2703, 2818
22560,2940, 2800, 2797
22695,2893, 2799, 2832
22823,2890, 2957, 2874
22954,2919, 2807, 2874
23096,2883, 2751, 2864
23227,2928, 2804, 2850
23359,2865, 2858, 2854
23491,2942, 2864, 2827
23622,2909, 2921, 2819
23764,2863, 3298, 2797
23895,2886, 2832, 2843
24027,2928, 2851, 2859
24159,2898, 2752, 2881
24291,2944, 2873, 2813
24439,2755, 2841, 2800
24571,2890, 2829, 2865
24703,2902, 2767, 2862
24834,2946, 2801, 2916
24966,2895, 2832, 2864
25097,2892, 2864, 2871
25228,2879, 2858, 2901
25360,2897, 2769, 2835
25491,2890, 2782, 2867
25622,2895, 2737, 2854
25762,2912, 2922, 2815
25908,2738, 2278, 2836
26044,2704, 2883, 2864
26175,2711, 2758, 2887
26325,2667, 2776, 2910
26471,2675, 2823, 2855
26612,2861, 2802, 2931
26752,2654, 2791, 2981
26880,2683, 2763, 2910
27026,2660, 2655, 2890
27162,2666, 2794, 2902
27298,2673, 2651, 2873
27429,2720, 2850, 2879
27570,2668, 2755, 2891
27706,2655, 2759, 2823
27843,2653, 2559, 2906
27974,2721, 2805, 2849
28110,2688, 2790, 2911
28247,2661, 2737, 2917
28378,2655, 2773, 2837
28514,2727, 2735, 2880
28651,2660, 2763, 2782
28797,2721, 2797, 2883
28935,2768, 2809, 2926
29071,2716, 2992, 2832
29211,2683, 2784, 2896
29364,2657, 2818, 2870
29507,2633, 2795, 2864
29652,2774, 2757, 2855
29789,2759, 2768, 2992
29935,2638, 2778, 2903
30079,2756, 2623, 2914
30222,2685, 2719, 2865
30358,2768, 2757, 2892
30497,2623, 2843, 2866
