T,a1,a2,a3
6463,3146,3116,2658
6493,3163,3232,2733
6526,3106,3153,2752
6559,3120,3089,2705
6592,3399,3199,2636
6625,3030,3040,2901
6658,2928,2945,2787
6691,2833,2880,2817
6724,2800,2898,2843
6757,2836,2855,2867
6790,2868,2877,2846
6823,2843,2815,2864
6856,2862,2864,2774
6889,2803,2908,2747
6922,2821,2836,2838
6955,2826,2859,2902
6988,2829,2837,2831
7021,2834,2839,2879
7054,2800,2794,2899
7087,2835,2825,2832
7120,2862,2813,2851
7153,2795,2930,2826
7186,2812,2906,2837
7219,2800,2798,2834
7252,2801,2837,2757
7285,2841,2847,2822
7318,2806,2821,2806
7351,2832,2800,2893
7384,2815,2815,2844
7417,2856,2878,2850
7450,2858,2901,2878
7483,2803,2838,2848
7516,2825,2917,2835
7549,2798,2825,2865
7582,2775,2790,2822
7615,2854,2833,2768
7648,2828,3109,2817
7681,2831,2768,2885
7714,2833,2790,2902
7747,2874,2769,2857
7780,2825,2982,2821
7813,2845,2800,2779
7846,2901,2883,2799
7879,2871,2942,2853
7912,2903,2895,2833
7945,2844,2768,2890
7978,2879,2894,2847
8011,2901,2880,2899
8044,2845,2816,2709
8077,2890,2823,2799
8110,2903,2913,2854
8143,2895,2825,2842
8176,2915,2814,2928
8209,2882,2870,2839
8242,2911,2892,2829
8275,2896,2808,2903
8308,2905,2923,2815
8341,2922,2654,2848
8374,2915,2886,2849
8407,2870,2839,2873
8440,2903,2893,2751
8473,2920,2768,2831
8506,2913,2860,2847
8539,2889,3210,2937
8572,2897,2867,2787
8605,2914,2743,2857
8638,2897,2923,2789
8671,2910,2896,2843
8704,2910,2815,2790
8737,2920,2857,2811
8770,2867,2765,2907
8803,2896,2800,2833
8836,2919,2908,2871
8869,2903,2802,2886
8902,2913,2803,2832
8935,2902,2800,2901
8968,2876,3004,2807
9001,2866,2761,2897
9034,2846,2903,2822
9067,2880,2797,2887
9100,2903,2768,2804
9133,2908,2839,2850
9166,2924,2829,2811
9199,2987,2855,2783
9232,2916,2834,2851
9265,2925,2807,2851
9298,2913,2803,2833
9331,2890,2770,2785
9364,2878,2919,2839
9397,2903,2865,2875
9430,2857,2746,2851
9463,2899,2858,2863
9496,2896,2859,2855
9529,2861,2783,2839
9562,2780,2917,2832
9595,2922,2757,2836
9628,2887,2736,2898
9661,2900,2923,2759
9694,2862,2891,2768
9727,2903,2815,2838
9760,2881,2882,2660
9793,3103,2883,2786
9826,2899,2754,2814
9859,2925,2867,2871
9892,2863,2851,2763
9925,2847,2893,2793
9958,2906,2848,2826
9991,2905,2917,2803
10024,2891,2843,2813
10057,2884,2906,2882
10090,2875,2885,2863
10123,2885,2773,2880
10156,2939,2885,2847
10189,2700,2772,2797
10222,2877,2938,2829
10255,2896,2784,2880
10288,2869,2806,2860
10321,2875,2872,2832
10354,2859,2800,2866
10387,2896,2811,2654
10420,2896,2795,2932
10453,2865,2919,2857
10486,2864,3021,2753
10519,2883,2849,2912
10552,2854,2892,2850
10585,2874,3003,2913
10618,2907,2811,2867
10651,2865,2896,2884
10684,2858,2912,2867
10717,2887,2812,2867
10750,2893,2765,2556
10783,2880,2916,2883
10816,2934,2832,2878
10849,2909,2831,2850
10882,2918,2721,2897
10915,2896,2860,2830
10948,2903,2818,2871
10981,2891,2821,2814
11014,2924,2733,2911
11047,2935,2789,2821
11080,2943,2854,2832
11113,2891,2874,2869
11146,2944,2846,2912
11179,2894,2731,2876
11212,2832,2599,2829
11245,2881,2820,2859
11278,2865,2859,3016
11311,2922,2847,2853
11344,2874,2784,2853
11377,2915,2910,2873
11410,2785,2809,2791
11443,2894,2812,2811
11476,2923,2851,2859
11509,2898,2882,2831
11542,2897,2819,2883
11575,2960,2705,2800
11608,2922,2960,2797
11641,2864,2789,2863
11674,2890,2614,2816
11707,2853,2873,2905
11740,2928,2800,2868
11773,3417,2738,2848
11806,2896,2868,2319
11839,2908,2831,2807
11872,2896,2791,2848
11905,2896,2870,2891
11938,2925,2866,2827
11971,2879,2835,2863
12004,2928,2851,2828
12037,2899,2901,2859
12070,2899,2784,2865
12103,2912,2815,2864
12136,2955,2880,2832
12169,2871,2880,2839
12202,2891,2918,2777
12235,2880,2782,2846
12268,2847,2864,2817
12301,2890,2857,2834
12334,2902,2704,2864
12367,2928,2833,2863
12400,2921,2839,2734
12433,2894,2859,2837
12466,2887,2929,2849
12499,2894,2860,2779
12532,2899,2839,2801
12565,2908,2826,2922
12598,2864,2691,2854
12631,2918,2896,2826
12664,2938,2878,2891
12697,2850,2875,2667
12730,2921,2893,2895
12763,2881,2827,2833
12796,2930,2823,2871
12829,2928,2835,2896
12862,2903,2801,2925
12895,2895,2851,2859
12928,2830,2832,2784
12961,2880,2944,2829
12994,2895,2819,2842
13027,2895,2815,2839
13060,2866,2801,2864
13093,2907,2705,2864
13126,2928,2865,2909
13159,2895,2869,2830
13192,2850,2818,2925
13225,2929,2862,2800
13258,2901,2902,2870
13291,2923,2852,2855
13324,2887,2845,2768
13357,2914,2825,2897
13390,2911,2886,2779
13423,2859,2831,2875
13456,2853,2911,2797
13489,2936,2850,2809
13522,2967,2899,2798
13555,2864,2821,2860
13588,3009,2867,2795
13621,2909,3020,2879
13654,2907,2767,2844
13687,2931,2858,2992
13720,2901,2864,2896
13753,2890,2771,2784
13786,2865,2851,2850
13819,2896,2763,2845
13852,2907,2890,2801
13885,2910,2834,2979
13918,2913,2860,2867
13951,2897,2845,2862
13984,2889,2830,2815
14017,2914,2804,2833
14050,2911,2849,2829
14083,2847,2871,2850
14116,2891,2881,2843
14149,2887,2733,2798
14182,2874,2479,2729
14215,2905,2896,2869
14248,2947,2881,2827
14281,2901,2865,2853
14314,2901,2795,2832
14347,3134,2837,2813
14380,2907,2880,2827
14413,2834,2828,2849
14446,2890,2794,2894
14479,2830,2758,2996
14512,2928,2750,2941
14545,2897,2725,3033
14578,2944,2750,2959
14611,2933,2624,2961
14644,2931,2608,3319
14677,2928,2608,3051
14710,2912,2502,3083
14743,2914,2535,3070
14776,2881,2498,3135
14809,2897,2525,3118
14842,2911,2538,3053
14875,2878,2496,2992
14908,2915,2425,3150
14941,2857,2457,3063
14974,2853,2426,3123
15007,2925,2335,3059
15040,2897,2384,3088
15073,2903,2356,3066
15106,2887,2353,3101
15139,2887,2331,3120
15172,2910,2387,3101
15205,2911,2289,3136
15238,2921,2365,3089
15271,2903,2337,3086
15304,2913,2432,3063
15337,2939,2421,3084
15370,2918,2285,3104
15403,2890,2383,3043
15436,2886,2405,3024
15469,2768,2383,3071
15502,2883,2298,3086
15535,2905,2322,3015
15568,2933,2319,3051
15601,2874,2475,3010
15634,2865,2416,3045
15667,2963,2384,3119
15700,2879,2429,3088
15733,2984,2445,2993
15766,2910,2440,3034
15799,2935,2401,3105
15832,2873,2425,3069
15865,2891,2609,3067
15898,2905,2417,3042
15931,2923,2450,3060
15964,2857,2343,3082
15997,2864,2404,3126
16030,2899,2397,3136
16063,2956,2366,2990
16096,2998,2338,3083
16129,2925,2363,3040
16162,2919,2412,3024
16195,2944,2414,3056
16228,2903,2377,3025
16261,2905,2387,3108
16294,2997,2323,3093
16327,2929,2262,3040
16360,2865,2389,3070
16393,2891,2349,3047
16426,2867,2346,3055
16459,2889,2326,3071
16492,2893,2448,3069
16525,2902,2594,3063
16558,2934,2416,3011
16591,2951,2335,3143
16624,2887,2329,3059
16657,2927,2318,3063
16690,2907,2379,3071
16723,2923,2308,3088
16756,2931,2407,3055
16789,2890,2422,3042
16822,2882,2415,2987
16855,2912,2366,3061
16888,2899,2499,3058
16921,2857,2389,3015
16954,2847,2283,3067
16987,2906,2395,3091
17020,2929,2359,3035
17053,2911,2345,3088
17086,2915,2323,3079
17119,2928,2350,3094
17152,2919,2439,3091
17185,2910,2323,3116
17218,2896,2375,3078
17251,2931,2427,3056
17284,2927,2341,3114
17317,2880,2416,3069
17350,2925,2386,3092
17383,2892,2451,3056
17416,2902,2419,3004
