T,pwm1,pwm2,pwm3
7768,2025,1975,2000
7888,2025,1975,2000
8006,2025,1975,2000
8120,2025,1975,2000
8238,2025,1975,2000
8352,2025,1975,2000
8470,2025,1975,2000
8584,2025,1975,2000
8702,2025,1975,2000
8816,2025,1975,2000
8934,2025,1975,2000
9048,2025,1975,2000
9166,2025,1975,2000
9280,2025,1975,2000
9398,2025,1975,2000
9512,2025,1975,2000
9630,2025,1975,2000
9748,2025,1975,2000
9862,2025,1975,2000
9980,2025,1975,2000
10094,2025,1975,2000
10213,2025,1975,2000
10328,2025,1975,2000
10444,2025,1975,2000
10559,2025,1975,2000
10675,2025,1975,2000
10790,2025,1975,2000
10906,2025,1975,2000
11021,2025,1975,2000
11136,2025,1975,2000
11270,2025,1975,2000
11392,2025,1975,2000
11523,2025,1975,2000
11653,2025,1975,2000
11786,2025,1975,2000
11931,2025,1975,2000
12067,2025,1975,2000
12200,2025,1975,2000
12330,2025,1975,2000
12458,2025,1975,2000
12591,2025,1975,2000
12722,2025,1975,2000
12844,2025,1975,2000
12974,2025,1975,2000
13104,2025,1975,2000
13234,2025,1975,2000
13364,2025,1975,2000
13495,2025,1975,2000
13625,2025,1975,2000
13755,2025,1975,2000
13885,2025,1975,2000
14015,2025,1975,2000
14145,2025,1975,2000
14276,2025,1975,2000
14409,2025,1975,2000
14540,2025,1975,2000
14670,2025,1975,2000
14792,2025,1975,2000
14922,2025,1975,2000
15052,2025,1975,2000
15182,2025,1975,2000
15312,2025,1975,2000
15443,2025,1975,2000
15573,2025,1975,2000
15703,2025,1975,2000
15833,2025,1975,2000
15963,2025,1975,2000
16093,2025,1975,2000
16223,2025,1975,2000
16356,2025,1975,2000
16487,2025,1975,2000
16620,2025,1975,2000
16750,2025,1975,2000
16880,2025,1975,2000
17003,2025,1975,2000
17133,2025,1975,2000
17263,2025,1975,2000
17396,2025,1975,2000
17526,2025,1975,2000
17656,2025,1975,2000
17790,2025,1975,2000
17926,2025,1975,2000
18057,2025,1975,2000
18187,2025,1975,2000
18317,2025,1975,2000
18450,2025,1975,2000
18587,2025,1975,2000
18717,2025,1975,2000
18850,2025,1975,2000
18994,2025,1975,2000
19125,2025,1975,2000
19254,2025,1975,2000
19377,2025,1975,2000
19507,2025,1975,2000
19637,2025,1975,2000
19767,2025,1975,2000
19897,2025,1975,2000
20028,2025,1975,2000
20161,2025,1975,2000
20294,2025,1975,2000
20421,2025,1975,2000
20551,2025,1975,2000
20681,2025,1975,2000
20811,2025,1975,2000
20944,2025,1975,2000
21078,2025,1975,2000
21208,2025,1975,2000
21338,2025,1975,2000
21471,2025,1975,2000
21604,2025,1975,2000
21734,2025,1975,2000
21865,2025,1975,2000
21995,2025,1975,2000
22117,2025,1975,2000
22259,2025,1975,2000
22388,2025,1975,2000
22511,2025,1975,2000
22641,2025,1975,2000
22771,2025,1975,2000
22904,2025,1975,2000
23034,2025,1975,2000
23164,2025,1975,2000
23304,2025,1975,2000
23434,2025,1975,2000
23564,2025,1975,2000
23695,2025,1975,2000
23828,2025,1975,2000
23958,2025,1975,2000
24088,2025,1975,2000
24218,2025,1975,2000
24348,2025,1975,2000
24478,2025,1975,2000
24608,2025,1975,2000
24739,2025,1975,2000
24873,2025,1975,2000
25002,2025,1975,2000
25133,2025,1975,2000
25262,2025,1975,2000
25385,2025,1975,2000
25529,2025,1975,2000
25662,2025,1975,2000
25792,2025,1975,2000
25922,2025,1975,2000
26045,2025,1975,2000
26175,2025,1975,2000
26305,2025,1975,2000
26438,2025,1975,2000
26568,2025,1975,2000
26699,2025,1975,2000
26829,2025,1975,2000
26962,2025,1975,2000
27110,2025,1975,2000
27232,2025,1975,2000
27362,2025,1975,2000
27492,2025,1975,2000
27622,2025,1975,2000
27755,2025,1975,2000
27885,2025,1975,2000
28015,2025,1975,2000
28155,2025,1975,2000
28285,2025,1975,2000
28416,2025,1975,2000
28546,2025,1975,2000
28679,2025,1975,2000
28816,2025,1975,2000
28946,2025,1975,2000
29079,2025,1975,2000
29262,2025,1975,2000
29471,2025,1975,2000
29672,2025,1975,2000
29903,2025,1975,2000
30126,2025,1975,2000
30319,1936,1862,2100
30450,1936,1862,2100
30582,1936,1862,2100
30713,1936,1862,2100
30845,1936,1862,2100
30980,1936,1862,2100
31111,1936,1862,2100
31243,1936,1862,2100
31374,1936,1862,2100
31506,1936,1862,2100
31637,1936,1862,2100
31769,1936,1862,2100
31903,1936,1862,2100
32035,1936,1862,2100
32166,1936,1862,2100
32298,1936,1862,2100
32431,1936,1862,2100
32561,1936,1862,2100
32693,1936,1862,2100
32827,1936,1862,2100
32959,1936,1862,2100
33090,1936,1862,2100
33219,1936,1862,2100
33352,1936,1862,2100
33485,1936,1862,2100
33617,1936,1862,2100
33748,1936,1862,2100
33887,1936,1862,2100
34018,1936,1862,2100
34150,1936,1862,2100
34281,1936,1862,2100
34416,1936,1862,2100
34546,1936,1862,2100
34676,1936,1862,2100
34808,1936,1862,2100
34939,1936,1862,2100
35071,1936,1862,2100
35202,1936,1862,2100
35334,1936,1862,2100
35466,1936,1862,2100
35600,1936,1862,2100
35735,1936,1862,2100
35865,1936,1862,2100
35995,1936,1862,2100
36127,1936,1862,2100
36258,1936,1862,2100
36390,1936,1862,2100
36524,1936,1862,2100
36656,1936,1862,2100
36787,1936,1862,2100
36918,1936,1862,2100
37050,1936,1862,2100
37186,2425,2375,2400
37329,2425,2375,2388
37475,2425,2375,2373
37617,2425,2375,2373
37754,2425,2375,2373
37902,2425,2375,2373
38036,2425,2375,2373
38173,2425,2375,2373
38307,2425,2375,2373
38436,2425,2375,2373
38570,2425,2375,2373
38704,2425,2375,2373
38836,2425,2375,2373
38964,2425,2375,2373
39097,2425,2375,2373
39226,2425,2375,2373
39360,2425,2375,2373
39497,2425,2375,2373
39632,2425,2375,2373
39766,2425,2375,2373
39903,2425,2375,2373
40045,2425,2375,2373
40182,2425,2375,2373
40316,2425,2375,2373
40445,2425,2375,2373
40576,2425,2375,2373
40709,2425,2375,2373
40838,2425,2375,2373
40973,2425,2375,2373
41106,2425,2375,2373
41238,2425,2375,2373
41372,2425,2375,2373
41505,2425,2375,2373
41637,2425,2375,2373
41768,2425,2375,2373
41902,2425,2375,2373
42040,2425,2375,2373
42168,2425,2375,2373
42301,2425,2375,2373
42430,2425,2375,2373
42564,2425,2375,2373
42698,2425,2375,2373
42827,2425,2375,2373
42961,2425,2375,2373
43094,2425,2375,2373
43232,2425,2375,2373
43366,2425,2375,2373
43511,2425,2375,2373
43632,2425,2375,2373
43766,2425,2375,2373
43898,2425,2375,2373
44045,2425,2375,2373
44179,2425,2375,2373
44313,2425,2375,2373
44442,2425,2375,2373
44576,2425,2375,2373
44709,2425,2375,2373
44838,2425,2375,2373
44972,2425,2375,2373
45106,2425,2375,2373
45235,2425,2375,2373
45368,2425,2375,2373
45502,2425,2375,2373
45634,2425,2375,2373
45771,2425,2375,2373
45905,2425,2375,2373
46043,2425,2375,2373
46181,2425,2375,2373
46316,2425,2375,2373
46450,2425,2375,2373
46587,2425,2375,2373
46721,2425,2375,2373
46850,2425,2375,2373
46984,2425,2375,2373
47111,2425,2375,2373
47243,2425,2375,2373
47377,2425,2375,2373
47508,2425,2375,2373
47639,2425,2375,2373
47780,2425,2375,2373
47913,2425,2375,2373
48042,2425,2375,2373
48176,2425,2375,2373
48314,2425,2375,2373
48448,2425,2375,2373
48582,2425,2375,2373
48716,2425,2375,2373
48847,2425,2375,2373
48989,2425,2375,2373
49123,2425,2375,2373
49251,2425,2375,2373
49386,2425,2375,2373
49522,2425,2375,2373
49657,2425,2375,2373
49791,2425,2375,2373
49918,2425,2375,2373
50056,2425,2375,2373
50190,2425,2375,2373
50324,2425,2375,2373
50453,2425,2375,2373
50580,2425,2375,2373
50708,2425,2375,2373
50837,2425,2375,2373
50975,2425,2375,2373
51107,2425,2375,2373
