17746,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
17880,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
18010,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
18141,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
18277,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
18410,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
18547,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
18677,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
18807,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
18937,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
19070,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
19201,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
19331,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
19468,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
19601,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
19731,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
19864,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
19994,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
20125,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
20255,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
20392,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
20525,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
20656,0, 
