T,a1,a2,a3
13105,2899,2771,2901
13138,2869,2896,2802
13171,2885,2849,2825
13204,2864,2857,2918
13237,2914,2860,2821
13270,2877,2941,2841
13303,2896,2856,2847
13336,3088,2817,2846
13369,3068,2831,2863
13402,2885,2751,2807
13435,2932,2781,2691
13468,2871,2775,2854
13501,2895,2814,2897
13534,2851,2905,2887
13567,2883,2853,2916
13600,2886,2800,2795
13633,2862,2771,2850
13666,2911,2806,2861
13699,2862,2925,2864
13732,2879,3021,2881
13765,2854,3226,2864
13798,2881,2832,2808
13831,2880,2849,3024
13864,2865,3228,2895
13897,2898,2755,2960
13930,2936,2851,2747
13963,2890,2787,2439
13996,2873,2918,2795
14029,2880,2819,2839
14062,2890,2864,2742
14095,2855,2882,2926
14128,2865,2819,2874
14161,2896,2859,2835
14194,2835,2882,2831
14227,2871,2769,3097
14260,2893,2861,2883
14293,2898,2787,2949
14326,2898,2894,2864
14359,2899,2797,2890
14392,2855,2839,2865
14425,2832,2831,2815
14458,2875,2857,2898
14491,2894,2886,2782
14524,2918,2790,2890
14557,2911,2828,2875
14590,2866,2833,2863
14623,2917,2857,2815
14656,2923,2775,2837
14689,2937,2880,2838
14722,2855,3039,2857
14755,2842,2707,2928
14788,2800,2894,2917
14821,2783,2815,2967
14854,2749,2877,2975
14887,2710,2918,3017
14920,2691,2880,3046
14953,2640,2811,3094
14986,2644,2726,3079
15019,2645,2779,3057
15052,2589,2821,3156
15085,2608,2881,3121
15118,2558,2825,3118
15151,2528,2794,3005
15184,2496,2823,3022
15217,2511,2806,3027
15250,2480,2817,3065
15283,2301,2906,3067
15316,2433,2826,3169
15349,2438,2841,3057
15382,2432,2803,3506
15415,2475,2819,3113
15448,2423,2889,3089
15481,2425,2877,3023
15514,2417,2839,3219
15547,2397,2861,3088
15580,2379,2815,3058
15613,2420,2765,3019
15646,2458,2896,3094
15679,2405,2924,3011
15712,2423,2763,3120
15745,2445,2890,3150
15778,2438,2816,3113
15811,2393,2778,3093
15844,2433,2753,3103
15877,2433,2789,3087
15910,2415,2795,3137
15943,2415,2551,3056
15976,2469,2799,3106
16009,2448,2781,3024
16042,2479,2860,3120
16075,2429,2865,3123
16108,2394,2864,3172
16141,2448,2787,3152
16174,2512,2735,3071
16207,2411,2779,3067
16240,2391,2837,3045
16273,2447,2797,3070
16306,2406,2832,3045
16339,2437,2879,3081
16372,2384,2789,3056
16405,2436,2806,3152
16438,2409,2755,3088
16471,2450,2813,3031
16504,2434,2783,3058
16537,2434,2841,3122
16570,2405,2805,3053
16603,2418,2778,3095
16636,2430,2787,3088
16669,2416,2896,3115
16702,2433,2880,3128
16735,2445,2785,3122
16768,2429,2896,3056
16801,2414,2780,3063
16834,2413,2736,3070
16867,2433,2751,3105
16900,2425,2835,3099
16933,2398,2757,3107
16966,2400,2743,3200
16999,2433,2860,3121
17032,2454,2864,3039
17065,2503,2896,3095
17098,2401,2829,3088
17131,2446,2791,3049
17164,2454,2767,3347
17197,2403,2822,3091
17230,2363,2832,3229
17263,2351,2917,3136
17296,2437,2807,3123
17329,2881,2977,3047
17362,2559,2251,3056
17395,2559,2783,2975
17428,2509,2800,2910
17461,2546,2795,3014
17494,2526,2863,2971
17527,2502,2750,2887
17560,2530,2709,2967
17593,2601,2262,2907
17626,2640,2800,2718
17659,2624,2858,2895
17692,2608,2751,2947
17725,2559,2811,2957
17758,2523,2717,2891
17791,2795,2762,3021
17824,2465,2762,2962
17857,2451,2629,3007
17890,2423,2831,2993
17923,2351,2768,3037
17956,2365,2786,2946
17989,2350,2782,3083
18022,2310,2755,3071
18055,2259,2716,3207
18088,2261,2832,3042
18121,2214,2788,2866
18154,2150,2751,3138
18187,2160,2728,3137
18220,2106,2815,3088
18253,2167,2726,3209
18286,2422,2818,3195
18319,2146,2905,3099
18352,2087,2751,3056
18385,2155,2803,3108
18418,2093,2757,2979
18451,2132,2896,3143
18484,2126,2879,3152
18517,2225,2913,3056
18550,2113,2771,3185
18583,2106,2859,3155
18616,2077,2896,3142
18649,2100,2751,3199
18682,2157,2635,3097
18715,2096,2830,3146
18748,2109,2806,3055
18781,2105,2832,3131
18814,2091,2754,3129
18847,2069,2814,3171
18880,2102,2902,3153
18913,2115,2864,3027
18946,2093,2797,3071
18979,2128,2848,3138
19012,2106,2785,3044
19045,2097,2775,3059
19078,2114,2849,3125
19111,2145,2827,3071
19144,2121,2896,3039
19177,2160,2917,3099
19210,2171,2992,3039
19243,2204,2811,3091
19276,2107,2880,3033
19309,2191,2960,2995
19342,2096,2944,2992
19375,2227,2725,3151
19408,2112,2899,3030
19441,2155,2777,3245
19474,2123,2935,3084
19507,2133,2865,3159
19540,2119,2837,3165
19573,2141,2791,3071
19606,2114,2879,3097
19639,2112,2880,3103
19672,2176,3004,3089
19705,2102,2867,3233
19738,2187,2875,3071
19771,2128,2795,3530
19804,1927,2736,3109
19837,2186,2954,3069
19870,2130,2783,3140
19903,2126,2799,3214
19936,2118,2858,3166
19969,1997,2803,3175
20002,2123,2831,3107
20035,2122,2864,3024
20068,2128,2803,3011
20101,2113,2929,3104
20134,2160,2859,3090
20167,2087,2935,2978
20200,2161,2835,3197
20233,2067,2871,3142
20266,2087,2770,3106
20299,2177,2767,3138
20332,2142,2815,3071
20365,2128,2160,3141
20398,2065,2743,3136
20431,2174,2865,3168
20464,2129,2800,3145
20497,2067,2698,3190
20530,2067,2774,3439
20563,2162,2832,3237
20596,2108,2514,3109
20629,2098,2780,3269
20662,2171,2849,3225
20695,1855,2851,3063
20728,2210,2802,3167
20761,2096,2835,3182
20794,2146,2631,3163
20827,2161,2899,3136
20860,2129,2973,3103
20893,2173,2933,3127
20926,2129,3010,3117
20959,2131,2927,3201
20992,2130,2862,3163
21025,2181,2766,3135
21058,2125,2893,2999
21091,2081,2775,3103
21124,2068,2832,3207
21157,2096,2874,3051
21190,2224,2920,3035
21223,2115,2923,3065
21256,2153,2891,3038
21289,2096,2707,3031
21322,2079,2795,3088
21355,2096,2833,3111
21388,2085,2841,3116
21421,2098,2859,3232
21454,2071,2802,3135
21487,2110,2751,3186
21520,2139,2929,3033
21553,2138,2907,3023
21586,2065,2843,3199
21619,2115,2768,3115
21652,1983,2768,3151
21685,2181,2929,3071
21718,2179,2783,3212
21751,2112,2931,3107
21784,2095,2992,3156
21817,2157,2899,3085
21850,2103,2925,3152
21883,2092,2860,3094
21916,2165,2800,3071
21949,2093,2793,3097
21982,2133,2819,3151
22015,2018,3200,3071
22048,2093,2985,3191
22081,2144,2846,3047
22114,2133,2753,3153
22147,2199,2883,3024
22180,2083,2757,3170
22213,2113,2770,3132
22246,2187,2811,3019
22279,2291,2901,3071
22312,2082,2762,3168
22345,2155,3021,3071
22378,2098,2815,3135
22411,2275,2917,3178
22444,2089,3005,3056
22477,2089,2755,3054
22510,2089,2870,3057
22543,2119,2880,3111
22576,2070,2754,3094
22609,2149,2791,3107
22642,2259,2745,3007
22675,2109,2452,3037
22708,2099,2864,3083
22741,2034,3043,3120
22774,2138,2901,3134
22807,2094,2731,3177
22840,2135,2827,3166
22873,2096,2843,3039
22906,2096,2822,3060
22939,2191,2854,3045
22972,2559,4095,3084
23005,2112,2843,3071
23038,2125,2972,3114
23071,2169,2839,3246
23104,2189,2946,3337
23137,2171,2789,3152
23170,2139,2928,3124
23203,2192,2795,3063
23236,2142,2830,3071
23269,1961,2879,3271
23302,2096,2966,3134
23335,2030,2752,3101
23368,2135,2767,3165
23401,2149,2956,3455
23434,2287,2868,3136
23467,2196,2823,3452
23500,2142,3009,3010
23533,2131,2759,3372
23566,2580,3071,3199
23599,2110,2884,3191
23632,2190,2967,3184
23665,2311,2927,3392
23698,2303,2919,3400
23731,2367,3022,3295
23764,2353,3068,3303
23797,2258,3087,3403
23830,2288,3135,3249
23863,2467,3218,3785
23896,2448,3215,3344
23929,2349,3257,3551
23962,2383,2621,3600
23995,2405,3307,3683
24028,2475,3327,3607
24061,2465,3251,3552
24094,2544,3377,3613
24127,2558,3613,3679
24160,2559,3402,3631
24193,2670,3365,3703
24226,2640,3425,3545
24259,2766,3601,3574
24292,2687,3610,3634
24325,2739,3532,3521
24358,2695,3517,3664
24391,2715,3420,3670
24424,2733,3447,3695
24457,2803,3630,3654
24490,2844,3702,3632
24523,2831,3505,3631
24556,2855,3553,3827
24589,2864,3439,3633
24622,2928,3465,3696
24655,2965,3281,3562
24688,2946,3515,3696
24721,2891,3507,3701
24754,2474,3472,3776
24787,2814,3497,3639
24820,2773,3596,3659
24853,2757,3597,3730
24886,2756,3479,3760
24919,2722,3566,3645
24952,2729,3475,3664
24985,2707,3437,3725
25018,2665,3482,3770
25051,2667,3497,3759
25084,2640,3536,3830
25117,2594,3351,3746
25150,2559,3403,3711
25183,2638,3431,3883
25216,2509,3502,3754
25249,2484,3475,3750
25282,2514,3538,3780
25315,2435,3528,3712
25348,2461,3526,3901
25381,2461,3603,3792
25414,2406,3758,3649
25447,2417,3502,3652
25480,2356,3634,3816
25513,2321,3655,3760
25546,2329,3616,3703
25579,2245,3664,3601
25612,2260,3551,3634
25645,2203,3509,3771
25678,2295,3598,3850
25711,2217,3637,3898
25744,2144,3555,3696
25777,2222,3682,3711
25810,2210,3665,3841
25843,2192,3698,3697
25876,2211,3658,3647
25909,2214,3566,3583
25942,2225,3667,3671
25975,2221,3539,3685
26008,2192,3682,3913
26041,2154,3620,3742
26074,2141,3611,3637
26107,2195,3499,3683
26140,2163,3598,3664
26173,2201,3727,3674
26206,2183,3569,3423
26239,2159,3652,3630
26272,2191,3603,3758
26305,2128,3677,3737
26338,2209,3547,3774
26371,2173,3633,3668
26404,2190,3550,3775
26437,2187,3746,3681
26470,2011,3636,3689
26503,2178,3679,3694
26536,2099,3570,3754
26569,2192,3600,3692
26602,2139,3631,3666
26635,2157,3648,3728
26668,2150,3597,3776
26701,2181,3395,3746
26734,2213,3615,4095
26767,2173,3948,3619
26800,2147,3688,3692
26833,2192,3599,3696
26866,2199,3535,3712
26899,2198,3558,3727
26932,2043,3523,3642
26965,2160,3581,3695
26998,2066,3568,3695
27031,2135,3577,3733
27064,2191,3566,4039
27097,2243,3583,3638
27130,2240,3376,3806
27163,2254,3451,3744
27196,2236,3476,3750
27229,2289,3505,3713
27262,2299,3406,3718
27295,2352,3603,3715
27328,2256,3435,3683
27361,2210,3551,3739
27394,2177,3391,3760
27427,2418,3575,3785
27460,2131,3452,3839
27493,2182,3419,3639
27526,2173,3366,3735
27559,2064,3332,3642
27592,2097,3250,3743
27625,2064,3405,3951
27658,2192,3366,3633
27691,2171,3578,3678
27724,2087,3225,3860
27757,2097,3271,3772
27790,2221,3376,3681
27823,2135,3344,3771
27856,2227,3319,3603
27889,2209,3255,3991
27922,2181,3280,3823
27955,2188,3257,3519
27988,2267,3177,3932
28021,2233,3317,3633
28054,2278,3219,3658
28087,2165,3236,3829
28120,2298,3281,3639
28153,2145,3255,3632
28186,2133,3207,3741
28219,2142,3222,3799
28252,2224,3344,3622
28285,2176,3243,3679
28318,2242,3207,3620
28351,2117,3203,3792
28384,2143,3379,3625
28417,2233,3247,3661
28450,2220,3125,3829
28483,2213,3280,3734
28516,2162,3223,3690
28549,2154,3271,3715
28582,2247,3321,4095
28615,2207,3275,3737
28648,2119,3222,3699
28681,2128,3280,3686
28714,2176,3266,3653
28747,2274,3324,3599
28780,2099,3248,3742
28813,2163,3376,3679
28846,2178,3223,3672
28879,2199,3280,3790
28912,2160,3302,3761
28945,2256,3389,3662
28978,2197,3323,3605
29011,2224,3374,3648
29044,2149,3184,3441
29077,2177,3091,3697
29110,2153,3162,3761
29143,2165,3271,3777
29176,2149,3167,3850
29209,2235,3236,4065
29242,2151,3181,3819
29275,2160,3287,3715
29308,2257,3164,3664
29341,2128,3242,3821
29374,2151,3290,3747
29407,2145,3153,3787
29440,2193,2931,3873
29473,2122,3199,3728
29506,2166,3223,3729
29539,2128,3302,3824
29572,2186,3254,3758
29605,2157,3177,3750
29638,2133,3222,3718
29671,2251,3190,3840
29704,2231,3392,3703
29737,2173,3059,3783
29770,2191,3310,3734
29803,2166,3331,3701
29836,2188,3233,3830
29869,2203,3243,3675
29902,2157,3211,3754
29935,2243,3200,3731
29968,2141,3102,3792
30001,2187,3301,3770
30034,2261,3181,3730
30067,2252,3214,3995
30100,2258,3139,3729
30133,2155,3983,3745
30166,2165,3226,3727
30199,2161,3307,3713
30232,2139,3280,3797
30265,2169,3248,3710
30298,2161,3225,3728
30331,2151,3340,3645
30364,2055,3227,3849
30397,2129,3250,3815
30430,2225,3214,3776
30463,2165,3324,3718
30496,2254,3393,3728
30529,2255,3332,3710
30562,2239,3347,3659
30595,2251,3243,3727
30628,2159,3286,3664
30661,2182,3277,3478
30694,2159,3231,3776
