T,a1,a2,a3
17255,2896, 2815, 2875
17388,2866, 2829, 2775
17518,2867, 2727, 2832
17648,2880, 2798, 2939
17778,2867, 2742, 2889
17918,2871, 2779, 2811
18048,2898, 2767, 2908
18178,2859, 2769, 2885
18308,2909, 2768, 2874
18438,2911, 2759, 2902
18578,2875, 2743, 2928
18708,2886, 2867, 2879
18838,2889, 2869, 2817
18978,2876, 2842, 2821
19108,2896, 2800, 2803
19238,2913, 2779, 2803
19369,2850, 2896, 2832
19499,2851, 2779, 2800
19629,2882, 2673, 2866
19759,2918, 2824, 2933
19889,2894, 2743, 2873
20019,2920, 2819, 2797
20149,2909, 2862, 2655
20282,2886, 2770, 2904
20413,2887, 2839, 2825
20543,2907, 2785, 2891
20673,2886, 2735, 2890
20803,2931, 2865, 2932
20936,2874, 2834, 2895
21069,2903, 2725, 2922
21192,2890, 2863, 2847
21325,2866, 2759, 2978
21455,2879, 2774, 2917
21589,2906, 2727, 2950
21719,2837, 2678, 2852
21849,2883, 2810, 2905
21979,2866, 2829, 2851
22109,2859, 2726, 2910
22242,2879, 2815, 2896
22372,2923, 2759, 2863
22502,2915, 2794, 2873
22632,2917, 2795, 2919
22763,2899, 2735, 2820
22896,2875, 2892, 2818
23026,2880, 2762, 2914
23156,2891, 2864, 2854
23296,2871, 2767, 2820
23426,2877, 2814, 3053
23556,2851, 2818, 2815
23686,2901, 2752, 2922
23819,2944, 2841, 2960
23950,2903, 2802, 2834
24080,2883, 2800, 2862
24210,2866, 2818, 2849
24340,2893, 2830, 2871
24470,2902, 2830, 2947
24600,2898, 2840, 2881
24730,2883, 2803, 2799
24856,2906, 2825, 2945
24986,2873, 2841, 2775
25116,2961, 2819, 2955
25246,2879, 2753, 2946
25376,2863, 2818, 2907
25506,2849, 2759, 2845
25646,2897, 2788, 2905
25776,2927, 2864, 2933
25906,2923, 2821, 2903
26037,2845, 2819, 2870
26167,2864, 2757, 2929
26297,2895, 2752, 3088
26430,2899, 2819, 2869
26560,2941, 2859, 2944
26690,2869, 2667, 2699
26820,2913, 2791, 2893
26950,2896, 2832, 2901
27093,2895, 2768, 2895
27223,2873, 2735, 2868
27354,2923, 2707, 2955
27484,2883, 2775, 2888
27614,2928, 2800, 2849
27747,2880, 2811, 2860
27877,2899, 2778, 2846
28007,2879, 2859, 3020
28147,2854, 2751, 2782
28277,2930, 2827, 2890
28407,2891, 2753, 2868
28537,2918, 2825, 2959
28667,2882, 2897, 2848
28807,2902, 2826, 2954
28937,2871, 2893, 2814
29071,2893, 2799, 2896
29234,2860, 2859, 2912
29443,2864, 2777, 2800
29640,2877, 2790, 2879
29874,2897, 2800, 2898
30100,2918, 2838, 2880
30311,2887, 2824, 2854
30443,2751, 2849, 2895
30574,2747, 2672, 3050
30705,2731, 2521, 3003
30837,2745, 2551, 3015
30972,2693, 2688, 2991
31103,2688, 2522, 3052
31235,2751, 2544, 3111
31366,2778, 2601, 2982
31497,2677, 2643, 3010
31629,2701, 2651, 2993
31760,2682, 2587, 3064
31895,2691, 2686, 2971
32027,2645, 2694, 2967
32158,2719, 2672, 3046
32290,2699, 2688, 3078
32421,2704, 2704, 2969
32553,2690, 2621, 3015
32684,2822, 2559, 2987
32819,2694, 2625, 3037
32951,2701, 2510, 2943
33082,2708, 2703, 2983
33206,2710, 2704, 3261
33338,2691, 2586, 2967
33469,2699, 2605, 3064
33601,2673, 2774, 2903
33733,2713, 2665, 3069
33878,2692, 2689, 2979
34010,2734, 2558, 3033
34141,2725, 2697, 3166
34273,2746, 2625, 3055
34404,2723, 2557, 3039
34536,2749, 2662, 2774
34668,2739, 2587, 2977
34799,2695, 2588, 3034
34931,2789, 2668, 2989
35062,2723, 2523, 3127
35194,2730, 2554, 3015
35326,2730, 2630, 3088
35457,2657, 2650, 3017
35592,2688, 2733, 3037
35723,2726, 2754, 3090
35855,2741, 2737, 3089
35987,2717, 2624, 3004
36118,2743, 2591, 2997
36250,2672, 2640, 2934
36381,2768, 2624, 2953
36505,2752, 2461, 2995
36647,2698, 2596, 3043
36779,2706, 2559, 2966
36910,2678, 2602, 3019
37041,2746, 2634, 2996
37177,2663, 2617, 2939
37312,2723, 2558, 3140
37458,2803, 2690, 3144
37609,2885, 2801, 3314
37742,3037, 2939, 3583
37886,306, 2861, 3519
38024,3091, 2946, 3501
38165,3355, 3065, 3558
38299,3394, 3573, 3568
38428,3600, 3405, 3536
38562,3659, 3525, 3391
38696,3707, 4017, 3519
38828,3662, 3715, 3455
38955,3600, 3954, 3583
39089,3632, 3574, 3529
39218,3559, 3575, 3403
39352,3568, 3503, 3029
39490,3538, 3655, 3545
39624,3776, 3518, 3463
39758,3778, 3583, 3583
39895,3762, 3435, 3666
40033,3801, 3359, 3604
40167,3620, 3569, 3408
40308,3550, 3499, 3391
40432,3683, 3522, 3471
40560,3607, 3421, 3462
40694,3635, 3431, 3602
40822,370, 3533, 3455
40956,3721, 3359, 3705
41090,3714, 3335, 3707
41222,3613, 3711, 3575
41356,3536, 3764, 3415
41497,3531, 3695, 3482
41630,3543, 3505, 3436
41760,3599, 3456, 3582
41894,3695, 3604, 3511
42025,3714, 3335, 3547
42159,3788, 3311, 3967
42293,3630, 3409, 3810
42422,3583, 3327, 4095
42556,3681, 3497, 3433
42690,3567, 4095, 3415
42818,3750, 3583, 3583
42952,3734, 3721, 3407
43086,3639, 3471, 3569
43224,3651, 3355, 3718
43358,3611, 3552, 3539
43495,3597, 3499, 3763
43624,3634, 3345, 3654
43757,3579, 3457, 3473
43889,3583, 3391, 3657
44026,3549, 3615, 3583
44171,3677, 3643, 3375
44305,3632, 3510, 3535
44433,3701, 3617, 3462
44556,3645, 3511, 3583
44701,3678, 3407, 3536
44830,3567, 3714, 3443
44964,3578, 3768, 3595
45097,3827, 3379, 4051
45226,3569, 3383, 3510
45360,3570, 3579, 3631
45494,3664, 3443, 3503
45626,3546, 3501, 3455
45759,3632, 3906, 3491
45896,3632, 3391, 3627
46031,3607, 3548, 3427
46165,3632, 3359, 3536
46299,3808, 3648, 3507
46437,3664, 3690, 3479
46580,3582, 3608, 3534
46712,3583, 3583, 3620
46841,3740, 3884, 3520
46964,3583, 3355, 3625
47098,3600, 3455, 3719
47227,3607, 3679, 3391
47361,3771, 3941, 3559
47495,3578, 3405, 3520
47624,3697, 3711, 3383
47771,3785, 3392, 3503
47905,3627, 3463, 3815
48034,3809, 3487, 3583
48168,3629, 3481, 3455
48301,3550, 3609, 3495
48439,3463, 3463, 3487
48573,3713, 3643, 3743
48707,3637, 3557, 3517
48839,3568, 3406, 3429
48973,3675, 3615, 3425
49107,3670, 3646, 3561
49235,3627, 3888, 3484
49369,3583, 3583, 3639
49506,3553, 3734, 3839
49638,3711, 3571, 3667
49782,3600, 3675, 3443
49910,3655, 3370, 3689
50048,3609, 3624, 3435
50182,3574, 3442, 3551
50316,3756, 3535, 3563
50444,3599, 3408, 3562
50572,3583, 3475, 3515
50695,3615, 3411, 3613
50824,3760, 3711, 3526
50958,3664, 3409, 3551
51099,3954, 3439, 3471
