T,a1,a2,a3
40792,3735, 2192, 3537
40946,3732, 2157, 3627
41090,3760, 2167, 3600
41224,3783, 2114, 3706
41372,3685, 2169, 3597
41507,3853, 2079, 3648
41641,3810, 2341, 3731
41780,3728, 2069, 3664
41913,3822, 2183, 3561
42044,3727, 2182, 3583
42190,3792, 2161, 3639
42325,3708, 2133, 3643
42468,3755, 2132, 3632
42610,3796, 2144, 3671
42764,3728, 2222, 3672
42892,3760, 1967, 3792
43026,3690, 2155, 3695
43165,3767, 2057, 3731
43296,3692, 2091, 3691
43427,3728, 2128, 3728
43578,3724, 2027, 3715
43717,3648, 2194, 3735
43855,3665, 1967, 3551
43998,3555, 2160, 3727
44128,3523, 2141, 3707
44288,3419, 2119, 3649
44436,3414, 2096, 3664
44573,3387, 2325, 3619
44722,3422, 2189, 3639
44869,3407, 2208, 3731
45016,3467, 2079, 3782
45215,3465, 2189, 3621
45405,3199, 2078, 3516
45609,3055, 2235, 3271
45800,3002, 2442, 3245
46022,2785, 2649, 2927
46227,2707, 2642, 3008
46432,2747, 2723, 3026
46637,2736, 2671, 3024
46847,2719, 2694, 3056
47034,2687, 2709, 3029
47225,2544, 2653, 3028
47394,2689, 2753, 2963
47602,2722, 2643, 3044
47770,2714, 2768, 2768
47905,2903, 2742, 2934
48040,2818, 2800, 2896
48175,2869, 2753, 2919
48307,2841, 2774, 2855
48439,2894, 2763, 2947
48571,2915, 2703, 2948
48703,2900, 2748, 2881
48835,2905, 2782, 2881
48969,2800, 2816, 2863
49109,2864, 2731, 2872
49244,2896, 2669, 2928
49376,2857, 2736, 2925
49522,2889, 2864, 2863
49654,2880, 2727, 2882
49789,2897, 2741, 2902
49921,2896, 2768, 2885
50063,2885, 2761, 2825
50198,2889, 2679, 2895
50330,2896, 2794, 2869
50462,2906, 2769, 2972
50597,2896, 2832, 2818
50737,2871, 2838, 2878
50869,2942, 2711, 2914
51004,2914, 2742, 2992
51136,2915, 2832, 2928
51271,2887, 2745, 2867
51403,2805, 2805, 2914
51535,2912, 2738, 2963
51667,2921, 2856, 2911
51809,2847, 2807, 2823
51941,2887, 2795, 2877
52073,2926, 2746, 2864
52209,2922, 2832, 2931
52355,2898, 2881, 2845
52495,2867, 2811, 2759
52635,2901, 2704, 2834
52767,2906, 2725, 2971
52899,2864, 2659, 2944
53031,2917, 2796, 2867
53163,2883, 2821, 2898
53295,2859, 2770, 2871
53427,2905, 2667, 2934
53574,2871, 2714, 2906
53709,2928, 2722, 2844
53841,2928, 2895, 2911
53973,2877, 2759, 2883
54105,2868, 2736, 2917
54238,2877, 2766, 2908
54369,2896, 2873, 2915
54501,2881, 2843, 2853
54633,2902, 2690, 2965
54765,2906, 2761, 2813
54897,2847, 2682, 2891
55032,2858, 2765, 2864
55180,2884, 2829, 2842
55402,2937, 2726, 2819
55601,2876, 2816, 2882
55836,2743, 2800, 2843
56008,2605, 2729, 2949
56217,2559, 2763, 2938
56416,2623, 2900, 2930
56620,2559, 2807, 2896
56824,2597, 2799, 2986
56997,2637, 2818, 3008
57219,2559, 2865, 2983
57409,2645, 2752, 3066
57613,2757, 2755, 2979
57817,2858, 2752, 2893
58007,2835, 2785, 2885
58211,2759, 2688, 2941
58383,2674, 2759, 2922
58592,2653, 2793, 2955
58778,2667, 2691, 3088
58968,2659, 2841, 2943
59172,2651, 2800, 2923
59362,2677, 2799, 3043
59566,2767, 2822, 3013
59756,2707, 2832, 2864
59960,2718, 2747, 2970
60164,2710, 2679, 3092
60386,2818, 2717, 2960
60608,2806, 2723, 2983
60861,2605, 2844, 2874
61049,2717, 2817, 2963
61239,2731, 2701, 2985
61443,2743, 2862, 2960
61633,2694, 2764, 2957
61837,2717, 2808, 2960
62041,2619, 2734, 2934
62231,2672, 2704, 2915
62409,2661, 2751, 2925
62607,2671, 2817, 2959
62829,2900, 2757, 2987
63033,2768, 2672, 3083
63237,2699, 2617, 3088
63446,2706, 2689, 3062
63631,2766, 2549, 3070
63853,2835, 2482, 3071
64043,2865, 2347, 3056
64247,2864, 2752, 3056
64451,2853, 2544, 3008
64655,3111, 2601, 2954
64863,2921, 2468, 2963
65049,2925, 2526, 3006
65271,2877, 2466, 2982
65443,2857, 2559, 2491
65633,2847, 2611, 2963
65843,2837, 2524, 2961
66041,2815, 2493, 3010
66249,2773, 2335, 2991
66434,2704, 2326, 3031
66624,2768, 2338, 3081
66827,2745, 2209, 3124
67017,2769, 2378, 3306
67210,2742, 2309, 3251
67385,3019, 2399, 3295
67559,3099, 2508, 3423
67751,3339, 2815, 3287
67921,3244, 2831, 3470
68085,3536, 2976, 3302
68272,3893, 2935, 3379
68446,3777, 3264, 3411
68614,3824, 3325, 3360
68772,3775, 3503, 3381
68926,3583, 3553, 3506
69087,3575, 3680, 3383
69224,3658, 3391, 3536
69351,3824, 3319, 3468
69480,3598, 3439, 3474
69614,3776, 3581, 3514
69748,3582, 3518, 3259
69877,3604, 3627, 3275
70011,3523, 3686, 3335
70145,3659, 3654, 3497
70277,3566, 3671, 3298
70404,3799, 3355, 3512
70528,3674, 3582, 3394
70670,3431, 3550, 3496
70804,3743, 3621, 3461
70938,3610, 3568, 3414
71067,3723, 3598, 3495
71201,3599, 3467, 3475
71335,3726, 3391, 3561
71464,3653, 3327, 3448
71598,3725, 3671, 3422
71730,3630, 3499, 3490
71861,3533, 3839, 3447
71995,3642, 3578, 3422
72129,3648, 3578, 3372
72258,3609, 3583, 3553
72392,3934, 3583, 3472
72529,3541, 3670, 3485
72658,4095, 3595, 3378
72788,3629, 3534, 3431
72925,3597, 3470, 3460
73060,3797, 3487, 3537
73194,3691, 3423, 3432
73342,3703, 4095, 3341
73474,3610, 3543, 3392
73608,3640, 4095, 3405
73742,3649, 3442, 3395
73874,3571, 3440, 3463
74005,3599, 3701, 3408
74139,3627, 3532, 3443
74267,3632, 3632, 3507
74401,3651, 3423, 3487
74535,3607, 3407, 3373
74664,3606, 2929, 3371
74798,3671, 3561, 3376
74932,3583, 3415, 3473
75061,3575, 3656, 3376
75195,3578, 3657, 3317
75326,3663, 3431, 3397
75461,3575, 3429, 3419
75595,3722, 3367, 3408
75732,3731, 3866, 3372
75867,3734, 3503, 3501
76015,3600, 3499, 3550
76149,3787, 3583, 3429
76278,3579, 3523, 3343
76412,3742, 3598, 3383
76535,3600, 3458, 3532
76672,3785, 3918, 3453
76795,3812, 4095, 3511
76929,3818, 3830, 3491
77061,3667, 3534, 3447
77206,3728, 3696, 3440
77336,3549, 3581, 3355
77476,3615, 3583, 3444
77615,3631, 3383, 3488
77749,3651, 3355, 3487
77878,3607, 3514, 3409
78012,3606, 3455, 3423
78147,3583, 3383, 3420
78291,3609, 3429, 3272
78425,3664, 3557, 3455
78559,3632, 3346, 3462
78691,3563, 3740, 3357
78821,3646, 3219, 3440
78952,3717, 3577, 3447
79084,3616, 3483, 3516
79215,3715, 3517, 3447
79349,3547, 3488, 3453
79481,3583, 3511, 3440
79612,3631, 3600, 3325
79746,3632, 3459, 3487
79875,3770, 3495, 3504
80009,3685, 3571, 3408
80133,3750, 3574, 3284
80280,3715, 3328, 3459
80458,3504, 3460, 3623
