17773,2025,1975,2000
17902,2025,1975,2000
18025,2025,1975,2000
18169,2025,1975,2000
18302,2025,1975,2000
18433,2025,1975,2000
18569,2025,1975,2000
18699,2025,1975,2000
18829,2025,1975,2000
18963,2025,1975,2000
19094,2025,1975,2000
19224,2025,1975,2000
19360,2025,1975,2000
19493,2025,1975,2000
19623,2025,1975,2000
19757,2025,1975,2000
19887,2025,1975,2000
20017,2025,1975,2000
20148,2025,1975,2000
20284,2025,1975,2000
20417,2025,1975,2000
20547,2025,1975,2000
