T,x1,y1,z1,x2,y2,z2,x3,y3,z3,pitch,roll
6750,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
6892,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
7010,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
7124,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
7243,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
7357,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
7475,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
7589,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
7707,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
7821,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
7940,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
8054,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
8173,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
8287,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
8406,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
8520,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
8638,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
8752,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
8869,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
8983,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
9100,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
9214,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
9331,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
9445,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
9562,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
9676,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
9793,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
9907,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
10024,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
10139,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
10255,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
