T,a1,a2,a3
7201,2865,2694,2911
7231,2890,2773,2859
7264,2915,2759,2862
7297,2879,2793,2870
7330,2896,2803,2835
7363,2949,2864,2847
7396,2905,2800,3030
7429,2923,2756,2859
7462,2928,2801,2896
7495,2897,2905,2901
7528,2846,2867,2929
7561,2899,2607,2879
7594,2806,2992,2915
7627,2890,2832,2944
7660,2874,2770,2903
7693,2854,2804,3003
7726,2885,2897,2804
7759,2844,2875,2862
7792,2889,2843,2919
7825,2879,2827,2949
7858,2864,2763,2898
7891,2846,2914,2906
7924,2875,2809,2905
7957,2894,2741,2865
7990,2902,2788,2932
8023,2832,2807,2884
8056,2839,2902,2926
8089,2819,2807,2885
8122,2858,2736,2930
8155,2858,2772,2880
8188,2879,2800,2974
8221,2864,2624,2886
8254,2837,2803,2864
8287,2896,2848,2896
8320,2843,2854,2925
8353,2854,2830,2923
8386,2890,2717,2999
8419,2815,2885,2910
8452,2880,2779,2942
8485,2835,2822,2827
8518,2814,2814,2886
8551,2903,2786,2893
8584,2835,2875,2883
8617,2889,2784,2962
8650,2873,2928,2876
8683,2896,2855,2807
8716,2885,2874,2807
8749,2851,3125,2896
8782,2864,2860,2978
8815,2885,2832,2864
8848,2885,2895,2887
8881,2896,2727,2974
8914,2921,2849,2947
8947,2890,2758,2890
8980,2859,2775,2898
9013,2855,2915,2938
9046,2864,2768,2893
9079,2921,2779,2962
9112,2912,2801,2881
9145,2849,2783,2928
9178,2931,2861,2887
9211,2885,2731,2972
9244,2908,2859,2885
9277,2957,2901,2912
9310,2875,2833,2912
9343,2877,2800,2907
9376,2895,2799,2861
9409,2941,3153,2819
9442,2928,2818,2927
9475,2887,2875,2896
9508,2886,2786,2928
9541,2912,2852,2800
9574,2879,2800,2907
9607,2891,2815,2854
9640,2880,2786,2791
9673,2921,2768,2897
9706,2875,2833,2916
9739,2883,2893,2902
9772,2871,2745,2914
9805,2863,2862,2928
9838,2875,2826,2945
9871,2866,2721,2890
9904,2913,2801,2815
9937,2883,2807,2849
9970,2851,2814,2934
10003,2843,2842,2854
10036,2907,2860,2818
10069,2893,2854,2900
10102,2879,2815,2821
10135,2933,2799,2896
10168,2928,2786,2895
10201,2901,2741,2867
10234,2883,2748,2903
10267,2877,2855,2843
10300,2877,2773,2815
10333,2938,2873,2834
10366,2835,2848,2848
10399,2933,2837,2878
10432,2943,2875,2891
10465,2915,2799,2880
10498,2878,2954,2914
10531,2893,2922,2945
10564,2873,2773,2919
10597,2906,2758,2913
10630,2894,2758,2889
10663,2899,2919,2885
10696,2908,2800,2877
10729,2942,2806,2867
10762,2883,2811,2832
10795,2926,2753,2971
10828,2859,2819,2900
10861,2889,2802,2885
10894,2852,2791,2886
10927,2883,2839,2883
10960,2887,2793,2914
10993,2853,2830,2866
11026,2912,2873,2913
11059,2905,2830,2927
11092,2864,2791,2889
11125,2880,2715,2926
11158,2928,2730,2853
11191,2847,2759,2928
11224,2882,2809,2896
11257,2896,2874,2864
11290,2864,2788,2895
11323,2883,2839,2861
11356,2886,2859,3037
11389,2871,2844,2898
11422,2855,2869,3055
11455,2851,2866,2917
11488,2994,2833,2897
11521,2900,2705,2925
11554,2910,2826,2883
11587,2851,2866,2881
11620,2909,2805,2938
11653,2904,2877,2905
11686,2842,3060,2896
11719,2922,2933,2865
11752,2865,2886,2895
11785,2912,2805,3057
11818,2896,2962,2841
11851,2899,2887,2891
11884,2911,2819,2955
11917,2887,2767,2911
11950,2834,2834,2939
11983,2896,2764,2932
12016,2921,2848,2877
12049,2875,2770,2661
12082,2803,2771,2909
