T,x1,y1,z1,x2,y2,z2,x3,y3,z3,pitch,roll
6679,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
6821,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
6940,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
7054,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
7173,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
7287,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
7406,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
7520,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
7639,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
7753,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
7872,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
7986,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
8105,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
8219,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
8336,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
8450,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
8567,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
8681,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
8798,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
8912,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
9029,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
9143,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
9260,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
9374,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
9491,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
9605,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
9722,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
9836,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
9953,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
10067,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
10184,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
10299,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
10416,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
10548,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
10678,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
10808,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
10940,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
11070,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
11196,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
11332,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
11455,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
11582,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
11709,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
11839,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
11973,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
12110,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
12246,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
12373,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
12508,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
12634,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
12770,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
12900,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
13034,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
13164,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
13294,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
13431,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
13558,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
13688,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
13818,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
13952,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
14082,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
14212,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
14339,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
14473,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
14603,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
14733,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
14876,98, -169, 841,	99, 172, 811,	-196, 0, 868,	8.09, 5.00
15095,98, -169, 841,	99, 172, 811,	-196, 0, 868,	8.09, 5.00
15310,98, -169, 841,	99, 172, 811,	-196, 0, 868,	8.09, 5.00
15511,98, -169, 841,	99, 172, 811,	-196, 0, 868,	8.09, 5.00
15709,98, -169, 841,	99, 172, 811,	-196, 0, 868,	8.09, 5.00
15829,98, -169, 841,	99, 172, 811,	-196, 0, 868,	8.09, 5.00
15956,98, -169, 841,	99, 172, 811,	-196, 0, 868,	8.09, 5.00
16088,98, -169, 841,	99, 172, 811,	-196, 0, 868,	8.09, 5.00
16223,98, -169, 841,	99, 172, 811,	-196, 0, 868,	8.09, 5.00
16354,98, -169, 841,	99, 172, 811,	-196, 0, 868,	8.09, 5.00
16486,98, -169, 841,	99, 172, 811,	-196, 0, 868,	8.09, 5.00
16617,98, -169, 841,	99, 172, 811,	-196, 0, 868,	8.09, 5.00
16750,98, -169, 841,	99, 172, 811,	-196, 0, 868,	8.09, 5.00
16881,98, -169, 841,	99, 172, 811,	-196, 0, 868,	8.09, 5.00
17012,98, -169, 841,	99, 172, 811,	-196, 0, 868,	8.09, 5.00
17144,98, -169, 841,	99, 172, 811,	-196, 0, 868,	8.09, 5.00
17279,98, -169, 841,	99, 172, 811,	-196, 0, 868,	8.09, 5.00
17410,98, -169, 841,	99, 172, 811,	-196, 0, 868,	8.09, 5.00
17542,98, -169, 841,	99, 172, 811,	-196, 0, 868,	8.09, 5.00
17675,98, -169, 841,	99, 172, 811,	-196, 0, 868,	8.09, 5.00
17805,98, -169, 841,	99, 172, 811,	-196, 0, 868,	8.09, 5.00
17938,98, -169, 841,	99, 172, 811,	-196, 0, 868,	8.09, 5.00
18070,98, -169, 841,	99, 172, 811,	-196, 0, 868,	8.09, 5.00
18200,98, -169, 841,	99, 172, 811,	-196, 0, 868,	8.09, 5.00
18335,98, -169, 841,	99, 172, 811,	-196, 0, 868,	8.09, 5.00
18468,98, -169, 841,	99, 172, 811,	-196, 0, 868,	8.09, 5.00
18598,98, -169, 841,	99, 172, 811,	-196, 0, 868,	8.09, 5.00
18730,98, -169, 841,	99, 172, 811,	-196, 0, 868,	8.09, 5.00
18862,98, -169, 841,	99, 172, 811,	-196, 0, 868,	8.09, 5.00
18993,98, -169, 841,	99, 172, 811,	-196, 0, 868,	8.09, 5.00
19126,98, -169, 841,	99, 172, 811,	-196, 0, 868,	8.09, 5.00
19257,98, -169, 841,	99, 172, 811,	-196, 0, 868,	8.09, 5.00
19388,98, -169, 841,	99, 172, 811,	-196, 0, 868,	8.09, 5.00
19523,98, -169, 841,	99, 172, 811,	-196, 0, 868,	8.09, 5.00
19654,98, -169, 841,	99, 172, 811,	-196, 0, 868,	8.09, 5.00
19786,98, -169, 841,	99, 172, 811,	-196, 0, 868,	8.09, 5.00
19919,98, -169, 841,	99, 172, 811,	-196, 0, 868,	8.09, 5.00
