T,state
10056,3
10865,1
10873,1
10883,1
10893,1
10907,1
10916,1
10926,1
10940,1
10950,1
10990,1
10999,1
11013,1
11023,1
11032,1
11046,1
11056,1
11066,1
11082,1
11120,1
11129,1
11143,1
11153,1
11163,1
11177,1
11186,1
11196,1
11211,1
11250,1
11260,1
11274,1
11283,1
11293,1
11307,1
11316,1
11326,1
11341,1
11380,1
11390,1
11404,1
11414,1
11423,1
11437,1
11447,1
11456,1
11472,1
11511,1
11520,1
11534,1
11544,1
11553,1
11567,1
11577,1
11587,1
11602,1
11641,1
11641,1
11642,1
11657,1
11671,1
11680,1
11690,1
11704,1
11714,1
11725,1
11768,1
11777,1
11777,1
11790,1
11804,1
11814,1
11823,1
11837,1
11847,1
11858,1
11901,1
11911,1
11920,1
11934,1
11944,1
11954,1
11968,1
11977,1
11988,1
12031,1
12041,1
12051,1
12065,1
12074,1
12074,1
12087,1
12101,1
12111,1
12120,1
12165,1
12174,1
12184,1
12198,1
12208,1
12217,1
12231,1
12241,1
12252,1
12295,1
12305,1
12314,1
12328,1
12338,1
12348,1
12362,1
12371,1
12371,1
12385,1
12429,1
12438,1
12448,1
12462,1
12472,1
12481,1
12495,1
12505,1
12514,1
12559,1
12569,1
12578,1
12592,1
12602,1
12612,1
12625,1
12635,1
12646,1
12689,1
12699,1
12709,1
12723,1
12732,1
12742,1
12756,1
12765,1
12776,1
12815,1
12829,1
12839,1
12849,1
12862,1
12872,1
12882,1
12896,1
12906,1
12946,1
12960,1
12969,1
12979,1
12993,1
13002,1
13012,1
13026,1
13037,1
13076,1
13090,1
13099,1
13109,1
13123,1
13133,1
13142,1
13156,1
13167,1
13206,1
13220,1
13230,1
13239,1
13253,1
13263,1
13273,1
13287,1
13297,1
13336,1
13350,1
13360,1
13370,1
13384,1
13393,1
13403,1
13417,1
13428,1
13467,1
13481,1
13490,1
13500,1
13514,1
13524,1
13533,1
13547,1
13558,1
13597,1
13607,1
13621,1
13630,1
13640,1
13654,1
13664,1
13673,1
13688,1
13727,1
13737,1
13751,1
13761,1
13770,1
13784,1
13794,1
13804,1
13819,1
13851,1
13867,1
13881,1
13891,1
13901,1
13915,1
13924,1
13934,1
13948,1
13959,1
13984,1
14012,1
14021,1
14031,1
14045,1
14055,1
14064,1
14078,1
14088,1
14099,1
14142,1
14152,1
14161,1
14175,1
14185,1
14195,1
14209,1
14218,1
14229,1
14272,1
14282,1
14292,1
14306,1
14315,1
14315,1
14328,1
14342,1
14352,1
14362,1
14406,1
14415,1
14425,1
14439,1
14449,1
14458,1
14472,1
14482,1
14493,1
14536,1
14546,1
14555,1
14569,1
14579,1
14589,1
14603,1
14612,1
14612,1
14626,1
14669,1
14679,1
14689,1
14703,1
14712,1
14722,1
14736,1
14746,1
14756,1
14795,1
14809,1
14819,1
14829,1
14843,1
14852,1
14866,1
14876,1
14886,1
14922,1
14940,1
14949,1
14959,1
14973,1
14983,1
14992,1
15006,1
15016,1
15025,1
15070,1
15080,1
15089,1
15103,1
15113,1
15122,1
15136,1
15146,1
15157,1
15200,1
15210,1
15219,1
15233,1
15243,1
15253,1
15267,1
15276,1
15288,1
15331,1
15340,1
15340,1
15353,1
15367,1
15376,1
15386,1
15400,1
15410,1
15420,1
15464,1
15474,1
15483,1
15497,1
15507,1
15516,1
15530,1
15540,1
15551,1
15594,1
15604,1
15614,1
15628,1
15637,1
15647,1
15661,1
15670,1
15681,1
15725,1
15734,1
15744,1
15758,1
15767,1
15777,1
15791,1
15801,1
15811,1
15851,1
15865,1
15874,1
15884,1
15898,1
15907,1
15917,1
15931,1
15942,1
15981,1
15995,1
16004,1
16014,1
16028,1
16038,1
16047,1
16061,1
16072,1
16111,1
16125,1
16135,1
16144,1
16158,1
16168,1
16178,1
16192,1
16202,1
16242,1
16256,1
16265,1
16275,1
16289,1
16298,1
16308,1
16322,1
16333,1
16372,1
16386,1
16396,1
16405,1
16419,1
16429,1
16438,1
16452,1
16463,1
16502,1
16516,1
16526,1
16535,1
16549,1
16559,1
16569,1
16583,1
16593,1
16632,1
16642,1
16656,1
16666,1
16675,1
16689,1
16699,1
16709,1
16724,1
16756,1
16772,1
16786,1
16796,1
16806,1
16820,1
16829,1
16839,1
16853,1
16864,1
16903,1
16917,1
16926,1
16936,1
16950,1
16960,1
16969,1
16983,1
16994,1
17033,1
17047,1
17057,1
17066,1
17080,1
17090,1
17099,1
17113,1
17124,1
17163,1
17177,1
17187,1
17197,1
17211,1
17220,1
17230,1
17244,1
17254,1
17294,1
17294,1
17317,3
17352,3
17362,3
17376,3
17387,3
17427,3
17441,3
17451,3
17460,3
17474,3
17484,3
17494,3
17508,3
17518,3
17559,3
17573,3
17583,3
17592,3
17606,3
17616,3
17625,3
17639,3
17650,3
17691,3
17705,3
17714,3
17724,3
17738,3
17748,3
17757,3
17771,3
17782,3
17823,3
17837,3
17846,3
17856,3
17870,3
17879,3
17879,3
17892,3
17906,3
17917,3
17957,3
17971,3
17981,3
17991,3
18005,3
18014,3
18014,3
18027,3
18041,3
18052,3
18092,3
18106,3
18116,3
18125,3
18139,3
18149,3
18149,3
18162,3
18176,3
18186,3
18227,3
18241,3
18251,3
18260,3
18274,3
18284,3
18298,3
18307,3
18318,3
18359,3
18373,3
18382,3
18392,3
18406,3
18416,3
18425,3
18439,3
18450,3
18491,3
18505,3
18514,3
18524,3
18538,3
18547,3
18557,3
18571,3
18582,3
18622,3
18636,3
18646,3
18655,3
18669,3
18679,3
18689,3
18703,3
18713,3
18754,3
18768,3
18778,3
18787,3
18801,3
18811,3
18820,3
18834,3
18845,3
18866,3
18900,3
18909,3
18919,3
18933,3
18943,3
18952,3
18966,3
18976,3
18987,3
19032,3
19041,3
19051,3
19065,3
19074,3
19084,3
19098,3
19108,3
19117,3
19163,3
19173,3
19183,3
19197,3
19206,3
19216,3
19230,3
19239,3
19250,3
19295,3
19304,3
19314,3
19328,3
19338,3
19347,3
19361,3
19371,3
19382,3
19426,3
19436,3
19446,3
19460,3
19469,3
19479,3
19493,3
19503,3
19512,3
19558,3
19568,3
19577,3
19591,3
19601,3
19611,3
19625,3
19634,3
19634,3
19652,3
19693,3
19703,3
19712,3
19726,3
19736,3
19745,3
19759,3
19769,3
19780,3
19825,3
19834,3
19844,3
19858,3
19867,3
19877,3
19891,3
19901,3
19910,3
19956,3
19956,3
19957,3
19972,3
19986,3
19995,3
20005,3
20019,3
20029,3
20038,3
20084,3
20094,3
20103,3
20117,3
20127,3
20137,3
20151,3
20160,3
20171,3
20216,3
20226,3
20235,3
20249,3
20259,3
20268,3
20282,3
20292,3
20304,3
20348,3
20357,3
20367,3
20381,3
20390,3
20400,3
20414,3
20424,3
20436,3
20479,3
20489,3
20499,3
20512,3
20522,3
20532,3
20546,3
20555,3
20567,3
20611,3
20621,3
20630,3
20644,3
20654,3
20663,3
20677,3
20687,3
20699,3
20743,3
20752,3
20762,3
20776,3
20785,3
20795,3
20809,3
20819,3
20831,3
20874,3
20884,3
20893,3
20893,3
20911,3
20920,3
20930,3
20944,3
20953,3
20965,3
21009,3
21019,3
21028,3
21042,3
21052,3
21061,3
21075,3
21085,3
21097,3
21141,3
21150,3
21160,3
21174,3
21183,3
21193,3
21207,3
21217,3
21226,3
21272,3
21282,3
21292,3
21306,3
21315,3
21325,3
21339,3
21348,3
