T,state
10056,3
11678,3
11719,3
11853,3
13233,3
13233,3
13233,3
13233,3
13252,3
13261,3
13261,3
13274,3
13288,3
13298,3
13309,3
13353,3
13363,3
13372,3
13386,3
13396,3
13406,3
13420,3
13429,3
13441,3
13485,3
13494,3
13504,3
13518,3
13528,3
13537,3
13551,3
13561,3
13573,3
13616,3
13626,3
13636,3
13650,3
13659,3
13669,3
13683,3
13693,3
13702,3
13717,3
13758,3
13767,3
13781,3
13791,3
13801,3
13815,3
13824,3
13834,3
13849,3
13889,3
13899,3
13913,3
13923,3
13932,3
13946,3
13956,3
13966,3
13981,3
14021,3
14031,3
14045,3
14054,3
14064,3
14078,3
14088,3
14097,3
14112,3
14146,3
14162,3
14176,3
14186,3
14196,3
14210,3
14219,3
14229,3
14243,3
14254,3
14294,3
14308,3
14318,3
14327,3
14341,3
14351,3
14361,3
14375,3
14385,3
14426,3
14440,3
14450,3
14459,3
14473,3
14483,3
14492,3
14506,3
14517,3
14558,3
14572,3
14581,3
14591,3
14605,3
14614,3
14624,3
14638,3
14649,3
14689,3
14703,3
14713,3
14723,3
14737,3
14746,3
14746,3
14759,3
14773,3
14784,3
14824,3
14838,3
14848,3
14857,3
14871,3
14881,3
14891,3
14905,3
14915,3
14956,3
14970,3
14980,3
14989,3
15003,3
15013,3
15022,3
15036,3
15047,3
15088,3
15102,3
15111,3
15121,3
15135,3
15145,3
15154,3
15168,3
15179,3
15220,3
15234,3
15243,3
15253,3
15267,3
15276,3
15286,3
15300,3
15311,3
15351,3
15365,3
15375,3
15385,3
15399,3
15408,3
15418,3
15432,3
15442,3
15483,3
15497,3
15507,3
15516,3
15530,3
15540,3
15550,3
15563,3
15574,3
15615,3
15629,3
15638,3
15648,3
15662,3
15672,3
15681,3
15695,3
15706,3
15746,3
15760,3
15770,3
15780,3
15794,3
15803,3
15813,3
15827,3
15838,3
15878,3
15892,3
15902,3
15911,3
15925,3
15935,3
15945,3
15959,3
15969,3
16010,3
16024,3
16034,3
16043,3
16057,3
16067,3
16076,3
16090,3
16101,3
16142,3
16156,3
16165,3
16175,3
16189,3
16199,3
16208,3
16222,3
16233,3
16274,3
16287,3
16297,3
16307,3
16321,3
16330,3
16330,3
16343,3
16357,3
16368,3
16408,3
16422,3
16432,3
16442,3
16456,3
16465,3
16465,3
16478,3
16492,3
16502,3
16543,3
16557,3
16567,3
16576,3
16590,3
16600,3
16610,3
16624,3
16634,3
16675,3
16689,3
16699,3
16708,3
16722,3
16732,3
16741,3
16755,3
16766,3
16806,3
16820,3
16830,3
16840,3
16854,3
16863,3
16873,3
16888,4
16904,4
16952,4
16961,4
16971,4
16985,4
16994,4
17013,4
17023,4
17035,4
17083,4
17093,4
17112,4
17121,4
17131,4
17150,4
17159,4
17170,4
17220,4
17229,4
17243,4
17258,4
17267,4
17281,4
17291,4
17311,4
17356,4
17366,4
17379,4
17389,4
17408,4
17418,4
17427,4
17442,4
17481,4
17506,4
17516,4
17525,4
17539,4
17554,4
17564,4
17577,4
17588,4
17633,4
17652,4
17662,4
17676,4
17685,4
17704,4
17714,4
17724,4
17774,4
17784,4
17793,4
17812,4
17822,4
17831,4
17845,4
17861,4
17911,4
17920,4
17930,4
17944,4
17958,4
17972,4
17982,4
17991,4
18042,4
18056,4
18070,4
18080,4
18090,4
18108,4
18118,4
18129,4
18172,4
18188,4
18207,4
18216,4
18226,4
18240,4
18254,4
18268,4
18279,4
18324,4
18338,4
18353,4
18367,4
18376,4
18386,4
18405,4
18415,4
18465,4
18474,4
18484,4
18503,4
18513,4
18522,4
18536,4
18553,4
18601,4
18611,4
18620,4
18634,4
18644,4
18663,4
18672,4
18684,4
18733,4
18742,4
18761,4
18771,4
18780,4
18794,4
18809,4
18818,4
18869,4
18878,4
18892,4
18907,4
18916,4
18930,4
18940,4
18960,4
19005,4
19015,4
19029,4
19038,4
19058,4
19067,4
19077,4
19092,4
19130,4
19156,4
19166,4
19175,4
19189,4
19204,4
19214,4
19228,4
19238,4
19284,4
19303,4
19312,4
19326,4
19336,4
19355,4
19364,4
19375,4
19424,4
19434,4
19434,4
19456,4
19466,4
19475,4
19489,4
19504,4
19513,4
19564,4
19573,4
19587,4
19602,4
19611,4
19625,4
19635,4
19644,4
19700,4
19710,4
19723,4
19733,4
19743,4
19762,4
19771,4
19786,4
19831,4
19841,4
19860,4
19869,4
19883,4
19893,4
19908,4
19922,4
19968,4
19982,4
19991,4
20006,4
20020,4
20029,4
20029,4
20042,4
20062,4
20105,4
20121,4
20131,4
20140,4
20159,4
20169,4
20182,4
20192,4
20208,4
20257,4
20267,4
20281,4
20290,4
20305,4
20319,4
20328,4
20340,4
20368,4
20403,4
20417,4
20427,4
20436,4
20455,4
20465,4
20479,4
20490,4
20535,4
20554,4
20563,4
20577,4
20586,4
20601,4
20615,4
20626,4
20675,4
20685,4
20685,4
20707,4
20716,4
20726,4
20735,4
20754,4
20766,4
20815,4
20824,4
20834,4
20853,4
20862,4
20876,4
20886,4
20900,4
20951,4
20961,4
20974,4
20984,4
20994,4
21013,4
21022,4
21034,4
21082,4
21092,4
21111,4
21120,4
21130,4
21144,4
21158,4
21173,4
21219,4
21228,4
21242,4
21257,4
21271,4
21280,4
21290,4
21310,4
21355,4
21369,4
21378,4
21388,4
21407,4
21417,4
21426,4
21440,4
21486,4
21505,4
21515,4
21524,4
21538,4
21553,4
21567,4
21577,4
21623,4
21636,4
21651,4
21665,4
21675,4
21684,4
21684,4
21706,4
21717,4
21766,4
21776,4
21785,4
21804,4
21814,4
21824,4
21837,4
21855,4
21898,4
21912,4
21922,4
21936,4
21950,4
21964,4
21974,4
21986,4
22034,4
22044,4
22063,4
22072,4
22082,4
22101,4
22110,4
