T,pwm1,pwm2,pwm3
22134,2025,1975,2000
22265,2025,1975,2000
22398,2025,1975,2000
22531,2025,1975,2000
22663,2025,1975,2000
22795,2025,1975,2000
22927,2025,1975,2000
23058,2025,1975,2000
23190,2025,1975,2000
23322,2025,1975,2000
23453,2025,1975,2000
23585,2025,1975,2000
23717,2025,1975,2000
23852,2025,1975,2000
23983,2025,1975,2000
24118,2025,1975,2000
24254,2025,1975,2000
24382,2025,1975,2000
24513,2025,1975,2000
24645,2025,1975,2000
24777,2025,1975,2000
24909,2025,1975,2000
25040,2025,1975,2000
25172,2025,1975,2000
25304,2025,1975,2000
25438,2025,1975,2000
25570,2025,1975,2000
25702,2025,1975,2000
25834,2025,1975,2000
25966,2025,1975,2000
26097,2025,1975,2000
26232,2025,1975,2000
26361,2025,1975,2000
26493,2025,1975,2000
26624,2025,1975,2000
26756,2025,1975,2000
26891,2025,1975,2000
27024,2025,1975,2000
27154,2025,1975,2000
27289,2025,1975,2000
27418,2025,1975,2000
27549,2025,1975,2000
27681,2025,1975,2000
27813,2025,1975,2000
27945,2025,1975,2000
28076,2025,1975,2000
28208,2025,1975,2000
28343,2025,1975,2000
28477,2025,1975,2000
28619,2025,1975,2000
28751,2025,1975,2000
28882,2025,1975,2000
29014,2025,1975,2000
29146,2025,1975,2000
29277,2025,1975,2000
29409,2025,1975,2000
29555,2025,1975,2000
29690,2025,1975,2000
29821,2025,1975,2000
29956,2025,1975,2000
30088,2025,1975,2000
30219,2025,1975,2000
30348,2025,1975,2000
30483,2025,1975,2000
30611,2025,1975,2000
30746,2025,1975,2000
30878,2025,1975,2000
31010,2025,1975,2000
31145,2025,1975,2000
31282,2025,1975,2000
31417,2025,19752000
31555,2025,1975,2000
31687,2025,1975,2000
31819,2025,1975,2000
31950,2025,1975,2000
32082,2025,1975,2000
32214,2025,1975,2000
32345,2025,1975,2000
32480,2025,1975,2000
32623,2025,1975,2000
32755,2025,1975,2000
32886,2025,1975,2000
33018,2025,1975,2000
33150,2025,1975,2000
33282,2025,1975,2000
33413,2025,1975,2000
33544,2025,1975,2000
33676,2025,1975,2000
33811,2025,1975,2000
33943,2025,1975,2000
34075,2025,1975,2000
34207,2025,1975,2000
34338,2025,1975,2000
34475,2025,1975,2000
34607,2025,1975,2000
34742,2025,1975,2000
34873,2025,1975,2000
35005,2025,1975,2000
35136,2025,1975,2000
35268,2025,1975,2000
35399,2025,1975,2000
35533,2025,1975,2000
35678,2025,1975,2000
35828,2025,1975,2000
36038,2025,1965,2004
36204,2062,1995,1980
36335,2116,2015,1955
36486,2184,2042,1924
36622,2184,2042,1924
36753,2184,2042,1924
36893,2184,2042,1924
37032,2184,2042,1924
37183,2184,2042,1924
37318,2184,2042,1924
37449,2184,2042,1924
37585,2184,2042,1924
37724,2184,2042,1924
37852,2184,2042,1924
38006,2184,2042,1924
38148,2184,2042,1924
38285,2184,2042,1924
38428,2184,2042,1924
38563,2184,2042,1924
38698,2184,2042,1924
38838,2184,2042,1924
38977,2184,2042,1924
39105,2184,2042,1924
39235,2184,2042,1924
39372,2184,2042,1924
