17776,0.00,0.00
17906,0.00,0.00
18037,0.00,0.00
18173,0.00,0.00
18306,0.00,0.00
18436,0.00,0.00
18573,0.00,0.00
18703,0.00,0.00
18834,0.00,0.00
18967,0.00,0.00
19097,0.00,0.00
19227,0.00,0.00
19364,0.00,0.00
19497,0.00,0.00
19628,0.00,0.00
19761,0.00,0.00
19891,0.00,0.00
20021,0.00,0.00
20151,0.00,0.00
20288,0.00,0.00
20421,0.00,0.00
20551,0.00,0.00
