T,pwm1,pwm2,pwm3
6976,2025,1975,2000
7096,2025,1975,2000
7215,2025,1975,2000
7329,2025,1975,2000
7448,2025,1975,2000
7562,2025,1975,2000
7680,2025,1975,2000
7794,2025,1975,2000
7913,2025,1975,2000
8027,2025,1975,2000
8146,2025,1975,2000
8264,2025,1975,2000
8379,2025,1975,2000
8496,2025,1975,2000
8611,2025,1975,2000
8728,2025,1975,2000
8842,2025,1975,2000
8959,2025,1975,2000
9073,2025,1975,2000
9189,2025,1975,2000
9304,2025,1975,2000
9420,2025,1975,2000
9535,2025,1975,2000
9652,2025,1975,2000
9766,2025,1975,2000
9882,2025,1975,2000
9997,2025,1975,2000
10114,2025,1975,2000
10229,2025,1975,2000
10345,2025,1975,2000
10459,2025,1975,2000
10576,2025,1975,2000
10691,2025,1975,2000
10807,2025,1975,2000
10922,2025,1975,2000
11038,2025,1975,2000
11153,2025,1975,2000
11269,2025,1975,2000
11384,2025,1975,2000
11500,2025,1975,2000
11615,2025,1975,2000
11746,2025,1975,2000
11877,2025,1975,2000
12007,2025,1975,2000
12137,2025,1975,2000
12268,2025,1975,2000
12398,2025,1975,2000
12531,2025,1975,2000
12668,2025,1975,2000
12798,2025,1975,2000
12936,2025,1975,2000
13062,2025,1975,2000
13192,2025,1975,2000
13323,2025,1975,2000
13453,2025,1975,2000
13586,2025,1975,2000
13716,2025,1975,2000
13853,2025,1975,2000
13984,2025,1975,2000
14117,2025,1975,2000
14250,2025,1975,2000
14381,2025,1975,2000
14511,2025,1975,2000
14641,2025,1975,2000
14772,2025,1975,2000
14905,2025,1975,2000
15035,2025,1975,2000
15166,2025,1975,2000
15296,2025,1975,2000
15419,2025,1975,2000
15563,2025,1975,2000
15696,2025,1975,2000
15828,2025,1975,2000
15960,2025,1975,2000
16178,2025,1975,2000
16374,2025,1975,2000
16582,2025,1975,2000
16768,2025,1975,2000
16990,2025,1975,2000
17112,1847,1951,2104
17228,1847,1951,2104
17349,1847,1951,2104
17484,1847,1951,2104
17620,1847,1951,2104
17754,1847,1951,2104
17886,1847,1951,2104
18014,1847,1951,2104
18146,1847,1951,2104
18281,1847,1951,2104
18413,1847,1951,2104
18541,1847,1951,2104
18673,1847,1951,2104
18805,1847,1951,2104
18943,1847,1951,2104
19081,1847,1951,2104
19212,1847,1951,2104
19344,1847,1951,2104
19476,1847,1951,2104
19610,2425,2375,2400
19739,2415,2375,2400
19883,2378,2375,2399
20022,2342,2375,2399
20154,2295,2375,2400
20290,2236,2375,2400
20433,2187,2375,2400
20578,2095,2375,2400
20714,1991,2368,2400
20850,1902,2353,2400
20982,1858,2342,2400
21118,1840,2336,2400
21258,1840,2336,2400
21386,1840,2336,2400
21537,1875,2319,2393
21674,1923,2304,2382
21810,1934,2301,2380
21958,1934,2301,2380
22095,1934,2301,2380
22241,1934,2301,2380
22392,1934,2301,2380
22527,1934,2301,2380
22667,1934,2301,2380
22804,1934,2301,2380
22941,1934,2301,2380
23085,1934,2301,2380
23221,1934,2301,2380
23357,1934,2301,2380
23486,1934,2301,2380
23622,1934,2301,2380
23758,1934,2301,2380
23893,1934,2301,2380
24044,1934,2301,2380
24186,1934,2301,2380
24322,1934,2301,2380
24458,1934,2301,2380
24590,1934,2301,2380
24734,1934,2301,2380
24870,1934,2301,2380
25003,1934,2301,2380
25137,1934,2301,2380
25277,1934,2301,2380
25413,1934,2301,2380
25564,1934,2301,2380
25700,1934,2301,2380
25831,1934,2301,2380
25967,1934,2301,2380
26107,1934,2301,2380
26235,1934,2301,2380
26374,1934,2301,2380
26518,1934,2301,2380
26661,1934,2301,2380
26792,1934,2301,2380
26919,1934,2301,2380
27059,1934,2301,2380
27187,1934,2301,2380
27323,1934,2301,2380
27462,1934,2301,2380
27613,1934,2301,2380
27744,1934,2301,2380
27899,1934,2301,2380
28023,1934,2301,2380
28168,1934,2301,2380
28303,1934,2301,2380
28436,1934,2301,2380
28577,1934,2301,2380
28725,1934,2301,2380
28867,1934,2301,2380
29010,1934,2301,2380
29141,1934,2301,2380
29277,1934,2301,2380
29422,1934,2301,2380
29558,1934,2301,2380
29688,1934,2301,2380
29831,1934,2301,2380
29968,1934,2301,2380
30111,1934,2301,2380
30235,1934,2301,2380
30379,1934,2301,2380
30515,1934,2301,2380
30658,1934,2301,2380
30789,1934,2301,2380
30919,1934,2301,2380
31058,1934,2301,2380
31209,1934,2301,2380
31340,1934,2301,2380
31482,1934,2301,2380
31626,1934,2301,2380
31765,1934,2301,2380
31897,1934,2301,2380
32030,1934,2301,2380
32169,1934,2301,2380
32306,1934,2301,2380
32437,1934,2301,2380
32573,1934,2301,2380
32710,1934,2301,2380
