T,state
10255,3
10670,1
10678,1
10688,1
10727,1
10741,1
10751,1
10761,1
10775,1
10784,1
10794,1
10808,1
10819,1
10833,1
10867,1
10881,1
10891,1
10901,1
10914,1
10924,1
10934,1
10948,1
10958,1
10997,1
11011,1
11021,1
11031,1
11045,1
11054,1
11064,1
11078,1
11089,1
11128,1
11142,1
11151,1
11161,1
11175,1
11185,1
11194,1
11208,1
11219,1
11258,1
11272,1
11281,1
11291,1
11305,1
11315,1
11324,1
11338,1
11349,1
11388,1
11402,1
11412,1
11421,1
11435,1
11445,1
11455,1
11469,1
11479,1
11518,1
11528,1
11542,1
11552,1
11561,1
11575,1
11585,1
11594,1
11609,1
11648,1
11658,1
11672,1
11682,1
11691,1
11705,1
11715,1
11725,1
11740,1
11754,1
11788,1
11802,1
11812,1
11822,1
11836,1
11845,1
11855,1
11869,1
11879,1
11919,1
11933,1
11942,1
11942,1
11955,1
11969,1
11978,1
11978,1
11995,1
12005,1
12016,1
12055,1
12069,1
12078,1
12088,1
12102,1
12112,1
12121,1
12135,1
12146,1
12185,1
12199,1
12209,1
12218,1
12232,1
12242,1
12252,1
12266,1
12276,1
12315,1
12329,1
12329,1
12342,1
12352,1
12366,1
12375,1
12385,1
12399,1
12409,1
12448,1
12462,1
12472,1
12482,1
12496,1
12505,1
12515,1
12529,1
12540,1
12563,1
12593,1
12602,1
12612,1
12626,1
12635,1
12635,1
12648,1
12662,1
12672,1
12681,1
12726,1
12735,1
12745,1
12759,1
12769,1
12778,1
12792,1
12802,1
12813,1
12856,1
12866,1
12875,1
12889,1
12899,1
12909,1
12923,1
12932,1
12932,1
12946,1
12989,1
12999,1
13009,1
13023,1
13032,1
13042,1
13056,1
13065,1
13076,1
13120,3
13129,3
13139,3
13153,3
13162,3
13172,3
13186,3
13196,3
13206,3
13250,3
13259,3
13269,3
13283,3
13293,3
13302,3
13316,3
13326,3
13336,3
13376,3
13390,3
13399,3
13409,3
13423,3
13432,3
13442,3
13456,3
13467,3
13506,3
13520,3
13529,3
13539,3
13553,3
13563,3
13572,3
13586,3
13597,3
13636,3
13650,3
13660,3
13669,3
13683,3
13693,3
13702,3
13716,3
13727,3
13766,3
13780,3
13790,3
13799,3
13813,3
13823,3
13833,3
13847,3
13857,3
13896,3
13910,3
13920,3
13930,3
13944,3
13953,3
13963,3
13977,3
13987,3
14027,3
14041,3
14050,3
14060,3
14069,3
14083,3
14093,3
14103,3
14118,3
14157,3
14166,3
14180,3
14190,3
14200,3
14214,3
14223,3
14233,3
14248,3
14287,3
14297,3
14311,3
14320,3
14330,3
14344,3
14354,3
14363,3
14378,3
14417,3
14427,3
14441,3
14450,3
14460,3
14474,3
14484,3
14493,3
14509,3
14541,3
14557,3
14571,3
14581,3
14590,3
14604,3
14614,3
14623,3
14637,3
14648,3
14687,3
14701,3
14711,3
14720,3
14730,3
14744,3
14754,3
14768,3
14779,3
14817,3
14827,3
14841,3
14851,3
14860,3
14874,3
14884,3
14893,3
14908,3
14948,3
14957,3
14971,3
14981,3
14990,3
15004,3
15014,3
15024,3
15039,3
15078,3
15087,3
15101,3
15111,3
15121,3
15135,3
15144,3
15154,3
15169,3
15208,3
15218,3
15232,3
15241,3
15251,3
15265,3
15274,3
15284,3
15299,3
15338,3
15348,3
15362,3
15371,3
15371,3
15384,3
15398,3
15408,3
15417,3
15462,3
15471,3
15481,3
15495,3
15505,3
15514,3
15528,3
15538,3
15548,3
15592,3
15602,3
15611,3
15621,3
15635,3
15644,3
15658,3
15668,3
15679,3
15718,3
15732,3
15741,3
15751,3
15765,3
15775,3
15784,3
15798,3
15809,3
15848,3
15862,3
15872,3
15881,3
15895,3
15905,3
15915,3
15928,3
15939,3
15978,3
15992,3
16002,3
16011,3
16025,3
16035,3
16045,3
16059,3
16069,3
16108,3
16122,3
16132,3
16142,3
16156,3
16165,3
16175,3
16189,3
16200,3
16239,3
16253,3
16262,3
16262,3
16275,3
16289,3
16299,3
16308,3
16322,3
16333,3
16372,3
16386,3
16395,3
16405,3
16419,3
16429,3
16438,3
16452,3
16463,3
16502,3
16512,3
16526,3
16535,3
16545,3
16559,3
16569,3
16583,3
16593,3
16632,3
16642,3
16656,3
16666,3
16675,3
16689,3
16699,3
16708,3
16723,3
16763,3
16772,3
16786,3
16796,3
16805,3
16819,3
16829,3
16839,3
16854,3
16893,3
16902,3
16916,3
16926,3
16936,3
16950,3
16959,3
16969,3
16984,3
17023,3
17033,3
17047,3
17056,3
17066,3
17080,3
17089,3
17089,3
17102,3
17117,3
17156,3
17166,3
17180,3
17189,3
17189,3
17202,3
17216,3
17226,3
17235,3
17250,3
17289,3
17299,3
17313,3
17323,3
17332,3
17346,3
17356,3
17366,3
17381,3
17413,3
17429,3
17443,3
17453,3
17462,3
17476,3
17486,3
17496,3
17510,3
17520,3
17559,3
17573,3
17583,3
17593,3
17607,3
17616,3
17626,3
17640,3
17651,3
17690,3
17699,3
17713,3
17723,3
17733,3
17747,3
17756,3
17756,3
17773,3
17784,3
17823,3
17837,3
17847,3
17856,3
17870,3
17880,3
17889,3
17903,3
17914,3
17953,3
17963,3
17977,3
17986,3
17996,3
18010,3
18020,3
18029,3
18044,3
18083,3
18093,3
18107,3
18117,3
18126,3
18140,3
18150,3
18159,3
18174,3
18214,3
18223,3
18237,3
18247,3
18256,3
18270,3
18280,3
18290,3
18305,3
18344,3
18353,3
18367,3
18377,3
18387,3
18401,3
18410,3
18420,3
18435,3
18474,3
18484,3
18498,3
18507,3
18517,3
18531,3
18540,3
18550,3
18565,3
18604,3
18614,3
18623,3
18637,3
18647,3
18657,3
18671,3
18680,3
18695,3
18734,3
18744,3
18754,3
18768,3
18777,3
18787,3
18801,3
18810,3
18821,3
18865,3
18874,3
18884,3
18898,3
18907,3
18917,3
18931,3
18941,3
18951,3
18995,3
19004,3
19014,3
19028,3
19038,3
19047,3
19061,3
19071,3
19081,3
19125,3
19135,3
19144,3
19158,3
19168,3
19177,3
19191,3
19201,3
19212,3
19255,3
19265,3
19274,3
19288,3
19298,3
19308,3
19322,3
19331,3
19342,3
19381,3
19395,3
19405,3
19414,3
19428,3
19438,3
19447,3
19461,3
19472,3
19511,3
19525,3
19535,3
19544,3
19558,3
19568,3
19578,3
19592,3
19602,3
19641,3
19655,3
19665,3
19675,3
19689,3
19698,3
19708,3
19722,3
19732,3
19772,3
19786,3
19795,3
19805,3
19819,3
19828,3
19838,3
19852,3
19863,3
19902,3
19916,3
19925,3
19935,3
19949,3
19959,3
19968,3
19982,3
19993,3
20032,3
20042,3
20056,3
20065,3
20075,3
20089,3
20098,3
20108,3
20123,3
20162,3
20172,3
20186,3
20195,3
20205,3
20219,3
20229,3
20238,3
20253,3
20292,3
20302,3
20316,3
20326,3
20335,3
20349,3
20359,3
20368,3
20383,3
20423,3
20432,3
20446,3
20456,3
20465,3
20479,3
20489,3
20499,3
20514,3
20553,3
20562,3
20576,3
20586,3
20596,3
20610,3
20619,3
20629,3
20644,3
20683,3
20693,3
20702,3
20716,3
20726,3
20735,3
20749,3
20759,3
20770,3
20813,3
20823,3
20832,3
20846,3
20856,3
20866,3
20880,3
20889,3
20900,3
20943,3
20953,3
20963,3
20977,3
20986,3
20996,3
21010,3
21019,3
21030,3
21074,3
21083,3
21093,3
21107,3
21116,3
21126,3
21140,3
21150,3
21159,3
21204,3
21213,3
21223,3
21237,3
21247,3
21256,3
21270,3
21280,3
21291,3
21334,3
21344,3
21353,3
21363,3
21377,3
21387,3
21400,3
21410,3
21421,3
21460,3
21474,3
21483,3
21493,3
21507,3
21517,3
21526,3
21540,3
21551,3
21590,3
21604,3
21614,3
21623,3
21637,3
21647,3
21657,3
21671,3
21681,3
21720,3
21734,3
21744,3
21754,3
21767,3
21777,3
21787,3
21801,3
21811,3
21850,3
21864,3
21874,3
21884,3
21898,3
21907,3
21917,3
21931,3
21942,3
21981,3
21995,3
22004,3
22014,3
22028,3
22038,3
22047,3
22061,3
22072,3
22111,3
22120,3
22134,3
22144,3
22154,3
22168,3
22177,3
22187,3
22202,3
22241,3
22251,3
22265,3
22274,3
22284,3
22298,3
22308,3
22317,3
22332,3
22371,3
22381,3
22395,3
22404,3
22414,3
22428,3
22438,3
22447,3
22462,3
22501,3
22511,3
22525,3
22535,3
22544,3
22558,3
22568,3
22578,3
22593,3
22632,3
22641,3
22655,3
22665,3
22675,3
22688,3
22698,3
22708,3
22723,3
22762,3
22771,3
22781,3
22795,3
22805,3
22814,3
22828,3
22838,3
22849,3
22892,3
22902,3
22911,3
22925,3
22935,3
22945,3
22959,3
22968,3
22979,3
23022,3
23032,3
23042,3
23055,3
23065,3
23075,3
23089,3
23098,3
23109,3
23152,3
23162,3
23172,3
23186,3
23195,3
23205,3
23219,3
23229,3
23239,3
23283,3
23292,3
23302,3
23316,3
23326,3
23335,3
23349,3
23359,3
23369,3
23413,3
23423,3
23432,3
23446,3
23456,3
23465,3
23479,3
23489,3
23500,3
23539,3
23553,3
23562,3
23572,3
23586,3
23596,3
23605,3
23619,3
23630,3
23669,3
23683,3
23693,3
23702,3
23716,3
23726,3
23735,3
23749,3
23760,3
23799,3
23813,3
23823,3
23832,3
23846,3
23856,3
23866,3
23880,3
23890,3
23929,3
23943,3
23953,3
23963,3
23977,3
23986,3
23996,3
24010,3
24020,3
24060,3
24074,3
24083,3
24093,3
24107,3
24116,3
24126,3
24140,3
24151,3
24190,3
24199,3
24213,3
24223,3
24233,3
24247,3
24256,3
