T,state
10056,3
11067,1
11104,1
11114,1
11124,1
11138,1
11147,1
11157,1
11171,1
11180,1
11191,1
11230,1
11244,1
11254,1
11264,1
11277,1
11287,1
11297,1
11311,1
11321,1
11361,1
11375,1
11384,1
11384,1
11401,1
11411,1
11420,1
11420,1
11437,1
11447,1
11458,1
11501,1
11511,1
11521,1
11534,1
11544,1
11554,1
11568,1
11577,1
11588,1
11627,1
11641,1
11651,1
11660,1
11674,1
11684,1
11694,1
11708,1
11718,1
11758,1
11771,1
11781,1
11791,1
11805,1
11814,1
11824,1
11838,1
11849,1
11881,1
11902,1
11911,1
11921,1
11935,1
11945,1
11954,1
11968,1
11978,1
11989,1
12032,1
12042,1
12051,1
12065,1
12075,1
12085,1
12099,1
12108,1
12119,1
12162,1
12172,1
12182,1
12196,1
12205,1
12215,1
12229,1
12238,1
12249,1
12293,1
12302,1
12302,1
12315,1
12329,1
12339,1
12348,1
12362,1
12372,1
12382,1
12426,1
12436,1
12445,1
12459,1
12469,1
12478,1
12492,1
12502,1
12513,1
12556,1
12566,1
12579,3
12620,3
12691,3
13180,3
13188,3
13227,3
13237,3
13251,3
13261,3
13270,3
13284,3
13294,3
13304,3
13319,3
13359,3
13369,3
13383,3
13392,3
13402,3
13416,3
13426,3
13435,3
13450,3
13491,3
13501,3
13515,3
13524,3
13534,3
13548,3
13557,3
13567,3
13582,3
13619,3
13632,3
13646,3
13656,3
13666,3
13680,3
13689,3
13699,3
13713,3
13723,3
13764,3
13778,3
13788,3
13797,3
13811,3
13821,3
13831,3
13845,3
13856,3
13896,3
13910,3
13919,3
13929,3
13943,3
13953,3
13962,3
13976,3
13987,3
14028,3
14042,3
14051,3
14061,3
14075,3
14084,3
14084,3
14097,3
14111,3
14122,3
14162,3
14176,3
14186,3
14196,3
14210,3
14219,3
14219,3
14232,3
14246,3
14258,3
14297,3
14311,3
14321,3
14330,3
14344,3
14354,3
14364,3
14378,3
14388,3
14429,3
14443,3
14453,3
14462,3
14476,3
14486,3
14495,3
14509,3
14520,3
14561,3
14575,3
14584,3
14594,3
14608,3
14618,3
14627,3
14641,3
14652,3
14692,3
14706,3
14716,3
14726,3
14740,3
14749,3
14759,3
14773,3
14784,3
14824,3
14838,3
14848,3
14857,3
14871,3
14881,3
14891,3
14905,3
14915,3
14956,3
14970,3
14980,3
14989,3
15003,3
15013,3
15023,3
15036,3
15047,3
15081,3
15102,3
15111,3
15121,3
15135,3
15145,3
15154,3
15168,3
15178,3
15190,3
15234,3
15243,3
15253,3
15267,3
15276,3
15286,3
15300,3
15310,3
15319,3
15365,3
15375,3
15385,3
15399,3
15408,3
15418,3
15432,3
15441,3
15454,3
15497,3
15507,3
15516,3
15530,3
15540,3
15550,3
15563,3
15573,3
15583,3
15605,3
15638,3
15648,3
15662,3
15672,3
15681,3
15695,3
15705,3
15714,3
15730,3
15770,3
15780,3
15794,3
15803,3
15803,3
15816,3
15830,3
15840,3
15849,3
15864,3
15905,3
15914,3
15928,3
15938,3
15948,3
15962,3
15971,3
15981,3
15996,3
16036,3
16046,3
16060,3
16070,3
16079,3
16093,3
16103,3
16113,3
16127,3
16168,3
16178,3
16192,3
16201,3
16211,3
16225,3
16234,3
16244,3
16259,3
16299,3
16309,3
16323,3
16333,3
16342,3
16356,3
16366,3
16376,3
16391,3
16431,3
16441,3
16455,3
16464,3
16474,3
16488,3
16497,3
16507,3
16522,3
16556,3
16572,3
16586,3
16596,3
16605,3
16619,3
16629,3
16639,3
16653,3
16663,3
16704,3
16718,3
16727,3
16737,3
16751,3
16760,3
16770,3
16784,3
16795,3
16835,3
16849,3
16859,3
16868,3
16882,3
16892,3
16901,3
16915,3
16926,3
16966,3
16980,3
16990,3
17000,3
17014,3
17023,3
17033,3
17047,3
17057,3
17069,3
17112,3
17121,3
17131,3
17145,3
17155,3
17164,3
17178,3
17188,3
17200,3
17243,3
17253,3
17263,3
17277,3
17286,3
17296,3
17310,3
17319,3
17332,3
17375,3
17384,3
17394,3
17408,3
17418,3
17428,4
17446,4
17458,4
17506,4
17516,4
17525,4
17544,4
17554,4
17564,4
17577,4
17593,4
17618,4
17652,4
17662,4
17676,4
