T,state
10056,3
10171,1
10171,1
10183,1
10193,1
10202,1
10216,1
10226,1
10236,1
10250,1
10260,1
10299,1
10313,1
10323,1
10333,1
10347,1
10356,1
10366,1
10380,1
10391,1
10430,1
10439,1
10453,1
10463,1
10473,1
10487,1
10496,1
10510,1
10521,1
10560,1
10570,1
10584,1
10593,1
10603,1
10617,1
10626,1
10636,1
10651,1
10690,1
10700,1
10714,1
10724,1
10733,1
10747,1
10757,1
10766,1
10781,1
10821,1
10830,1
10844,1
10854,1
10864,1
10878,1
10887,1
10897,1
10912,1
10951,1
10961,1
10974,1
10984,1
10994,1
11008,1
11017,1
11017,1
11030,1
11045,1
11084,1
11094,1
11108,1
11118,1
11127,1
11141,1
11151,1
11160,1
11175,1
11215,1
11224,1
11224,1
11241,1
11251,1
11260,1
11274,1
11284,1
11294,1
11309,1
11348,1
11357,1
11371,1
11381,1
11391,1
11405,1
11414,1
11424,1
11439,1
11478,1
11488,1
11502,1
11511,1
11521,1
11535,1
11545,1
11554,1
11570,1
11609,1
11618,1
11628,1
11642,1
11651,1
11665,1
11675,1
11685,1
11700,1
11739,1
11748,1
11758,1
11772,1
11782,1
11791,1
11805,1
11815,1
11824,1
11869,1
11879,1
11888,1
11902,1
11912,1
11922,1
11936,1
11945,1
11956,1
11999,1
12009,1
12019,1
12033,1
12042,1
12052,1
12066,1
12075,1
12086,1
12130,1
12139,1
12149,1
12163,1
12172,1
12182,1
12196,1
12206,1
12216,1
12260,1
12270,1
12279,1
12293,1
12303,1
12312,1
12326,1
12336,1
12347,1
12386,1
12400,1
12410,1
12419,1
12433,1
12443,1
12452,1
12466,1
12477,1
12516,1
12530,1
12540,1
12549,1
12563,1
12573,1
12583,1
12597,1
12607,1
12647,1
12660,1
12670,1
12680,1
12694,1
12703,1
12713,1
12727,1
12738,1
12777,1
12791,1
12800,1
12810,1
12824,1
12834,1
12843,1
12857,1
12868,1
12907,1
12921,1
12931,1
12940,1
12954,1
12964,1
12974,1
12988,1
12998,1
13037,1
13051,1
13061,1
13071,1
13085,1
13094,1
13104,1
13118,1
13129,1
13157,1
13188,3
13211,3
13273,3
13386,3
13479,3
13547,3
13667,3
13737,3
13786,3
13816,3
13825,3
13825,3
13838,3
13852,3
13862,3
13871,3
13885,3
13895,3
13904,3
13950,3
13950,3
13963,3
13977,3
13987,3
13996,3
13996,3
14013,3
14023,3
14034,3
14078,3
14088,3
14098,3
14112,3
14121,3
14131,3
14145,3
14155,3
14164,3
14210,3
14220,3
14220,3
14221,3
14240,3
14250,3
14259,3
14273,3
14283,3
14292,3
14307,3
14348,3
14358,3
14372,3
14381,3
14391,3
14405,3
14415,3
14424,3
14439,3
14480,3
14489,3
14503,3
14513,3
14523,3
14537,3
14546,3
14556,3
14571,3
14612,3
14621,3
14631,3
14645,3
14654,3
14668,3
14678,3
14688,3
14703,3
14740,3
14753,3
14762,3
14776,3
14786,3
14796,3
14810,3
14819,3
14833,3
14844,3
14881,3
14894,3
14908,3
14918,3
14927,3
14941,3
14951,3
14961,3
14975,3
14985,3
15026,3
15040,3
15049,3
15049,3
15066,3
15076,3
15086,3
15100,3
15109,3
15121,3
15165,3
15175,3
15184,3
15184,3
15201,3
15211,3
15221,3
15235,3
15244,3
15256,3
15300,3
15309,3
15319,3
15333,3
15343,3
15352,3
15366,3
15376,3
15388,3
15431,3
15441,3
15451,3
15465,3
15474,3
15484,3
15498,3
15508,3
15520,3
15563,3
15573,3
15582,3
15596,3
15606,3
15616,3
15630,3
15639,3
15651,3
15695,3
15704,3
15714,3
15728,3
15738,3
15747,3
15761,3
15771,3
15783,3
15827,3
15836,3
15846,3
15860,3
15869,3
15879,3
15893,3
15903,3
15912,3
15958,3
15968,3
15978,3
15992,3
16001,3
16011,3
16025,3
16034,3
16047,3
16090,3
16100,3
