T,x1,y1,z1,x2,y2,z2,x3,y3,z3,pitch,roll
7145,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
7287,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
7405,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
7519,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
7637,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
7751,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
7869,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
7983,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
8101,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
8215,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
8333,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
8447,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
8565,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
8679,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
8797,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
8911,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
9029,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
9143,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
9261,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
9375,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
9493,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
9607,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
9725,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
9839,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
9957,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
10071,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
10189,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
10304,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
10420,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
10535,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
10650,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
10765,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
10882,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
10997,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
11113,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
11228,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
11344,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
11476,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
11608,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
11737,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
11864,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
11997,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
12127,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
12250,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
12380,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
12514,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
12641,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
12771,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
12901,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
13034,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
13165,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
13298,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
13428,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
13555,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
13688,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
13816,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
13949,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
14080,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
14212,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
14343,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
14470,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
14613,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
14743,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
14876,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
15009,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
15140,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
15271,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
15401,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
15531,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
15662,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
15792,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
15914,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
16044,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
16174,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
16304,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
16435,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
16565,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
16695,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
16828,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
16958,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
17089,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
17219,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
17350,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
17479,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
17609,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
17741,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
17871,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
18007,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
18140,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
18270,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
18400,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
18530,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
18661,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
18783,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
18914,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
19044,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
19174,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
19304,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
19434,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
19568,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
19701,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
19831,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
19961,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
20094,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
20221,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
20355,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
20485,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
20615,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
20745,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
20875,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
21007,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
21142,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
21277,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
21406,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
21536,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
21667,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
21793,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
21919,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
22052,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
22179,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
22310,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
