T,a1,a2,a3
6763,3147, 2830, 3491
6891,2901, 2754, 3158
7009,2779, 2871, 2833
7123,2854, 2610, 2845
7242,2864, 2859, 2865
7356,2831, 2884, 2867
7475,2785, 2896, 2853
7589,2826, 2854, 2688
7708,2870, 2761, 2888
7822,2830, 2768, 2928
7941,2834, 2864, 2950
8055,2917, 2873, 2886
8174,2953, 2736, 2941
8290,2879, 2882, 2844
8406,2945, 2768, 2847
8521,2945, 2823, 2886
8637,2864, 2807, 2906
8752,2867, 2782, 2917
8868,2881, 2906, 2851
8983,2882, 2848, 2891
9099,2895, 2595, 2885
9214,2879, 2913, 2831
9330,2880, 2880, 2369
9445,2916, 2896, 2814
9561,2898, 2757, 2905
9676,2902, 2858, 2902
9792,2935, 2783, 2859
9907,2924, 2971, 2849
10023,2909, 2800, 2873
10138,2863, 2803, 2799
10255,2928, 2745, 2882
10370,2865, 2895, 2871
10486,2886, 2912, 2849
10601,2855, 2847, 2837
10717,2928, 2769, 2897
10832,2913, 2849, 2930
10948,2910, 2817, 2682
11063,2913, 2864, 2908
11179,2923, 2721, 2867
11294,2865, 2747, 2842
11417,2879, 2771, 3019
11547,2927, 2774, 2831
11677,2896, 2837, 2787
11808,2890, 2800, 2823
11938,2904, 2832, 2831
12068,2896, 2883, 2871
12198,2894, 2813, 2867
12325,2896, 2821, 2800
12455,2905, 2833, 2843
12614,2863, 2812, 2814
12810,2855, 2730, 2785
13074,2918, 2875, 2899
13295,2896, 2945, 2854
13485,2904, 2838, 2914
13690,2895, 2830, 2815
13895,2879, 2865, 2901
14086,2896, 2896, 2834
14278,2814, 2890, 2851
14484,2896, 2815, 2922
14659,2883, 2769, 2884
14870,2897, 2719, 2838
15077,2929, 2904, 2791
15244,2869, 2806, 2897
15365,2903, 2763, 2907
15486,2869, 2807, 2875
15602,2887, 2805, 2880
15723,2887, 2800, 2880
15840,2884, 2783, 2889
15961,2877, 2874, 2910
16080,2889, 2739, 2938
16196,2879, 2872, 2880
16317,2910, 2864, 2842
16442,3018, 2880, 2882
16582,2929, 2867, 2893
16713,2898, 2869, 2885
16846,2894, 2997, 2801
16984,2879, 2854, 2886
17116,2887, 2847, 2885
17248,2921, 2922, 2893
17379,2901, 2768, 2904
17514,2923, 2860, 2851
17649,2899, 2848, 2855
17781,2886, 2798, 2911
17913,2878, 2838, 2833
18045,2879, 2898, 2933
18177,2886, 2830, 2867
18309,2864, 2851, 2890
18441,2864, 2788, 2891
18573,2921, 2834, 2850
18705,2864, 2768, 2832
18837,2943, 2791, 2862
18969,2886, 2730, 2829
19101,2911, 2823, 2855
19233,2882, 2817, 2832
19365,2915, 2751, 2849
19497,2525, 2865, 2869
19629,2890, 2818, 2899
19761,2913, 2821, 2784
19893,2864, 2928, 2803
20025,2890, 2774, 3056
20157,2861, 2852, 2874
20289,2906, 2849, 2875
20421,2942, 2885, 2817
20553,2893, 2800, 2864
20685,2926, 2852, 2887
20827,2887, 2934, 2809
20959,2910, 2851, 2919
21091,2862, 2790, 2898
21223,2890, 2815, 2873
21355,2861, 2783, 2896
21487,2885, 2864, 2942
21619,2913, 2857, 2916
21751,2929, 2766, 2866
21883,2880, 2667, 2747
22015,2902, 2881, 2832
22147,2893, 2813, 2907
22279,2908, 2815, 2903
22411,2862, 2768, 2858
22542,2858, 2750, 2886
22674,2903, 2839, 2849
22806,2877, 2896, 2867
22938,2927, 2795, 2832
23070,2920, 2847, 2883
23202,2826, 2821, 2864
23334,2910, 2819, 2800
23466,2915, 2879, 2825
23598,2920, 2865, 2847
23730,2907, 2826, 2830
23994,2895, 2800, 2825
24139,2847, 2903, 2839
24271,2795, 2734, 2913
24403,2865, 2991, 2854
24535,2868, 2856, 2811
24667,2855, 2838, 2903
24798,2941, 2859, 2891
24935,2878, 2896, 2832
25072,2866, 2870, 2850
25204,2928, 2929, 2850
25341,2880, 2799, 2918
25478,2887, 2746, 2873
25622,2833, 2807, 2913
25760,2854, 2793, 2832
25897,2867, 2852, 2923
26034,2833, 2891, 2824
26174,2834, 2832, 2941
26322,2736, 2783, 2914
26454,2685, 2761, 3005
26600,2637, 2694, 2930
26737,2667, 2779, 2927
26888,2700, 2559, 2887
27024,2647, 2737, 2997
27156,2496, 2654, 3035
27293,2407, 2689, 3086
27430,2448, 2679, 3040
27575,2416, 2727, 3041
27721,2450, 2745, 2997
27872,2411, 2675, 3011
28017,2379, 2640, 3097
28155,2223, 2615, 3024
28297,2250, 2706, 3104
28436,2234, 2671, 3152
28565,2191, 2543, 3111
28724,2151, 2496, 3178
28848,2202, 2551, 3233
28999,2192, 2608, 3200
29136,2105, 2603, 3199
29273,2144, 2512, 3323
29404,2154, 2522, 3453
29541,2209, 2736, 3239
29692,2160, 2878, 3285
29829,1871, 2727, 3495
29966,2097, 2885, 3321
30097,2108, 2747, 3306
30234,2230, 3071, 3258
30378,2175, 2866, 3225
30510,2134, 2881, 3336
30656,2118, 2836, 3312
30793,2128, 3056, 3233
30938,2112, 2973, 3255
31073,2114, 2928, 3305
31221,2100, 3005, 3341
31370,2120, 2688, 3257
31499,2115, 2927, 3221
31639,2161, 2957, 3223
31782,2150, 2949, 3319
31919,2122, 3024, 3210
32050,2111, 2917, 3299
32192,2154, 2861, 3356
32328,2093, 2964, 3306
32475,2076, 3033, 3207
32606,2240, 2896, 3248
32743,2109, 2933, 3224
32884,2155, 2915, 3237
33021,2139, 2377, 3263
33152,2093, 2795, 3237
33300,2120, 2949, 3170
33449,2114, 2907, 3362
33576,2038, 2954, 3250
33708,2176, 2951, 3253
33848,2156, 2970, 3360
33985,2159, 2878, 3315
34121,2119, 2928, 3254
34253,2062, 2928, 3344
34390,1815, 2978, 3307
34534,2099, 2801, 3248
34670,2128, 2714, 3309
34799,2096, 3341, 3289
34939,2114, 2960, 3314
35075,2017, 2959, 3344
35219,2090, 2857, 3361
35350,2192, 2831, 3259
35491,2192, 2971, 3257
35629,2197, 2834, 3519
35756,2149, 2959, 3219
35903,2208, 2944, 3291
36039,2165, 2877, 3294
36185,2089, 2815, 3318
36308,2135, 2879, 3366
36449,2115, 3019, 3344
36589,2218, 2975, 3303
36748,2160, 2864, 3353
36959,2267, 3005, 3535
37141,2394, 2889, 3104
37384,2515, 2830, 2927
37591,2697, 2837, 2853
37781,2865, 2794, 2833
37986,2896, 2885, 2987
38177,2926, 2917, 2857
38400,3095, 2811, 3324
38606,2947, 2933, 2896
38781,2860, 2836, 2893
38973,2913, 2859, 2838
39139,2897, 2816, 2947
39271,2899, 2832, 2912
39417,2911, 2769, 2960
39552,2881, 2847, 2871
39683,2929, 2799, 2871
39818,2928, 2864, 2891
39947,2853, 2831, 2932
40079,2946, 3088, 2902
40210,2880, 2867, 2960
40342,2892, 2754, 2881
40474,2928, 2861, 2889
40606,2884, 2791, 2889
40738,2917, 2818, 2896
