T,state
10056,3
10401,1
10401,1
10414,1
10424,1
10434,1
10448,1
10457,1
10467,1
10481,1
10492,1
10531,1
10545,1
10554,1
10554,1
10567,1
10581,1
10591,1
10600,1
10614,1
10625,1
10664,1
10678,1
10688,1
10697,1
10711,1
10721,1
10731,1
10745,1
10755,1
10795,1
10809,1
10818,1
10828,1
10842,1
10851,1
10851,1
10864,1
10878,1
10889,1
10928,1
10942,1
10952,1
10961,1
10975,1
10985,1
10995,1
11008,1
11019,1
11058,1
11072,1
11082,1
11092,1
11106,1
11115,1
11125,1
11139,1
11150,1
11189,1
11198,1
11212,1
11222,1
11232,1
11246,1
11255,1
11269,1
11280,1
11319,1
11329,1
11343,1
11352,1
11362,1
11376,1
11386,1
11395,1
11410,1
11450,1
11459,1
11473,1
11483,1
11492,1
11506,1
11516,1
11526,1
11541,1
11580,1
11590,1
11604,1
11613,1
11623,1
11637,1
11646,1
11656,1
11671,1
11710,1
11720,1
11734,1
11744,1
11753,1
11767,1
11777,1
11786,1
11802,1
11841,1
11850,1
11850,1
11867,1
11877,1
11887,1
11901,1
11910,1
11920,1
11935,1
11974,1
11984,1
11998,1
12007,1
12017,1
12031,1
12041,1
12050,1
12066,1
12104,1
12114,1
12128,1
12138,1
12147,1
12147,1
12164,1
12174,1
12184,1
12199,1
12238,1
12248,1
12262,1
12271,1
12281,1
12295,1
12304,1
12314,1
12329,1
12368,1
12378,1
12392,1
12402,1
12411,1
12425,1
12435,1
12444,1
12444,1
12462,1
12502,1
12511,1
12525,1
12535,1
12545,1
12559,1
12568,1
12578,1
12593,1
12632,1
12642,1
12656,1
12665,1
12675,1
12689,1
12705,3
12749,3
12854,3
12955,3
13016,3
13131,3
13192,3
13241,3
13350,3
13441,3
13455,3
13465,3
13476,3
13517,3
13530,3
13540,3
13554,3
13564,3
13573,3
13587,3
13597,3
13606,3
13621,3
13662,3
13672,3
13686,3
13696,3
13705,3
13719,3
13729,3
13738,3
13753,3
13794,3
13804,3
13818,3
13827,3
13837,3
13851,3
13861,3
13870,3
13885,3
13926,3
13936,3
13950,3
13959,3
13969,3
13983,3
13993,3
14002,3
14017,3
14058,3
14068,3
14082,3
14091,3
14091,3
14108,3
14118,3
14128,3
14142,3
14152,3
14193,3
14207,3
14217,3
14226,3
14226,3
14243,3
14253,3
14253,3
14266,3
14280,3
14310,3
14331,3
14345,3
14355,3
14364,3
14378,3
14388,3
14398,3
14412,3
14422,3
14463,3
14477,3
14487,3
14496,3
14510,3
14520,3
14529,3
14543,3
14554,3
14595,3
14609,3
14618,3
14628,3
14642,3
14652,3
14661,3
14675,3
14686,3
14720,3
14741,3
14750,3
14760,3
14774,3
14784,3
14784,3
14801,3
14810,3
14820,3
14835,3
14876,3
14885,3
14899,3
14909,3
14919,3
14933,3
14942,3
14952,3
14967,3
15008,3
15008,3
15009,3
15023,3
15037,3
15047,3
15057,3
15071,3
15080,3
15092,3
15136,3
15146,3
15155,3
15169,3
15179,3
15189,3
15203,3
15212,3
15224,3
15268,3
15278,3
15287,3
15301,3
15311,3
15321,3
15334,3
15344,3
15356,3
15400,3
15410,3
15419,3
15433,3
15443,3
15452,3
15466,3
15476,3
15488,3
15532,3
15542,3
15551,3
15565,3
15575,3
15584,3
15598,3
15608,3
15620,3
15664,3
15673,3
15683,3
15697,3
15707,3
15716,3
15730,3
15740,3
15752,3
15796,3
15805,3
15815,3
15829,3
15839,3
15848,3
15862,3
15872,3
15884,3
15928,3
15937,3
15947,3
15961,3
15971,3
15980,3
15994,3
16004,3
16016,3
16060,3
16069,3
16079,3
16093,3
16103,3
16112,3
16126,3
16136,3
16148,3
16192,3
16201,3
16211,3
16225,3
16234,3
16244,3
16258,3
16268,3
16277,3
16324,3
16333,3
16343,3
16357,3
16366,3
16376,3
16390,3
16400,3
16412,3
16455,3
16465,3
16475,3
16489,3
16498,3
16508,3
16522,3
16532,3
16544,3
16587,3
16597,3
16607,3
16621,3
16630,3
16640,3
16654,3
16663,3
16676,3
16719,3
16729,3
16739,3
16753,3
16762,3
16772,3
16786,3
16795,3
16808,3
16851,3
16861,3
16871,3
16884,3
16894,3
16904,3
16918,3
16927,3
16940,3
16983,3
16993,3
17002,3
17016,3
17026,3
17036,3
17050,3
17059,3
17070,3
17115,3
17125,3
17134,3
17148,3
17158,3
17168,3
17182,3
17191,3
17203,3
17247,3
17257,3
17266,3
17280,3
17290,3
17300,3
17314,3
17323,3
17335,3
17379,3
17389,3
17398,3
17412,3
17422,3
17432,3
17446,3
17455,3
17466,3
17511,3
17521,3
17530,3
17544,3
17554,3
17563,3
17577,3
17587,3
17599,3
17643,3
17653,3
17662,3
17676,3
17686,3
17695,3
17709,3
17719,3
17731,3
17775,3
17785,3
17794,3
17808,3
17818,3
17827,3
17841,3
17851,3
17863,3
17907,3
17916,3
17926,3
17940,3
17950,3
17959,3
17973,3
17983,3
17994,3
18039,3
18048,3
18058,3
18072,3
18082,3
18091,3
18105,3
18115,3
18127,3
18171,3
18180,3
18190,3
18204,3
18214,3
18223,3
18237,3
18247,3
18259,3
18303,3
18312,3
18322,3
18336,3
18345,3
18355,3
18369,3
18379,3
18388,3
18435,3
18444,3
18454,3
18468,3
18477,3
18487,3
18501,3
18511,3
18523,3
18566,3
18576,3
18586,3
18600,3
18609,3
18619,3
18633,3
18642,3
18655,3
18698,3
18708,3
18718,3
18732,3
18741,3
18751,3
18765,3
18774,3
18787,3
18830,3
18840,3
18849,3
18863,3
18873,3
18883,3
18897,3
18906,3
18918,3
18962,3
18972,3
18981,3
18995,3
19005,3
19015,3
19029,3
19038,3
19050,3
19094,3
19104,3
19113,3
19127,3
19137,3
19147,3
19161,3
19170,3
19181,3
19226,3
19236,3
19245,3
19259,3
19269,3
19278,3
19292,3
19302,3
19314,3
19358,3
19368,3
19377,3
19391,3
19401,3
19410,3
19424,3
19434,3
19446,3
19490,3
19499,3
19499,3
19512,3
19526,3
19536,3
19545,3
19559,3
19569,3
19580,3
19625,3
19634,3
19634,3
19651,3
19661,3
19671,3
19685,3
19694,3
19704,3
19719,3
19760,3
19760,3
19772,3
19786,3
19796,3
19806,3
19820,3
19829,3
19839,3
19873,3
19895,3
19895,3
19907,3
19921,3
19931,3
19941,3
19955,3
19964,3
19974,3
19989,3
20030,3
20039,3
20053,3
20063,3
20073,3
20087,3
20096,3
20106,3
20121,3
20162,3
20171,3
20185,3
20195,3
20205,3
20219,3
20228,3
20228,3
20245,3
20256,3
20297,3
20306,3
20320,3
20330,3
20340,3
20354,3
20363,3
20363,3
20380,3
20391,3
20432,3
20446,3
20455,3
20465,3
20479,3
20489,3
20498,3
20512,3
20523,3
20564,3
20578,3
20587,3
20597,3
20611,3
20620,3
20630,3
20644,3
20655,3
20696,3
20710,3
20719,3
20729,3
20743,3
20752,3
20762,3
20776,3
20787,3
20827,3
20841,3
20851,3
20861,3
20875,3
20884,3
20894,3
20908,3
20919,3
20959,3
20973,3
20983,3
20993,3
21007,3
21016,3
21026,3
21040,3
21051,3
21091,3
21105,3
21115,3
21125,3
21139,3
21148,3
21158,3
21172,3
21182,3
21223,3
21237,3
21247,3
21257,3
21271,3
21280,3
21290,3
21304,3
21314,3
21355,3
21369,3
21379,3
21389,3
21402,3
21412,3
21422,3
21436,3
21446,3
21487,3
21501,3
21511,3
21520,3
21534,3
21544,3
21554,3
21568,3
21578,3
21619,3
21633,3
21643,3
21652,3
21666,3
21676,3
21686,3
21700,3
21710,3
21751,3
21765,3
21775,3
21784,3
21798,3
21808,3
21818,3
21832,3
21843,3
21883,3
21897,3
21907,3
21916,3
21930,3
21940,3
21950,3
21964,3
21974,3
22015,3
22029,3
22039,3
22048,3
22062,3
22072,3
22081,3
22095,3
22106,3
22147,3
22161,3
22171,3
22180,3
22194,3
22204,3
22213,3
22227,3
22238,3
22279,3
22293,3
22302,3
22312,3
22326,3
22336,3
22345,3
22359,3
22369,3
22381,3
22425,3
22434,3
22444,3
22458,3
22468,3
22477,3
22491,3
22501,3
22513,3
22557,3
22566,3
22576,3
22590,3
22600,3
22609,3
22623,3
22633,3
22645,3
22689,3
22698,3
22708,3
22722,3
22732,3
22741,3
22755,3
22765,3
22777,3
22821,3
22830,3
22840,3
22854,3
22864,3
22873,3
22887,3
22897,3
22909,3
22953,3
22962,3
22972,3
22986,3
22995,3
23005,3
23019,3
23029,3
23041,3
23085,3
23094,3
23104,3
23118,3
23127,3
23137,3
23151,3
23161,3
23173,3
23216,3
23226,3
23236,3
23250,3
23259,3
23269,3
23283,3
23293,3
23305,3
23348,3
23358,3
23368,3
23382,3
23391,3
23401,3
23415,3
23425,3
23437,3
23480,3
23490,3
23500,3
23514,3
23523,3
23533,3
23547,3
23556,3
23569,3
23612,3
23622,3
23632,3
23646,3
23655,3
23665,3
23679,3
23688,3
23701,3
23744,3
23754,3
23764,3
23778,3
23787,3
23797,3
23811,3
23820,3
23833,3
23876,3
23886,3
23895,3
23909,3
23919,3
23929,3
23943,3
23952,3
23964,3
24008,3
24018,3
24027,3
24041,3
24051,3
24061,3
24075,3
24084,3
24096,3
24140,3
24150,3
24159,3
24173,3
24183,3
24193,3
24207,3
24216,3
24228,3
24272,3
24282,3
24291,3
24305,3
24315,3
24325,3
24338,3
24348,3
24360,3
24404,3
24414,3
24423,3
24437,3
24447,3
24456,3
24470,3
24480,3
24492,3
24536,3
24546,3
24555,3
24569,3
24579,3
24588,3
24602,3
24612,3
24624,3
24668,3
24677,3
24687,3
24701,3
24711,3
24720,3
24734,3
24744,3
24756,3
24800,3
24809,3
24809,3
24822,3
24836,3
24846,3
24855,3
24869,3
24879,3
24891,3
24935,3
24944,3
24944,3
24957,3
24971,3
24981,3
24990,3
25004,3
25014,3
25025,3
25070,3
25079,3
25079,3
25096,3
25106,3
25116,3
25130,3
25139,3
25149,3
25164,3
25201,3
25214,3
25228,3
25238,3
25248,3
25261,3
25271,3
25281,3
25295,3
25305,3
25346,3
25356,3
25370,3
25379,3
25393,3
25403,3
25413,3
25427,3
25437,3
25478,3
25488,3
25502,3
25511,3
25511,3
25528,3
25538,3
25548,3
25562,3
25572,3
25613,3
25627,3
25637,3
25646,3
25660,3
25670,3
25680,3
25694,3
25704,3
25745,3
25759,3
25769,3
25778,3
25793,1
25802,1
25812,1
25826,1
25836,1
25877,1
25891,1
25901,1
25910,1
25924,1
25934,1
25944,1
25957,1
25968,1
26009,1
26023,1
26033,1
26042,1
26056,1
26066,1
26075,1
26089,1
26100,1
26141,1
26155,1
26165,1
26174,1
26188,1
26198,1
26207,1
26221,1
26232,1
26273,1
26287,1
26296,1
26306,1
26320,1
26330,1
26339,1
26353,1
26364,1
26398,1
26419,1
26428,1
26438,1
26452,1
26462,1
26471,1
26485,1
26495,1
26507,1
26551,1
26560,1
26570,1
26584,1
26594,1
26603,1
26617,1
26627,1
26639,1
26683,1
26692,1
26702,1
26716,1
26725,1
26735,1
26749,1
26759,1
26771,1
26814,1
26824,1
26834,1
26848,1
26857,1
26867,1
26881,1
26891,1
26903,1
26946,1
26956,1
26966,1
26980,1
26989,1
26999,1
27013,1
27022,1
27035,1
27078,1
27088,1
27097,1
27111,1
27121,1
27131,1
27145,1
27154,1
27167,1
27210,1
27220,1
27229,1
27243,1
27253,1
27263,1
27277,1
27286,1
27298,1
27342,1
27352,1
27361,1
27375,1
27385,1
27395,1
27409,1
27418,1
27430,1
27474,1
27484,1
27493,1
27507,1
27517,1
27527,1
27541,1
27550,1
27562,1
27606,1
27616,1
27625,1
27639,1
27649,1
27658,1
27672,1
27682,1
27694,1
27738,1
27747,1
27757,1
27771,1
27781,1
27790,1
27804,1
27814,1
27826,1
27870,1
27879,1
27889,1
27903,1
27912,1
27922,1
27936,1
27946,1
27958,1
28002,1
28011,1
28021,1
28035,1
28044,1
28054,1
28068,1
28078,1
28090,1
28134,1
28143,1
28153,1
28167,1
28176,1
28186,1
28200,1
28210,1
28222,1
28265,1
28275,1
28285,1
28299,1
28308,1
28318,1
28332,1
28342,1
28354,1
28397,1
28407,1
28417,1
28431,1
28440,1
28450,1
28464,1
28473,1
28486,1
28529,1
28539,1
28548,1
28562,1
28572,1
28582,1
28595,1
28605,1
28617,1
28661,1
28671,1
28680,1
28694,1
28704,1
28713,1
28727,1
28737,1
28749,1
28793,1
28803,1
28812,1
28826,1
28836,1
28845,1
28859,1
28869,1
28881,1
28925,1
28934,1
28944,1
28958,1
28968,1
28977,1
28991,1
29001,1
29013,1
29057,1
29066,1
29066,1
29079,1
29093,1
29103,1
29112,1
29126,1
29136,1
29148,1
29192,1
29201,1
29201,1
29214,1
29228,1
29238,1
29247,1
29261,1
29271,1
29280,1
29327,1
29336,1
29336,1
29353,1
29363,1
29373,1
29387,1
29396,1
29406,1
29421,1
29458,1
29471,1
29485,1
29495,1
29504,1
29518,1
29528,1
29538,1
29552,1
29562,1
29603,1
29617,1
29627,1
29636,1
29657,3
29740,3
30459,3
30730,3
30840,3
32298,3
32311,3
32325,3
32335,3
32345,3
32359,3
32368,3
