T,a1,a2,a3
6607,2843,2777,2690
6637,2875,2767,2863
6670,2903,2773,2865
6703,2851,2672,2924
6736,2883,2715,2913
6769,2718,2753,2598
6802,2869,2819,2939
6835,2895,2864,2793
6868,2889,2896,2874
6901,2909,2768,2935
6934,2855,2894,2819
6967,2895,2800,2869
7000,2850,2817,2659
7033,2884,2803,2815
7066,2843,2857,2945
7099,2851,2781,2896
7132,2818,2842,2896
7165,2896,2942,2917
7198,2867,2826,2849
7231,2845,2860,2945
7264,2816,2768,2929
7297,2871,2805,2849
7330,2884,2777,2901
7363,2853,2914,2880
7396,2880,2788,2899
7429,2864,2715,2877
7462,2825,2834,2833
7495,2849,2923,2832
7528,2889,2737,2880
7561,2884,2841,2903
7594,2864,2719,2864
7627,2902,2851,2963
7660,2845,2843,2925
7693,2879,2722,2886
7726,2862,2736,2939
7759,2845,2896,2853
7792,2832,2917,2928
7825,2819,2809,2816
7858,2837,2807,2927
7891,2814,2759,2880
7924,2835,2791,2923
7957,2879,2771,2851
7990,2855,2878,2821
8023,2859,2753,2878
8056,2931,2779,2911
8089,2938,2787,2832
8122,2913,2800,2866
8155,2925,2841,2881
8188,2902,2755,2944
8221,2903,2816,2928
8254,2925,2768,2973
8287,2870,2826,2831
8320,2893,2924,2877
8353,2914,2778,2881
8386,2881,2814,2839
8419,2882,2809,2862
8452,2896,2799,2874
8485,2913,2864,2851
8518,2891,2838,2883
8551,2913,2807,2944
8584,2939,2736,2877
8617,2937,2858,2829
8650,2871,2850,2921
8683,2880,2874,2837
8716,2867,2854,2898
8749,2913,2817,2934
8782,2899,2902,2958
8815,2912,2801,2867
8848,2890,2795,2880
8881,2901,2833,2832
8914,2918,2813,2960
8947,2899,2753,2862
8980,2929,2704,2951
9013,2904,2771,2992
9046,2902,2877,2883
9079,2864,2817,2831
9112,2944,2754,2863
9145,2897,2734,2896
9178,2944,2791,2837
9211,2877,2835,2798
9244,2970,2723,2927
9277,2829,2782,2859
9310,2867,2747,2947
9343,2881,2831,2913
9376,2885,2830,2847
9409,2965,2803,2895
9442,2880,2752,2905
9475,2913,2742,2876
9508,2889,2881,2694
9541,2927,2747,2873
9574,2896,2799,2813
9607,2885,2749,2940
9640,2903,2795,2896
9673,2896,2832,2848
9706,2928,2800,2946
9739,2890,2869,2839
9772,2910,2847,2895
9805,2913,2775,2904
9838,2894,2929,2846
9871,2937,2821,2886
9904,2910,2858,2878
9937,2869,3035,2864
9970,2941,2823,2907
10003,2883,2902,2907
10036,2878,2767,2925
10069,2920,2844,2843
10102,2883,2830,2837
10135,2922,2823,2914
10168,2861,2934,2880
10201,2885,2814,2867
10234,2878,2896,2863
10267,2881,2791,2843
10300,2928,2811,2831
10333,2912,2736,2882
10366,2894,2802,2799
10399,2878,2822,2865
10432,2896,2928,2919
10465,2883,2775,2898
10498,2893,2789,2922
10531,2881,2801,2847
10564,2951,2800,2865
10597,2899,2795,2880
10630,2897,2802,2829
10663,2865,2800,2960
10696,2889,2896,2903
10729,2928,2819,2875
10762,2859,2865,2943
10795,2932,2856,2718
10828,2895,2782,2864
10861,2864,2790,2927
10894,2960,2702,2881
10927,2911,2846,2890
10960,2928,2754,3266
10993,2835,2900,2855
11026,2928,2767,2909
11059,2912,2770,2944
11092,2891,2811,2904
11125,2862,2971,2865
11158,2887,2795,2967
11191,2880,2919,2896
11224,2873,2811,2914
11257,2886,2853,2736
11290,2928,2765,2916
11323,2928,2857,2829
11356,2887,2886,3011
11389,2864,2873,2897
11422,2894,2877,2907
11455,2933,2805,2774
11488,2864,2739,2917
11521,2896,2779,2877
11554,2913,2857,2836
11587,2957,2832,2877
11620,2914,2769,2977
11653,2896,2705,2878
