T,pwm1,pwm2,pwm3
6784,2025,1975,2000
6898,2025,1975,2000
7017,2025,1975,2000
7131,2025,1975,2000
7250,2025,1975,2000
7364,2025,1975,2000
7483,2025,1975,2000
7597,2025,1975,2000
7716,2025,1975,2000
7834,2025,1975,2000
7949,2025,1975,2000
8067,2025,1975,2000
8182,2025,1975,2000
8299,2025,1975,2000
8413,2025,1975,2000
8530,2025,1975,2000
8644,2025,1975,2000
8761,2025,1975,2000
8875,2025,1975,2000
8992,2025,1975,2000
9106,2025,1975,2000
9223,2025,1975,2000
9337,2025,1975,2000
9454,2025,1975,2000
9568,2025,1975,2000
9685,2025,1975,2000
9799,2025,1975,2000
9916,2025,1975,2000
10030,2025,1975,2000
10147,2025,1975,2000
10262,2025,1975,2000
10378,2025,1975,2000
10512,2025,1975,2000
10643,2025,1975,2000
10765,2025,1975,2000
10895,2025,1975,2000
11026,2025,1975,2000
11159,2025,1975,2000
11310,2025,1975,2000
11441,2025,1975,2000
11574,2025,1975,2000
11704,2025,1975,2000
11841,2025,1975,2000
11972,2025,1975,2000
12105,2025,1975,2000
12232,2025,1975,2000
12363,2025,1975,2000
12496,2025,1975,2000
12633,2025,1975,2000
12763,2025,1975,2000
12894,2025,1975,2000
13024,2025,1975,2000
13158,2025,1975,2000
13288,2025,1975,2000
13505,2025,1975,2000
13704,2025,1975,2000
13979,2025,1975,2000
14195,2025,1975,2000
14426,2025,1975,2000
14587,1763,1975,2137
14709,1763,1975,2137
14830,1763,1975,2137
14947,1763,1975,2137
15067,1763,1975,2137
15182,1763,1975,2137
15313,1763,1975,2137
15445,1763,1975,137
15577,1763,1975,2137
15709,1763,1975,2137
15841,1763,1975,2137
15973,1763,1975,213
16104,1763,1975,2137
16236,1763,1975,2137
16368,1763,1975,2137
16503,1763,1975,2137
16649,1763,1975,2137
16782,1763,1975,2137
16913,1763,1975,2137
17045,1763,1975,2137
17177,1763,1975,2137
17300,2025,1975,2000
17444,1945,1977,2025
17581,1854,1977,2056
17724,1712,1976,2103
17875,1625,1988,2143
18021,1625,2014,2164
18153,1625,2044,2173
18289,1625,2052,2174
18433,1625,2052,2174
18570,1625,2052,2174
18701,1625,2052,2174
18842,1625,2052,2174
18974,1625,2052,2174
19114,1625,2052,2174
19271,1625,2052,2174
19402,1625,2052,2174
19539,1625,2052,2174
19675,1625,2052,2174
19819,1625,2052,2174
19951,1625,2052,2174
20094,1625,2052,2174
20233,1625,2052,2174
20381,1625,2052,2174
20517,1625,2052,2174
20648,1625,2052,2174
20791,1625,2052,2174
20927,1625,2052,2174
21071,1625,2052,2174
21203,1625,2052,2174
21339,1625,2052,2174
21480,1625,2052,2174
21622,1625,2052,2174
21753,1625,2052,2174
21897,1625,2052,2174
22033,1625,2052,2174
22170,1625,2052,2174
22301,1625,2052,2174
22438,1625,2052,2174
22574,1625,2052,2174
22718,1625,2052,2174
22856,1625,2052,2174
22996,1625,2052,2174
23153,1625,2052,2174
23289,1625,2052,2174
23428,1625,2052,2174
23564,2425,2375,2400
23698,2425,2375,2400
23846,2425,2375,2400
23988,2412,2375,2400
24128,2364,2375,2400
24279,2288,2369,2400
24407,2182,2354,2400
24544,2042,2338,2400
24682,1930,2328,2400
24822,1732,2316,2400
24950,1625,2307,2400
25097,1625,2315,2400
25240,1625,2345,2400
25382,1625,2375,2400
25531,1625,2375,2400
25672,1625,2375,2400
25836,1625,2375,2400
25979,1625,2375,2400
26129,1625,2375,2400
26269,1625,2375,2400
26419,1625,2375,2400
26579,1625,2375,2400
26725,1625,2375,2400
26868,1625,2365,2400
27002,1644,2343,2397
27174,1682,2322,2391
27314,1625,2298,2400
27461,1625,2270,2400
27602,1629,2253,2400
27770,1660,2236,2395
27912,1660,2236,2395
28046,1660,2236,2395
28187,1660,2236,2395
28337,1660,2236,2395
28475,1660,2236,2395
28638,1660,2236,2395
28779,1660,2236,2395
28929,1660,2236,2395
29070,1660,2236,2395
29212,1660,2236,2395
29354,1660,2236,2395
29492,1660,2236,2395
29631,1660,2236,2395
29784,1660,2236,2395
29925,1660,2236,2395
30067,1660,2236,2395
30200,1660,2236,2395
30355,1660,2236,2395
30488,1660,2236,2395
30630,1660,2236,2395
