T,a1,a2,a3
6607,3498,2298,2878
6637,3499,2253,2878
6670,3479,2279,3094
6703,3541,2272,2782
6736,3807,2319,2854
6769,3551,2383,2906
6802,3202,2527,2851
6835,3045,2655,2882
6868,2902,2805,2779
6901,2848,2929,2819
6934,2851,2852,2813
6967,2790,2878,2827
7000,2845,2904,2859
7033,2803,2851,2833
7066,2832,2817,2804
7099,2800,2745,2874
7132,2864,2802,2864
7165,2832,2771,2691
7198,2847,2834,2864
7231,2799,2777,2864
7264,2800,2920,2879
7297,2806,2831,2842
7330,2822,2944,2823
7363,2815,3053,3039
7396,2832,2794,2879
7429,2817,2855,2937
7462,2785,2799,2855
7495,2791,2837,2917
7528,2832,2771,2855
7561,2831,2769,2850
7594,2799,2910,2891
7627,2799,2639,2783
7660,2811,2961,2817
7693,2831,2869,2818
7726,2839,2821,2866
7759,2851,2867,2890
7792,2779,2862,2917
7825,2775,2838,2791
7858,2819,2751,2849
7891,2816,2783,2867
7924,2845,2795,2834
7957,2891,2800,2918
7990,2881,2831,2805
8023,2907,2821,2864
8056,2921,2894,2861
8089,2903,2790,2860
8122,2890,2832,2814
8155,2935,2747,2879
8188,2960,2811,2777
8221,2929,2807,2906
8254,2915,2848,2851
8287,2932,2719,2851
8320,2902,2829,2832
8353,2944,2850,2800
8386,2919,2830,2946
8419,2919,2813,2831
8452,2960,2770,2843
8485,2868,2909,2831
8518,2939,2837,2922
8551,2850,2898,2864
8584,2927,2852,2845
8617,2880,2870,2859
8650,2944,2794,2896
8683,2899,2846,2829
8716,2904,2768,2823
8749,2878,2843,2855
8782,2893,2807,2902
8815,2919,2834,2798
8848,2880,2791,2871
8881,2884,2775,2851
8914,2902,2864,2883
8947,2906,2815,2917
8980,2887,2855,2837
9013,2853,2848,2810
9046,2935,2910,2833
9079,2883,2853,2857
9112,2853,2805,2846
9145,2870,2914,2843
9178,2883,2838,2907
9211,2877,2935,2945
9244,2930,2820,2844
9277,2903,2832,2767
9310,2892,2843,2812
9343,2830,2584,2881
9376,2898,2873,2896
9409,2864,2789,2875
9442,2865,2873,2795
9475,2883,2756,2901
9508,2869,2895,2855
9541,2903,2807,2882
9574,2930,2858,2925
9607,2907,2791,2827
9640,2915,2807,2787
9673,2911,2897,2864
9706,2890,2864,2831
9739,2927,2863,2883
9772,2927,2823,2925
9805,2893,2800,2878
9838,2896,2918,2813
9871,2903,2763,2880
9904,2880,2864,2871
9937,2848,2834,2871
9970,2883,2849,2895
10003,2846,3129,2868
10036,2875,2531,2797
10069,2904,2811,2826
10102,2867,2809,2871
10135,2855,2924,2774
10168,2892,2886,2850
10201,2917,2822,2826
10234,2896,2862,2767
10267,2921,2864,2859
10300,2926,2845,2811
10333,2907,2865,2837
10366,2896,2757,2912
10399,2903,2802,2874
10432,2860,2800,2841
10465,2849,2891,2875
10498,2881,2786,2842
10531,2919,2856,2864
10564,2887,2896,2895
10597,2881,2777,3200
10630,2882,2897,2830
10663,2901,2838,2785
10696,2903,2919,2743
10729,2909,2912,2871
10762,2867,2843,2892
10795,2885,2868,2859
10828,2905,2866,2815
10861,2880,2777,2896
