T,pwm1,pwm2,pwm3
7971,2025,1975,2000
8086,2025,1975,2000
8204,2025,1975,2000
8318,2025,1975,2000
8436,2025,1975,2000
8550,2025,1975,2000
8669,2025,1975,2000
8783,2025,1975,2000
8902,2025,1975,2000
9016,2025,1975,2000
9135,2025,1975,2000
9253,2025,1975,2000
9367,2025,1975,2000
9485,2025,1975,2000
9600,2025,1975,2000
9718,2025,1975,2000
9832,2025,1975,2000
9949,2025,1975,2000
10063,2025,1975,2000
10180,2025,1975,2000
10295,2025,1975,2000
10411,2025,1975,2000
10526,2025,1975,2000
10642,2025,1975,2000
10757,2025,1975,2000
10873,2025,1975,2000
10988,2025,1975,2000
11104,2025,1975,2000
11219,2025,1975,2000
11335,2025,1975,2000
11449,2025,1975,2000
11566,2025,1975,2000
11681,2025,1975,2000
11797,2025,1975,2000
11930,2025,1975,2000
12064,2025,1975,2000
12194,2025,1975,2000
12328,2025,1975,2000
12457,2025,1975,2000
12597,2025,1975,2000
12734,2025,1975,2000
12868,2025,1975,2000
12998,2025,1975,2000
13125,2025,1975,2000
13256,2025,1975,2000
13386,2025,1975,2000
13517,2025,1975,2000
13650,2025,1975,2000
13783,2025,1975,2000
13914,2025,1975,2000
14045,2025,1975,2000
14175,2025,1975,2000
14298,2025,1975,2000
14428,2025,1975,2000
14558,2025,1975,2000
14689,2025,1975,2000
14822,2025,1975,2000
14967,2025,1975,2000
15090,2025,1975,2000
15220,2025,1975,2000
15350,2025,1975,2000
15481,2025,1975,2000
15611,2025,1975,2000
15741,2025,1975,2000
15872,2025,1975,2000
16002,2025,1975,2000
16132,2025,1975,2000
16263,2025,1975,2000
16393,2025,1975,2000
16523,2025,1975,2000
16654,2025,1975,2000
16787,2025,1975,2000
16918,2025,1975,2000
17045,2025,1975,2000
17179,2025,1975,2000
17315,2025,1975,2000
17446,2025,1975,2000
17579,2025,1975,2000
17709,2025,1975,2000
17840,2025,1975,2000
17971,2025,1975,2000
18101,2025,1975,2000
18224,2025,1975,2000
18354,2025,1975,2000
18484,2025,1975,2000
18615,2025,1975,2000
18748,2025,1975,2000
18875,2025,1975,2000
19006,2025,1975,2000
19136,2025,1975,2000
19267,2025,1975,2000
19397,2025,1975,2000
19530,2025,1975,2000
19661,2025,1975,2000
19794,2025,1975,2000
19925,2025,1975,2000
20058,2025,1975,2000
20188,2025,1975,2000
20319,2025,1975,2000
20449,2025,1975,2000
20580,2025,1975,2000
20713,2025,1975,2000
20843,2025,1975,2000
20974,2025,1975,2000
21104,2025,1975,2000
21227,2025,1975,2000
21357,2025,1975,2000
21488,2025,1975,2000
21618,2025,1975,2000
21749,2025,1975,2000
21879,2025,1975,2000
22009,2025,1975,2000
22140,2025,1975,2000
22273,2025,1975,2000
22401,2025,1975,2000
22534,2025,1975,2000
22661,2025,1975,2000
22792,2025,1975,2000
22925,2025,1975,2000
23055,2025,1975,2000
23186,2025,1975,2000
23316,2025,1975,2000
23446,2025,1975,2000
23569,2025,1975,2000
23700,2025,1975,2000
23830,2025,1975,2000
23960,2025,1975,2000
24090,2025,1975,2000
24221,2025,1975,2000
24348,2025,1975,2000
24481,2025,1975,2000
24611,2025,1975,2000
24742,2025,1975,2000
