T,a1,a2,a3
6763,2881, 2770, 2977
6891,2912, 2832, 2948
7009,2867, 2783, 2862
7123,2868, 2870, 2834
7242,2858, 2798, 2793
7356,3168, 2951, 2877
7475,2846, 2849, 2943
7589,2905, 2947, 2869
7708,2863, 2759, 2899
7822,2847, 2848, 2885
7940,2852, 2832, 2923
8054,2874, 2835, 2882
8172,2918, 2855, 2896
8286,2886, 2800, 2887
8405,2896, 2944, 2864
8521,2931, 2831, 2903
8637,2937, 2733, 2912
8752,2927, 2825, 2885
8868,2915, 2842, 2867
8983,2928, 2816, 2897
9099,2907, 2832, 2878
9214,2909, 2821, 2835
9330,2912, 2866, 2833
9445,2875, 2787, 2886
9561,2891, 2807, 2928
9676,2937, 2784, 2912
9792,2914, 2795, 2839
9907,2926, 2810, 2919
10023,2927, 2771, 3102
10138,2864, 2777, 2850
10255,2895, 2748, 2913
10370,2915, 2799, 2864
10486,2887, 2894, 2814
10601,2911, 2956, 2851
10717,2892, 2751, 2864
10842,2925, 2762, 2941
10976,2884, 2786, 2928
11106,2939, 2766, 2870
11292,2944, 2832, 2825
11485,2897, 2759, 2896
11708,2851, 2832, 2847
11933,2897, 2901, 2928
12150,2923, 2836, 2919
12372,2924, 2827, 2896
12545,2918, 2802, 2848
12754,2883, 2786, 2933
12941,2917, 2858, 2846
13134,2871, 2861, 2650
13270,2835, 2832, 2826
13402,2907, 2686, 2907
13537,2913, 2644, 3083
13665,2922, 2528, 3200
13797,2912, 2433, 3287
13929,2886, 2317, 3302
14061,2942, 2277, 3341
14196,2895, 2123, 3275
14324,2895, 2057, 3306
14456,2887, 1998, 3216
14588,2879, 2124, 3226
14720,2905, 2155, 3264
14852,2915, 1937, 3230
14997,2851, 2055, 3118
15121,2835, 2096, 3242
15260,2885, 2046, 3200
15396,2910, 2028, 3279
15527,2909, 2043, 3246
15659,2896, 2028, 3184
15791,2875, 1963, 3259
15923,2914, 1927, 3250
16055,2866, 2003, 3290
16186,2944, 2000, 3189
16318,2923, 1983, 3248
16450,2880, 2081, 3312
16582,2914, 2039, 3219
16714,2875, 2005, 3245
16845,2832, 2078, 3199
16977,2886, 2038, 3290
17112,2890, 1989, 3288
17244,2917, 2032, 3215
17379,2715, 1795, 3296
17509,2912, 2017, 3221
17642,2903, 1995, 3200
17774,2897, 1958, 3276
17906,2930, 2112, 3239
18038,2935, 2047, 3216
18170,2881, 2086, 3215
18301,2915, 2109, 3218
18433,2899, 2060, 3225
18565,2922, 2085, 3199
18697,2943, 2032, 3299
18829,2897, 1989, 3238
18960,2919, 2096, 3227
19092,2911, 2098, 3280
19234,2927, 2042, 3282
19365,2939, 2000, 3199
19507,2917, 2091, 3237
19639,2894, 2064, 3245
19771,2892, 2077, 3216
19902,2949, 2037, 3249
20034,2906, 2118, 3234
20169,2927, 2166, 3202
20311,2916, 1883, 3143
20444,2903, 2083, 3248
20581,2879, 2029, 3187
20713,2898, 2146, 3193
20845,2926, 2067, 3190
20977,2896, 2029, 3227
21109,2933, 2046, 3273
21240,2941, 2081, 3213
21372,2901, 2057, 3255
21507,2943, 2078, 3247
21636,2782, 1968, 3294
21768,2900, 2007, 3071
21899,2899, 2064, 3235
22034,2923, 1998, 3202
22169,2913, 2033, 3218
22301,2895, 1988, 3032
22433,2941, 1980, 3259
22568,2883, 1879, 3245
22702,2879, 1971, 3259
22834,2911, 2044, 3215
22965,2924, 1887, 3249
23097,2891, 2075, 3261
23228,2918, 2130, 3238
23360,2910, 2039, 3206
23497,2927, 1951, 3156
23634,3005, 2160, 2987
23766,3084, 2318, 2874
23907,3254, 2348, 2827
24047,3192, 2416, 2659
24183,3244, 2581, 2597
24334,3189, 2549, 2796
24458,3152, 2463, 2775
24609,3047, 2325, 2864
24746,3099, 2384, 3266
24883,3241, 2204, 3015
25014,3286, 2071, 3063
25150,3303, 2010, 3001
25301,3171, 2032, 2919
25441,3210, 2027, 2922
25590,3219, 2027, 2971
25714,3184, 2010, 3015
25855,3277, 2001, 3021
26001,3266, 2040, 3071
26138,3267, 2169, 2847
26286,3280, 1932, 2957
26416,3165, 2128, 2863
26559,3311, 1923, 2928
26695,3315, 2043, 2994
26832,3151, 2035, 2974
26963,3154, 1644, 2754
27100,3163, 1943, 2938
27250,3168, 2153, 2887
27386,3124, 1730, 3023
27529,3274, 1937, 2863
27676,3154, 2128, 2946
27817,3158, 2039, 3146
27954,3197, 1851, 3003
28090,3159, 1926, 3008
28238,3285, 2096, 2994
28380,3190, 2112, 2887
28651,3370, 1891, 2943
