T,pwm1,pwm2,pwm3
6678,2025,1975,2000
6798,2025,1975,2000
6916,2025,1975,2000
7030,2025,1975,2000
7149,2025,1975,2000
7263,2025,1975,2000
7382,2025,1975,2000
7496,2025,1975,2000
7614,2025,1975,2000
7728,2025,1975,2000
7847,2025,1975,2000
7965,2025,1975,2000
8079,2025,1975,2000
8197,2025,1975,2000
8312,2025,1975,2000
8430,2025,1975,2000
8544,2025,1975,2000
8661,2025,1975,2000
8775,2025,1975,2000
8891,2025,1975,2000
9006,2025,1975,2000
9123,2025,1975,2000
9237,2025,1975,2000
9353,2025,1975,2000
9468,2025,1975,2000
9584,2025,1975,2000
9699,2025,1975,2000
9816,2025,1975,2000
9930,2025,1975,2000
10047,2025,1975,2000
10161,2025,1975,2000
10291,2025,1975,2000
10422,2025,1975,2000
10555,2025,1975,2000
10685,2025,1975,2000
10816,2025,1975,2000
10946,2025,1975,2000
11076,2025,1975,2000
11207,2025,1975,2000
11340,2025,1975,2000
11470,2025,1975,2000
11607,2025,1975,2000
11738,2025,1975,2000
11868,2025,1975,2000
12001,2025,1975,2000
12132,2025,1975,2000
12265,2025,1975,2000
12395,2025,1975,2000
12525,2025,1975,2000
12734,2025,1975,2000
12942,2025,1975,2000
13153,2025,1975,2000
13371,2025,1975,2000
13571,2025,1975,2000
13765,2025,1975,2000
13964,2025,1975,2000
14085,2033,1653,2148
14205,2033,1653,2148
14322,2033,1653,2148
14443,2033,1653,2148
14560,2033,1653,2148
14681,2033,1653,2148
14800,2033,1653,2148
14917,2033,1653,2148
15038,2033,1653,2148
15154,2033,1653,2148
15275,2033,1653,2148
15395,2033,1653,2148
15511,2033,1653,2148
15639,2033,1653,2148
15774,2033,1653,2148
15913,2033,1653,2148
16045,2033,1653,2148
16176,2033,1653,2148
16322,2033,1653,2148
16454,2033,1653,2148
16595,2033,1653,2148
16731,2033,1653,2148
16868,2033,1653,2148
17014,2033,1653,2148
17149,2033,1653,2148
17281,2033,1653,2148
17413,2033,1653,2148
17545,2033,1653,2148
17676,2033,1653,2148
17808,2033,1653,2148
17940,2033,1653,2148
18072,2033,1653,2148
18203,2033,1653,2148
18335,2033,1653,2148
18467,2033,1653,2148
18602,2033,1653,2148
18733,2033,1653,2148
18865,2033,1653,2148
18997,2033,1653,2148
19129,2033,1653,2148
19264,2033,1653,2148
19393,2033,1653,2148
19527,2033,1653,2148
19659,2033,1653,2148
19791,2033,1653,2148
19923,2033,1653,2148
20054,2033,1653,2148
20189,2033,1653,2148
20324,2033,1653,2148
20455,2033,1653,2148
20587,2033,1653,2148
20719,2033,1653,2148
20853,2033,1653,2148
20990,2033,1653,2148
21136,2062,2018,1972
21272,2144,2081,1924
21406,2239,2094,1888
21547,2304,2074,1873
21675,2330,2043,1875
21811,2342,1968,1896
21948,2335,1868,1931
22080,2329,1800,1956
22227,2326,1718,1985
22360,2331,1675,1997
22500,2331,1675,1997
22643,2331,1675,1997
22774,2331,1675,1997
22918,2331,1675,1997
23057,2331,1675,1997
23185,2331,1675,1997
23316,2331,1675,1997
23451,2331,1675,1997
23588,2331,1675,1997
23719,2331,1675,1997
23855,2331,1675,1997
24003,2331,1675,1997
24146,2363,1714,1973
24277,2395,1740,1954
24414,2423,1761,1938
24553,2423,1761,1938
24703,2423,1761,1938
24843,2423,1761,1938
24971,2423,1761,1938
25107,2423,1761,1938
25247,2423,1761,1938
25384,2423,1761,1938
25524,2423,1761,1938
25664,2423,1761,1938
25797,2423,1761,1938
25928,2423,1761,1938
26067,2423,1761,1938
26204,2423,1761,1938
26335,2423,1761,1938
26482,2423,1761,1938
26618,2423,1761,1938
