T,a1,a2,a3
6607,3518,3554,2131
6637,3488,3517,2159
6670,3473,3551,2129
6703,3441,3506,2174
6736,3839,4095,2323
6769,4095,3471,2263
6802,3135,3341,2593
6835,2992,3104,2607
6868,2841,2967,2704
6901,2827,2881,2752
6934,2838,2900,2846
6967,2779,2774,2799
7000,2811,2946,2896
7033,2795,2902,2857
7066,2848,2896,2845
7099,2795,2837,2897
7132,2845,2896,2843
7165,2829,2839,2805
7198,2834,2797,2874
7231,2832,2815,2859
7264,2848,2814,2896
7297,2800,2925,2806
7330,2799,2896,2787
7363,2809,2864,2827
7396,2807,2910,2721
7429,2810,2896,2818
7462,2865,2886,2864
7495,2857,2828,2799
7528,2834,2834,2852
7561,2801,2848,2902
7594,2827,2805,2827
7627,2832,2924,2903
7660,2847,2746,2683
7693,2819,2811,2812
7726,2829,2907,2854
7759,2867,2829,2823
7792,2833,2863,2751
7825,2794,2749,2841
7858,2835,2858,2807
7891,2983,2848,2871
7924,2893,2896,2832
7957,2864,2925,2795
7990,2870,2801,2810
8023,2896,2827,2849
8056,2867,2807,2754
8089,2800,2829,2831
8122,3008,2814,2853
8155,2867,2787,2875
8188,2871,2778,2883
8221,2928,2834,2855
8254,2897,2790,2862
8287,2898,2880,2785
8320,2896,2803,2750
8353,2894,2864,2912
8386,2928,2761,2753
8419,2933,2837,2875
8452,2893,2770,2913
8485,2926,2922,2793
8518,2899,2847,2867
8551,2909,2846,2810
8584,2890,2749,2878
8617,2941,2779,2841
8650,2726,2848,2830
8683,2868,2821,2785
8716,2690,2815,3061
8749,2923,2863,2857
8782,2885,2839,2797
8815,2865,2861,2879
8848,2896,2857,2883
8881,2937,2786,2886
8914,2871,2836,2865
8947,2924,2878,2862
8980,2944,2813,2847
9013,2886,2891,2812
9046,2902,2880,2872
9079,2880,2815,2848
9112,2912,2832,2895
9145,2951,2745,2856
9178,2901,2886,2879
9211,2897,2928,2832
9244,2896,2885,2826
9277,2886,2880,2879
9310,2874,2926,2783
9343,2893,2869,2864
9376,2917,2803,2876
9409,2957,2992,2815
9442,2864,2698,2752
9475,2939,2779,2859
9508,2884,2796,2858
9541,2928,2875,2800
9574,2928,2864,2870
9607,2887,2831,2930
9640,2961,2775,2878
9673,2967,3225,2955
9706,2939,2887,2879
9739,2911,2726,2877
9772,2939,2795,2902
9805,3294,2743,2815
9838,2868,2864,2855
9871,2992,2771,2827
9904,2901,2725,2807
9937,2839,2823,2867
9970,2883,2711,2861
10003,2865,2718,2859
10036,2864,2735,2890
10069,2883,2820,2847
10102,2896,2771,2875
10135,2897,2683,2831
10168,2866,2867,2883
10201,2863,2865,2807
10234,2928,2764,2861
10267,2895,2743,2815
10300,2787,2791,2859
10333,2875,3112,2798
10366,2910,2815,2876
10399,2923,2802,2893
10432,2879,2799,2811
10465,2881,2825,2820
10498,2865,2852,2838
10531,2907,2921,2810
10564,2883,2835,2826
10597,2883,2768,2680
10630,2929,2832,2842
10663,2927,2797,2815
10696,2879,2864,2854
10729,2938,2958,2862
10762,2905,2770,2885
10795,2870,2624,2819
10828,2855,2768,2799
10861,2922,3280,2847
10894,2885,2841,2871
10927,2906,2681,2843
10960,2909,2871,2859
10993,2917,2809,2861
11026,2928,2802,2859
11059,2875,2864,2812
11092,2866,2763,2835
11125,2939,2864,2845
11158,2864,2793,2555
11191,2903,2809,2815
11224,2929,2830,2883
11257,2911,2837,2819
11290,2897,2914,2807
11323,2899,2910,2853
11356,2901,2825,2786
11389,2934,2832,2831
11422,2905,2831,2709
11455,2877,2849,2896
11488,2918,3083,2880
11521,2887,2787,2771
11554,2931,2797,2795
11587,2914,2807,2819
11620,2864,2793,2846
11653,2896,2735,2836
11686,2859,2800,2881
11719,2894,2832,2850
11752,2896,2768,2839
11785,2934,2908,2825
11818,2879,2836,2830
11851,3198,2927,2871
11884,2865,2800,2813
11917,2887,2774,2847
11950,2949,2901,2801
11983,2891,2888,2864
12016,2899,2890,2705
12049,2928,2774,2868
12082,2895,2895,2891
12115,2864,2784,2880
12148,2928,2815,2835
12181,2854,2848,2816
12214,2896,2827,2763
12247,2928,2901,2855
12280,2871,2767,2880
12313,2945,2774,2588
12346,2899,2917,2973
12379,2978,2846,2774
12412,2905,2867,2887
12445,2879,2851,2855
12478,2898,2918,2829
12511,2854,2863,2669
12544,2883,2851,2869
12577,2928,2757,2896
12610,2917,2800,2839
12643,2907,2731,2832
12676,2923,2783,2829
12709,2910,2783,2800
12742,2904,2800,2857
12775,2894,2801,2864
12808,2888,2919,2859
12841,2913,2639,2850
12874,2967,2844,2880
12907,2958,2835,2833
12940,2921,2832,2800
12973,2896,2809,2807
13006,2923,2851,2880
13039,2918,2807,2870
13072,2915,2797,2798
13105,2878,2894,2765
13138,2899,2842,2833
13171,2946,2865,2890
13204,2933,2756,2766
13237,2902,2826,2817
13270,2813,2819,2773
13303,2898,2761,2857
13336,2897,3035,2797
13369,2865,2838,2816
13402,2864,2800,2863
13435,2901,2811,2806
13468,2951,2753,2859
13501,2865,2913,2896
13534,2896,2829,2887
13567,2915,2812,2853
13600,2903,2791,2880
13633,2943,2816,2791
13666,2911,2767,2896
13699,2977,2781,2845
13732,2865,2799,2864
13765,2928,2826,2739
13798,2934,2831,2812
13831,2921,2876,2922
13864,2945,2768,2851
13897,2935,2863,2829
13930,2902,2820,2836
13963,3371,2870,2839
13996,2864,2898,2797
14029,2943,2889,2858
14062,2929,2826,2815
14095,2925,2710,2864
14128,2865,2837,2781
14161,2907,2850,2800
14194,2928,2786,2847
14227,2889,2837,2851
14260,2901,2896,2850
14293,2909,2766,2835
14326,2895,2819,2806
14359,2896,2788,3087
14392,2896,2809,2849
14425,2882,2751,2779
14458,2909,2739,2864
14491,2903,2834,2862
14524,2912,2893,2841
14557,2927,2809,2802
14590,2898,2731,2863
14623,2886,2760,2931
14656,2896,2726,2898
14689,2842,2693,2885
14722,2850,2704,2958
14755,2827,2640,2961
14788,2866,2741,2911
14821,2833,2743,2989
14854,2787,2734,2903
14887,2979,2645,2881
14920,2799,2694,2905
14953,2787,2720,2807
14986,2793,2659,3139
15019,2793,2687,2931
15052,2855,2717,2915
15085,2805,2672,2934
15118,2811,2717,2946
15151,2803,2673,2960
15184,2849,2647,2960
15217,2863,2672,2928
15250,2783,2671,2858
15283,2826,2639,2912
15316,2814,2742,2993
15349,2800,2695,2992
15382,2864,2591,2936
15415,2800,2773,2951
15448,2815,2695,2928
15481,2796,2591,2960
15514,2859,2691,3011
15547,2818,2709,2987
15580,2813,2781,2887
15613,2811,2683,2963
15646,2851,2671,2976
15679,2813,2691,2989
15712,2855,2661,2882
15745,2823,2736,2967
15778,2802,2597,2960
15811,2821,2671,2918
15844,2799,2857,2979
15877,2767,2752,2896
15910,2834,2686,2896
15943,2803,2737,2898
15976,2794,2667,2867
