T,state
10056,3
10780,1
10787,1
10794,1
10794,1
10811,1
10820,1
10830,1
10874,1
10884,1
10884,1
10897,1
10911,1
10920,1
10920,1
10933,1
10947,1
10957,1
10966,1
11011,1
11020,1
11030,1
11044,1
11054,1
11063,1
11077,1
11087,1
11098,1
11141,1
11151,1
11160,1
11174,1
11184,1
11194,1
11208,1
11224,3
11259,3
11400,3
11483,3
11596,3
11629,3
11706,3
13174,3
13187,3
13197,3
13207,3
13221,3
13230,3
13240,3
13254,3
13264,3
13305,3
13319,3
13329,3
13338,3
13352,3
13362,3
13372,3
13386,3
13396,3
13437,3
13451,3
13461,3
13470,3
13484,3
13494,3
13503,3
13517,3
13528,3
13569,3
13583,3
13592,3
13602,3
13616,3
13626,3
13635,3
13649,3
13660,3
13700,3
13714,3
13724,3
13734,3
13748,3
13757,3
13767,3
13781,3
13792,3
13832,3
13846,3
13856,3
13865,3
13879,3
13889,3
13899,3
13913,3
13923,3
13964,3
13978,3
13988,3
13997,3
14011,3
14021,3
14031,3
14044,3
14055,3
14096,3
14110,3
14119,3
14129,3
14143,3
14153,3
14162,3
14176,3
14187,3
14228,3
14242,3
14251,3
14261,3
14275,3
14285,3
14294,3
14308,3
14319,3
14360,3
14374,3
14383,3
14393,3
14407,3
14416,3
14426,3
14440,3
14451,3
14491,3
14505,3
14515,3
14525,3
14539,3
14548,3
14558,3
14572,3
14582,3
14623,3
14637,3
14647,3
14656,3
14670,3
14680,3
14690,3
14704,3
14714,3
14755,3
14769,3
14779,3
14788,3
14802,3
14812,3
14821,3
14835,3
14846,3
14883,3
14901,3
14910,3
14920,3
14934,3
14944,3
14953,3
14967,3
14977,3
14989,3
15033,3
15042,3
15042,3
15055,3
15069,3
15078,3
15078,3
15091,3
15105,3
15116,3
15156,3
15170,3
15180,3
15190,3
15204,3
15213,3
15213,3
15230,3
15240,3
15252,3
15296,3
15305,3
15315,3
15329,3
15339,3
15348,3
15362,3
15372,3
15382,3
15427,3
15437,3
15437,3
15450,3
15464,3
15473,3
15483,3
15497,3
15507,3
15519,3
15562,3
15572,3
15582,3
15596,3
15605,3
15615,3
15629,3
15638,3
15651,3
15694,3
15704,3
15713,3
15727,3
15737,3
15747,3
15761,3
15770,3
15783,3
15826,3
15836,3
15845,3
15859,3
15869,3
15879,3
15893,3
15902,3
15914,3
15958,3
15968,3
15977,3
15991,3
16001,3
16010,3
16024,3
16034,3
16046,3
16090,3
16099,3
16109,3
16123,3
16133,3
16142,3
16156,3
16166,3
16178,3
16221,3
16231,3
16241,3
16255,3
16264,3
16274,3
16288,3
16298,3
16310,3
16353,3
16363,3
16372,3
16386,3
16396,3
16406,3
16420,3
16429,3
16442,3
16485,3
16495,3
16504,3
16518,3
16528,3
16538,3
16552,3
16561,3
16573,3
16617,3
16627,3
16636,3
16650,3
16660,3
16669,3
16683,3
16693,3
16705,3
16749,3
16758,3
16768,3
16782,3
16792,3
16801,3
16815,3
16825,3
16837,3
16880,3
16890,3
16900,3
16914,3
16923,3
16933,3
16947,3
16957,3
16969,3
17012,3
17022,3
17022,3
17035,3
17049,3
17058,3
17068,3
17082,3
17091,3
17104,3
17147,3
17157,3
17166,3
17180,3
17190,3
17200,3
17214,3
17223,3
17235,3
17279,3
17289,3
17298,3
17312,3
17322,3
17332,3
17345,3
17355,3
17365,3
17411,3
17421,3
17430,3
17444,3
17454,3
17463,3
17477,3
17487,3
17498,3
17543,3
17552,3
17552,3
17565,3
17579,3
17589,3
17598,3
17612,3
17622,3
17633,3
17678,3
17687,3
17697,3
17711,3
17720,3
17730,3
17744,3
17754,3
17763,3
17809,3
17819,3
17829,3
17843,3
17852,3
17862,3
17876,3
17885,3
7898,3
17941,3
17951,3
17960,3
17974,3
17984,3
17994,3
18008,3
18017,3
