T,pwm1,pwm2,pwm3
7174,2025,1975,2000
7294,2025,1975,2000
7412,2025,1975,2000
7526,2025,1975,2000
7644,2025,1975,2000
7758,2025,1975,2000
7877,2025,1975,2000
7991,2025,1975,2000
8110,2025,1975,2000
8224,2025,1975,2000
8343,2025,1975,2000
8461,2025,1975,2000
8576,2025,1975,2000
8694,2025,1975,2000
8809,2025,1975,2000
8925,2025,1975,2000
9040,2025,1975,2000
9156,2025,1975,2000
9271,2025,1975,2000
9388,2025,1975,2000
9502,2025,1975,2000
9619,2025,1975,2000
9733,2025,1975,2000
9850,2025,1975,2000
9964,2025,1975,2000
10081,2025,1975,2000
10196,2025,1975,2000
10312,2025,1975,2000
10427,2025,1975,2000
10543,2025,1975,2000
10665,2025,1975,2000
10795,2025,1975,2000
10925,2025,1975,2000
11055,2025,1975,2000
11186,2025,1975,2000
11319,2025,1975,2000
11513,2025,1975,2000
11750,2025,1975,2000
11973,2025,1975,2000
12183,2025,1975,2000
12382,2025,1975,2000
12581,2025,1975,2000
12790,2025,1975,2000
12974,2025,1975,2000
13115,1721,2026,2135
13232,1721,2026,2135
13349,1721,2026,2135
13467,1721,2026,2135
13587,1721,2026,2135
13708,1721,2026,2135
13825,1721,2026,2135
13943,1721,2026,2135
14060,1721,2026,2135
14181,1721,2026,2135
14297,1721,2026,2135
14418,1721,2026,2135
14538,1721,2026,2135
14654,1721,2026,2135
14775,1721,2026,2135
14891,1721,2026,2135
15012,1721,2026,2135
15131,1721,2026,2135
15248,1721,2026,2135
15369,1721,2026,2135
15485,1721,2026,2135
15606,1721,2026,2135
15725,1721,2026,2135
15842,1721,2026,2135
15963,1721,2026,2135
16079,1721,2026,2135
16206,1721,2026,2135
16338,1721,2026,2135
16470,1721,2026,2135
16601,1721,2026,2135
16736,1721,2026,2135
16871,1721,2026,2135
17003,1721,2026,2135
17145,1721,2026,2135
17278,1721,2026,2135
17409,1721,2026,2135
17544,1721,2026,2135
17683,1721,2026,2135
17810,1721,2026,2135
17942,1721,2026,2135
18077,1721,2026,2135
18211,1721,2026,2135
18343,1721,2026,2135
18474,1721,2026,2135
18609,1721,2026,2135
18737,1721,2026,2135
18869,1721,2026,2135
19000,2017,1958,2008
19137,1971,1931,2032
19277,1916,1917,2055
19428,1815,1910,2091
19558,1698,1911,2130
19701,1625,1923,2156
19845,1625,1947,2163
19988,1625,1965,2162
20128,1625,1965,2162
20259,1625,1965,2162
20395,1625,1965,2162
20539,1625,1965,2162
20676,1633,1975,2156
20807,1633,1975,2156
20950,1633,1975,2156
21086,1633,1975,2156
21225,1633,1975,2156
21353,1633,1975,2156
21490,1633,1975,2156
21640,1633,1975,2156
21780,1633,1975,2156
21907,1633,1975,2156
22044,1633,1975,2156
22183,1633,1975,2156
22333,1633,1975,2156
22476,1633,1975,2156
22607,1633,1975,2156
22755,1633,1975,2156
22890,1633,1975,2156
23026,1633,1975,2156
23169,1633,1975,2156
23304,1633,1975,2156
23460,1633,1975,2156
23600,1633,1975,2156
23744,1633,1975,2156
23880,1633,1975,2156
24023,1633,1975,2156
24157,1633,1975,2156
