T,a1,a2,a3
7159,2851, 2765, 2907
7287,2853, 2783, 2881
7405,2877, 2942, 2936
7519,2880, 2826, 2862
7637,2872, 2853, 2886
7751,2865, 2928, 2865
7870,2866, 2842, 2861
7984,2870, 2829, 2844
8103,2897, 2833, 2968
8217,2864, 2867, 2863
8336,2843, 2822, 2927
8450,2871, 2795, 2866
8569,2877, 2914, 2867
8683,2846, 2805, 2895
8802,2846, 2839, 2851
8917,2917, 2811, 2927
9033,2937, 2781, 2847
9148,2898, 2768, 2925
9264,2908, 3169, 2831
9379,2882, 2844, 2878
9495,2913, 2917, 2896
9610,2870, 2794, 2909
9726,2846, 2880, 2910
9841,2934, 2787, 2867
9957,2901, 2770, 2887
10072,2895, 2961, 2865
10189,2896, 2831, 2965
10304,2900, 2940, 2910
10420,2863, 3058, 2836
10535,2881, 2949, 2863
10656,2876, 2817, 2928
10786,2886, 2811, 2881
10917,2900, 2886, 2899
11047,2879, 2814, 2911
11177,2878, 2799, 2869
11307,2826, 2901, 2871
11486,2880, 2882, 2955
11720,2895, 2849, 2914
11947,2926, 2807, 2961
12133,2880, 2814, 2855
12350,2931, 2923, 2871
12559,2896, 2880, 2887
12745,2861, 2894, 2896
12936,2877, 2789, 2898
13102,2914, 2953, 2869
13223,2922, 2832, 2939
13341,2762, 2815, 2914
13457,2704, 2805, 3094
13578,2587, 2843, 3152
13695,2559, 2868, 3159
13816,2466, 2960, 3029
13935,2403, 2817, 3127
14051,2407, 2881, 3120
14172,2315, 2847, 3127
14288,2366, 2812, 3094
14409,2351, 2896, 3158
14529,2342, 2807, 3093
14645,2379, 2730, 3071
14766,2335, 2779, 3082
14882,2379, 2923, 3107
15003,2579, 2791, 3091
15123,2379, 2800, 3087
15239,2400, 2789, 3161
15360,2366, 2859, 3111
15476,2326, 2746, 3118
15597,2429, 2819, 3062
15717,2353, 2945, 3023
15833,2343, 2889, 3102
15954,2367, 2790, 3041
16070,2352, 2866, 3095
16198,2368, 2944, 3049
16330,2368, 2870, 3082
16461,2350, 2841, 3120
16593,2400, 2851, 3120
16728,2360, 2847, 3145
16863,2401, 2944, 3089
16994,2378, 2814, 3141
17129,2370, 2807, 3120
17261,2371, 2864, 3107
17393,2390, 2891, 3071
17536,2350, 2803, 3105
17670,2316, 2921, 3101
17802,2379, 2829, 3140
17934,2365, 2928, 3053
18069,2368, 2882, 3124
18203,2369, 2864, 3057
18334,2386, 2954, 3027
18466,2380, 2416, 3030
18597,2352, 2848, 3017
18729,2368, 2777, 3129
18861,2310, 2889, 3111
18992,2288, 2852, 3035
19129,2402, 2870, 2961
19260,2454, 2784, 2936
19406,2520, 2737, 2743
19542,2620, 2631, 2911
19693,2425, 2367, 3141
19829,2295, 2637, 3120
19970,2210, 2591, 3043
20111,2130, 2711, 3152
20251,2394, 2782, 3113
20387,2075, 2699, 3106
20523,2503, 2662, 3208
20655,2154, 2640, 3281
20791,2112, 2738, 3150
20941,2224, 2720, 3069
21078,2239, 2595, 2998
21209,2067, 2709, 3063
21345,2082, 2685, 3055
21481,2278, 2681, 3045
21621,2126, 2641, 3043
21763,2195, 2789, 3111
21899,2187, 2675, 2930
22035,2094, 2619, 3084
22176,2252, 2641, 3092
22326,2090, 2707, 3146
22456,2091, 2763, 3009
22599,2055, 2781, 2992
22738,2213, 2528, 3153
22874,2083, 2706, 3071
23006,2077, 2705, 3084
23149,2093, 2773, 3152
23295,2094, 2736, 2415
23445,2067, 2678, 3136
23591,2070, 2701, 3024
23728,2091, 2799, 3105
23859,2087, 2853, 3030
23995,2250, 2647, 3129
24147,2117, 2627, 3113
