T,state
11047,3
11804,1
11810,1
11818,1
11832,1
11868,1
11881,1
11891,1
11905,1
11915,1
11924,1
11938,1
11948,1
11957,1
11972,1
12012,1
12021,1
12035,1
12045,1
12054,1
12068,1
12078,1
12088,1
12103,1
12142,1
12152,1
12166,1
12175,1
12185,1
12199,1
12208,1
12218,1
12233,1
12272,1
12282,1
12296,1
12306,1
12315,1
12329,1
12339,1
12348,1
12364,1
12403,1
12412,1
12426,1
12436,1
12446,1
12460,1
12469,1
12479,1
12494,1
12533,1
12543,1
12557,1
12566,1
12576,1
12590,1
12599,1
12609,1
12624,1
12663,1
12673,1
12683,1
12697,1
12706,1
12716,1
12730,1
12740,1
12750,1
12794,1
12803,1
12813,1
12827,1
12837,1
12846,1
12860,1
12870,1
12879,1
12924,1
12934,1
12943,1
12957,1
12967,1
12977,1
12991,1
13000,1
13011,1
13054,1
13064,1
13074,1
13088,1
13097,1
13107,1
13121,1
13131,1
13141,1
13185,1
13194,1
13204,1
13218,1
13228,1
13237,1
13251,1
13261,1
13272,1
13315,1
13325,1
13334,1
13348,1
13358,1
13368,1
13382,1
13391,1
13402,1
13441,1
13455,1
13465,1
13474,1
13488,1
13498,1
13508,1
13522,1
13532,1
13571,1
13585,1
13595,1
13605,1
13619,1
13628,1
13638,1
13652,1
13662,1
13702,1
13716,1
13725,1
13735,1
13749,1
13758,1
13768,1
13782,1
13793,1
13832,1
13846,1
13856,1
13865,1
13879,1
13889,1
13898,1
13912,1
13923,1
13962,1
13976,1
13986,1
13995,1
14009,1
14019,1
14029,1
14043,1
14053,1
14092,1
14102,1
14116,1
14126,1
14135,1
14149,1
14159,1
14168,1
14183,1
14223,1
14232,1
14246,1
14256,1
14265,1
14279,1
14289,1
14299,1
14314,1
14353,1
14362,1
14376,1
14386,1
14396,1
14410,1
14419,1
14429,1
14444,1
14483,1
14493,1
14507,1
14516,1
14526,1
14540,1
14550,1
14559,1
14575,1
14614,1
14623,1
14637,1
14647,1
14656,1
14670,1
14680,1
14690,1
14705,1
14740,1
14754,1
14767,1
14777,1
14787,1
14787,1
14804,1
14813,1
14823,1
14837,1
14848,1
14887,1
14901,1
14911,1
14920,1
14934,1
14944,1
14953,1
14967,1
14978,1
15017,1
15031,1
15041,1
15050,1
15064,1
15074,1
15084,1
15098,1
15108,1
15148,1
15157,1
15171,1
15181,1
15190,1
15204,1
15214,1
15224,1
15239,1
15278,1
15288,1
15302,1
15311,1
15321,1
15335,1
15344,1
15354,1
15369,1
15408,1
15418,1
15432,1
15442,1
15451,1
