T,a1,a2,a3
9379,2410,2559,3070
9409,2479,2591,3069
9442,2478,2645,3071
9475,2539,2587,3026
9508,2675,2624,2975
9541,2691,2758,3011
9574,2839,2864,2970
9607,2815,2887,2806
9640,2822,2891,2847
9673,2890,2830,2829
9706,2846,2834,2887
9739,2839,2832,2853
9772,2849,2777,2903
9805,2831,2908,2842
9838,2859,2900,2873
9871,2847,2838,2863
9904,2897,2847,2854
9937,2821,2896,2837
9970,2822,2887,2861
10003,2881,2667,2798
10036,2822,2778,2925
10069,2846,2832,2991
10102,2866,2870,2845
10135,2864,2829,2895
10168,2845,2991,2847
10201,2846,2864,2789
10234,2844,2814,2914
10267,2819,2879,2900
10300,2851,2880,2912
10333,2850,2686,2855
10366,2913,2867,2878
10399,2819,2832,2875
10432,2830,2853,2914
10465,2847,2896,2846
10498,2802,2873,2899
10531,2829,2901,2883
10564,2839,2882,2891
10597,2822,2803,2900
10630,2864,2864,2916
10663,2854,2880,2821
10696,2832,2873,2850
10729,2869,2839,2882
10762,2880,3198,2853
10795,2845,2757,2905
10828,2841,2800,2923
10861,2820,2867,2875
10894,2875,2843,2815
10927,2864,2937,2807
10960,2878,2749,2841
10993,2847,2916,2843
11026,2894,2783,2843
11059,2905,2799,2861
11092,2843,2770,2826
11125,2847,2894,2890
11158,2832,2798,2845
11191,2905,2884,2811
11224,2847,2897,2869
11257,2863,2811,2892
11290,2878,2862,2897
11323,2852,2891,2880
11356,2858,2827,2939
11389,2854,2859,2895
11422,2875,2799,2890
11455,2835,2900,2886
11488,2831,2869,2915
11521,2871,2850,2896
11554,2859,2828,2917
11587,2896,2935,2851
11620,2879,2869,2890
11653,2847,2863,2831
11686,2875,2825,2813
11719,2833,2777,2887
11752,2847,2823,2865
11785,2894,2786,2901
11818,2829,2880,2890
11851,2864,2866,2839
11884,2890,2896,2739
11917,2901,2877,2878
11950,2864,2880,2831
11983,2862,2886,2837
12016,2864,2665,2864
12049,2848,2787,2817
12082,2903,2843,2789
12115,2846,2923,2847
12148,2874,2834,2898
12181,2834,2849,2891
12214,2951,2828,2896
12247,2863,2799,2800
12280,2903,2869,2848
12313,2812,2797,2908
12346,2896,2766,2928
12379,2832,2755,2885
12412,2880,2867,2831
12445,2847,2850,2847
12478,2814,2850,2833
12511,2823,2814,2994
12544,2880,2780,2944
12577,2993,2849,2866
12610,2851,2915,2814
12643,2871,2858,2839
12676,2855,2798,2861
12709,2881,3007,2902
12742,2887,2896,2867
12775,2868,2965,2821
12808,2864,2722,2815
12841,2819,2928,2852
12874,2848,2858,2847
12907,2870,2799,2885
12940,2915,2789,2864
12973,2887,2811,2831
13006,2906,2807,2929
13039,2853,2867,2870
13072,2880,2815,2813
13105,2837,2768,2835
13138,2900,2807,2849
13171,2869,2799,2874
13204,2876,2918,2853
13237,2862,2795,2817
13270,2839,2815,2821
13303,2842,2948,2800
13336,2885,2788,2855
13369,2883,2855,2896
13402,2865,2751,2903
13435,2870,2800,2880
13468,2864,2779,2903
13501,2859,2762,2830
13534,2859,2759,2902
13567,2869,2807,2896
13600,2863,2880,2863
13633,2850,2834,2942
13666,2851,2827,2927
13699,2898,2777,2920
13732,2878,2607,2832
13765,2864,2851,3029
13798,2845,2799,2864
13831,2859,2853,2943
13864,2847,2823,2826
13897,2835,2854,2799
13930,2881,2859,2839
13963,2878,2850,2903
13996,2880,2762,2887
14029,2846,2819,2857
14062,2878,2764,2918
14095,2838,2816,2701
14128,2847,2814,2878
14161,2866,2559,2789
14194,2864,2935,2708
14227,2917,2843,2861
14260,2861,2861,2819
14293,2934,2880,2947
14326,2851,2765,3008
14359,2855,2842,2911
14392,3174,2781,2861
14425,2852,2832,2858
14458,2849,2797,2854
14491,2843,2912,2915
14524,2966,2784,2867
14557,2849,2735,2894
14590,2847,2815,2876
14623,2833,2832,3021
14656,2855,2806,2835
14689,2862,2768,2893
14722,2875,3152,2896
14755,2838,2930,2896
14788,2827,2822,2867
14821,2886,2863,2832
14854,2819,2800,2775
14887,2822,2864,2799
14920,2870,2791,2877
14953,2871,2880,2874
14986,2862,2896,2877
15019,2849,3138,2817
15052,2830,2857,2832
15085,2835,2747,2927
15118,2881,2763,2880
15151,2866,2907,2869
15184,2881,2832,2870
15217,2909,2841,2910
15250,2878,2886,2818
15283,2842,2831,2830
15316,2982,2849,2755
15349,2837,2883,2837
