T,a1,a2,a3
6607,3390,2894,3738
6637,3361,2870,3653
6670,3438,2917,3583
6703,3437,2927,3657
6736,3679,2851,4031
6769,3375,2865,3327
6802,3104,2881,3227
6835,2911,2915,3152
6868,2850,2810,2921
6901,2790,2864,2928
6934,2773,2843,2835
6967,2803,3034,2864
7000,2839,2949,2881
7033,2799,2799,2864
7066,2837,2866,2935
7099,2802,2958,3025
7132,2848,2879,2818
7165,2794,2896,2830
7198,2815,2992,2863
7231,2819,2891,2826
7264,2793,2859,2705
7297,2848,2887,2395
7330,2832,2850,2945
7363,2818,2915,2967
7396,2791,2858,2928
7429,2787,2855,2866
7462,2862,2970,2812
7495,2860,2879,2838
7528,2800,3008,2845
7561,2844,2897,2793
7594,2835,2926,2882
7627,2832,2893,2907
7660,2843,2865,2909
7693,2794,2689,2839
7726,2825,2823,2784
7759,2839,2944,2863
7792,2817,2891,2813
7825,2881,2911,2839
7858,2831,2960,2815
7891,2826,2862,2881
7924,2867,2839,2863
7957,2865,2895,2827
7990,2916,2863,2876
8023,2809,3172,2864
8056,2928,2814,2905
8089,2896,2843,2875
8122,2862,2871,2813
8155,2897,2791,2890
8188,2927,2802,2857
8221,2950,3008,2896
8254,2895,2795,2864
8287,2903,2859,2843
8320,2909,2815,2832
8353,3041,2768,2848
8386,2933,2742,2883
8419,2910,2839,2837
8452,2905,2767,2854
8485,2915,2809,2891
8518,2879,2846,2880
8551,2898,2917,2857
8584,2923,2818,2843
8617,2866,2857,2928
8650,2881,2833,2832
8683,2960,2826,2752
8716,2861,2832,2955
8749,2898,2783,2716
8782,2935,2773,2992
8815,2921,2790,2848
8848,2875,2813,2905
8881,2906,2784,2866
8914,2864,2755,2891
8947,2896,2782,2913
8980,2877,2831,2791
9013,2923,2806,2894
9046,2890,3000,2754
9079,2899,2752,2877
9112,2866,2939,2843
9145,2928,2765,2815
9178,2900,2813,2815
9211,2896,2912,2847
9244,2875,2759,2843
9277,2884,2903,2654
9310,2854,2791,2847
9343,2923,2880,2901
9376,2847,2832,2815
9409,2865,2855,2819
9442,2896,2836,2950
9475,2901,2873,2885
9508,2913,2833,2945
9541,2865,2982,2923
9574,2931,2787,2861
9607,2906,2873,2894
9640,2878,2823,2854
9673,2853,2843,2823
9706,2862,2798,2891
9739,2879,2800,2992
9772,2905,2825,2891
9805,2897,2722,2843
9838,2861,2834,2851
9871,2883,2851,2858
9904,2894,2849,2871
9937,2928,2859,2861
9970,2918,2845,2875
10003,2917,2809,2795
10036,2857,2853,2827
10069,2886,2729,2911
10102,2914,2807,2740
10135,2903,2940,2868
10168,2925,2747,2919
10201,2859,2834,2833
10234,2827,2891,2849
10267,2909,2829,2877
10300,2877,2787,2864
10333,2892,2875,2837
10366,2888,2800,2832
10399,2935,2801,2909
10432,2906,2848,2896
10465,2867,2858,2921
10498,2850,2900,2832
10531,2898,2735,2880
10564,2921,2881,2815
10597,2906,2867,2829
10630,2896,2882,2880
10663,2881,2924,2692
10696,2917,2881,2814
10729,2897,2915,2794
10762,2943,2766,2859
10795,2718,2834,2818
10828,2908,2797,2887
10861,2855,2832,2867
10894,2883,2779,2910
10927,2895,2751,2884
10960,2923,3118,2839
10993,2875,2903,2829
11026,2896,2805,2840
11059,2896,2719,2871
11092,2896,2809,2919
11125,2797,2826,2831
11158,2881,2800,2849
11191,2879,2870,2896
11224,2879,2893,2862
11257,2951,2781,2922
11290,2922,3087,2810
11323,2897,2466,2831
11356,2891,2834,2842
11389,2889,2837,2896
11422,2867,2916,2862
11455,2887,2857,2880
11488,2897,2847,2832
11521,2893,2831,2811
11554,2915,2736,2934
11587,2865,2832,2917
11620,2902,2853,2854
11653,2823,2763,2903
11686,2879,2807,2814
11719,2891,2813,2864
11752,2877,2847,2878
11785,2915,2737,2898
11818,2896,2787,2886
11851,2822,2802,2874
11884,2911,2868,2864
11917,2896,2854,2827
11950,2927,2775,2818
11983,2880,2695,2854
12016,2838,2826,2877
12049,2902,2803,2825
12082,2896,2771,2869
12115,2896,2869,2863
12148,2911,2783,2778
12181,2928,2880,2873
12214,2908,2749,2909
12247,2865,2818,2870
12280,2873,2855,2896
12313,2875,2864,2862
12346,2862,2818,2915
12379,2901,2864,2907
12412,2903,2862,2823
12445,2930,2766,2838
12478,2896,2832,2867
12511,2880,2877,2800
12544,2887,2865,2891
12577,2911,2803,2923
12610,2905,2800,2896
12643,2945,2864,2905
12676,2902,2896,2853
12709,2884,2944,2832
12742,2896,2777,2845
12775,2930,2860,2880
12808,2867,2800,2879
12841,2874,2858,2860
12874,2800,2826,2890
12907,2884,2771,2818
12940,2893,2843,2877
12973,2877,2815,2909
13006,2881,2896,2789
13039,2854,2805,2858
13072,2862,2881,2830
13105,2875,2759,2842
13138,2861,2861,2839
13171,2813,2801,2951
13204,2770,2743,2936
13237,2819,3019,2942
13270,2721,2838,2897
13303,2713,2767,2958
13336,2774,2794,2960
13369,2785,2786,2917
13402,2786,2880,2877
13435,2712,2883,2934
13468,2753,2816,2897
13501,2740,3020,2920
13534,2768,2800,2943
13567,2723,2875,2832
13600,2710,2835,2879
13633,2709,2827,2879
13666,2736,2770,2953
13699,2990,2901,2957
13732,2784,2864,2874
13765,2681,2833,2923
13798,2704,2806,2979
13831,2777,2791,2901
13864,2738,3024,2815
13897,2736,2798,2949
13930,2762,2897,2944
13963,2797,2775,2923
13996,2775,2877,2886
14029,2779,2821,2890
14062,2752,2818,2922
14095,2703,2870,2965
14128,2743,2779,2862
