T,a1,a2,a3
6763,3679, 2851, 4031
6891,2850, 2810, 2921
7009,2839, 2949, 2881
7123,2802, 2958, 3025
7242,2819, 2891, 2826
7356,2832, 2850, 2945
7475,2862, 2970, 2812
7589,2844, 2897, 2793
7708,2794, 2689, 2839
7822,2817, 2891, 2813
7941,2867, 2839, 2863
8055,2809, 3172, 2864
8174,2897, 2791, 2890
8290,2903, 2859, 2843
8406,2933, 2742, 2883
8521,2879, 2846, 2880
8637,2866, 2857, 2928
8752,2898, 2783, 2716
8868,2875, 2813, 2905
8983,2877, 2831, 2791
9099,2899, 2752, 2877
9214,2896, 2912, 2847
9330,2854, 2791, 2847
9445,2896, 2836, 2950
9561,2865, 2982, 2923
9676,2853, 2843, 2823
9792,2905, 2825, 2891
9907,2894, 2849, 2871
10023,2917, 2809, 2795
10138,2903, 2940, 2868
10255,2827, 2891, 2849
10370,2888, 2800, 2832
10486,2867, 2858, 2921
10601,2906, 2867, 2829
10717,2917, 2881, 2814
10832,2908, 2797, 2887
10948,2895, 2751, 2884
11069,2896, 2719, 2871
11195,2879, 2870, 2896
11325,2897, 2466, 2831
11466,2887, 2857, 2880
11596,2865, 2832, 2917
11722,2891, 2813, 2864
11853,2822, 2802, 2874
11997,2880, 2695, 2854
12127,2896, 2869, 2863
12257,2865, 2818, 2870
12391,2901, 2864, 2907
12521,2880, 2877, 2800
12693,2902, 2896, 2853
12910,2884, 2771, 2818
13065,2854, 2805, 2858
13192,2813, 2801, 2951
13324,2713, 2767, 2958
13456,2712, 2883, 2934
13587,2723, 2875, 2832
13729,2990, 2901, 2957
13861,2777, 2791, 2901
13992,2797, 2775, 2923
14127,2703, 2870, 2965
14262,2730, 2849, 2388
14394,2701, 2822, 2807
14526,2730, 2907, 2929
14657,2764, 2799, 2917
14789,2733, 2917, 2890
14921,2733, 2911, 2893
15060,2746, 2797, 2896
15198,2749, 2896, 2896
15330,2726, 2827, 2921
15462,2791, 2896, 2874
15603,2731, 2836, 2895
15735,2757, 2767, 2906
15873,2736, 2765, 2881
16001,2752, 2769, 2962
16133,2755, 2869, 2896
16264,2737, 2992, 2895
16396,2768, 2725, 2878
16530,2753, 2771, 2970
16668,2757, 2945, 2933
16800,2758, 2747, 2875
16934,2716, 3168, 2912
17077,2743, 2748, 2913
17208,2736, 2896, 2890
17340,2741, 2855, 2938
17462,2703, 2894, 2919
17607,2729, 2867, 2903
17748,2907, 2352, 2896
17880,2823, 2850, 2896
18016,2718, 2719, 2838
18153,2674, 2558, 2935
18297,2656, 2646, 2842
18420,2629, 2559, 2911
18570,2640, 2599, 2937
18704,2635, 2481, 2939
18844,2657, 2507, 2746
18971,2555, 2593, 2935
19107,2595, 2627, 2832
19244,2598, 2527, 2932
19394,2640, 2707, 3034
19525,2641, 2662, 2955
19661,2639, 2558, 3120
19795,2607, 2526, 2939
19928,2636, 2615, 2707
20066,2635, 2589, 2938
20215,2686, 2521, 2983
20351,2587, 2597, 2847
20482,2625, 2648, 2919
20618,2626, 2593, 2831
20754,2559, 2595, 2914
20891,2624, 2559, 2933
21022,2601, 2662, 2890
21158,2607, 2599, 2878
21302,2613, 2546, 2887
21433,2559, 2518, 3286
21569,2559, 2559, 2928
21702,2607, 2559, 2929
21844,2649, 2638, 2921
21985,2655, 2559, 2960
22126,2665, 2639, 2985
22265,2681, 2591, 2960
22401,2581, 2526, 2989
22532,2605, 2640, 2859
22668,2605, 2628, 2915
22804,2646, 2595, 2975
