T,a1,a2,a3
12544,2896,2880,2887
12577,2877,2769,2913
12610,2912,2559,2880
12643,2881,2886,2898
12676,2927,2811,2885
12709,2890,2880,2861
12742,2861,2894,2896
12775,2848,2883,2890
12808,2928,2944,2845
12841,2896,2800,2882
12874,2847,2814,2869
12907,2877,2789,2898
12940,2847,2817,2976
12973,2833,2834,2834
13006,2851,2773,2640
13039,2850,2880,2946
13072,2914,2953,2869
13105,2902,2726,2992
13138,2925,2799,2848
13171,2948,2768,2896
13204,2922,2832,2939
13237,2864,2816,2897
13270,2787,2870,2906
13303,3071,2824,2975
13336,2762,2815,2914
13369,2725,2742,3024
13402,2559,2842,3033
13435,2704,2805,3094
13468,3071,2815,3011
13501,2645,2910,3071
13534,2634,2858,3130
13567,2587,2843,3152
13600,2619,2834,3145
13633,2603,2884,3088
13666,2559,2868,3159
13699,2511,2832,3142
13732,2493,2763,2885
13765,2446,2790,3121
13798,2466,2960,3029
13831,2448,2851,3138
13864,2403,3117,3025
13897,2361,2919,3088
13930,2403,2817,3127
13963,2384,2805,2807
13996,2372,2867,2944
14029,2407,2881,3120
14062,2327,2751,3086
14095,2382,2853,3011
14128,2335,2902,3035
14161,2315,2847,3127
14194,2374,2817,3117
14227,2362,2858,3061
14260,2366,2812,3094
14293,2371,2937,3024
14326,2353,2655,3120
14359,2377,2866,3025
14392,2351,2896,3158
14425,2382,2822,3133
14458,2005,2909,3099
14491,2365,2818,3054
14524,2342,2807,3093
14557,2377,2987,3050
14590,2320,3345,3017
14623,2379,2730,3071
14656,2330,2870,3111
14689,2354,2897,3102
14722,2379,2833,3027
14755,2335,2779,3082
14788,2368,2976,3063
14821,2363,2864,3166
14854,2379,2923,3107
14887,2384,2841,3123
14920,2353,2908,3149
14953,2327,2885,3127
14986,2579,2791,3091
15019,2338,2954,3098
15052,2369,2842,3102
15085,2368,2727,3093
15118,2379,2800,3087
15151,2352,2833,3052
15184,2391,2803,3066
15217,2400,2789,3161
15250,2368,2825,2989
15283,2332,2827,3123
15316,2365,2859,3086
15349,2366,2859,3111
15382,2368,2894,3025
15415,2396,2834,3090
15448,2326,2746,3118
15481,2391,2746,3082
15514,2349,2807,3131
15547,2374,2818,3163
15580,2429,2819,3062
15613,2341,2960,3042
15646,2362,2869,3099
15679,2353,2871,2979
15712,2353,2945,3023
15745,2322,2901,3056
15778,2352,2862,3137
15811,2343,2889,3102
15844,2353,2917,3117
15877,2327,2848,2553
15910,2350,2887,3134
15943,2367,2790,3041
15976,2355,2787,2967
16009,2363,2907,3056
16042,2352,2866,3095
16075,2339,2954,3027
16108,2342,2879,3129
16141,2301,2821,3121
16174,2368,2944,3049
16207,2384,2883,3071
16240,2367,2825,3040
16273,2333,2979,3089
16306,2368,2870,3082
16339,2379,2843,2988
16372,2368,2879,3059
16405,2382,2896,3263
16438,2350,2841,3120
16471,2371,2913,2962
16504,2381,2822,3056
16537,2341,2806,3058
16570,2400,2851,3120
16603,2325,2939,3090
16636,2371,2807,3771
16669,2319,2954,3017
16702,2360,2847,3145
16735,2349,2907,3024
16768,2352,2767,3071
16801,2361,2763,3155
16834,2401,2944,3089
16867,2321,3070,3101
16900,2368,2851,3100
16933,2414,2777,3031
16966,2378,2814,3141
16999,2327,2769,3035
17032,2352,2851,2979
17065,2397,2758,3120
17098,2370,2807,3120
17131,2399,2864,3179
17164,2375,2961,3297
17197,2384,2810,3101
17230,2371,2864,3107
17263,2374,3051,3115
17296,2322,2874,3248
17329,2387,2866,3015
17362,2390,2891,3071
17395,2401,2897,3018
17428,2393,2884,3110
17461,2351,2783,3111
17494,2373,2863,3015
17527,2350,2803,3105
17560,2347,2893,3151
17593,2379,2809,3096
17626,2381,2806,3053
17659,2316,2921,3101
17692,2318,2810,3066
17725,2328,2913,3131
17758,2295,2829,3109
17791,2379,2829,3140
17824,2322,2886,3022
17857,2335,2789,3098
17890,2379,2849,3002
17923,2365,2928,3053
17956,2376,2948,3039
17989,2373,2811,3094
18022,2203,2799,3013
18055,2368,2882,3124
18088,2368,2945,3070
18121,2382,2833,3113
18154,2394,2921,3142
18187,2369,2864,3057
18220,2354,2909,3059
18253,2350,2880,3120
18286,2352,2817,3071
18319,2386,2954,3027
18352,2310,2830,3093
18385,2347,2831,3125
18418,2341,2817,3091
18451,2380,2416,3030
18484,2367,2899,3097
18517,2330,2867,3104
18550,2347,2817,3011
18583,2352,2848,3017
18616,2390,2795,3135
18649,2373,3023,3099
18682,2331,2818,3094
18715,2368,2777,3129
18748,2347,2912,3130
18781,2361,2864,3140
18814,2381,2849,3035
18847,2310,2889,3111
18880,2380,2918,3101
18913,2379,2790,3136
18946,2308,2914,3066
18979,2288,2852,3035
19012,2305,2826,3069
19045,2376,2827,3068
19078,2401,2880,3071
19111,2402,2870,2961
19144,2465,2995,2983
19177,2457,2771,2999
19210,2437,2703,3050
19243,2454,2784,2936
19276,2509,2640,2965
19309,2529,2688,2912
19342,2490,2690,2928
19375,2520,2737,2743
19408,2521,2766,2986
19441,2559,2635,2908
19474,2512,2750,2940
19507,2592,2673,3022
19540,2620,2631,2911
19573,2479,2701,2981
19606,2442,2736,3026
19639,2405,2737,3127
19672,2425,2367,3141
19705,2352,2675,3054
19738,2331,2699,2797
19771,2289,2908,3011
19804,2295,2637,3120
19837,2256,2705,3170
19870,2221,2654,3121
19903,2191,2656,3101
19936,2166,2761,3017
19969,2210,2591,3043
20002,2191,2559,3198
20035,2133,2655,3088
20068,2096,2647,3088
20101,2130,2711,3152
20134,2180,2813,3071
20167,2179,2761,3007
20200,2141,2653,3083
20233,2394,2782,3113
20266,2029,2725,3057
20299,2125,2941,3056
20332,2161,2559,3099
20365,2075,2699,3106
20398,2119,2682,3160
20431,2093,2559,3071
20464,2177,2821,3169
20497,2503,2662,3208
20530,2143,2643,3037
20563,2080,2790,3027
20596,2097,2647,3120
20629,2154,2640,3281
20662,2212,2880,3002
20695,2214,2690,3152
20728,2175,2589,3163
20761,2112,2738,3150
20794,2203,2860,3070
20827,2320,2850,2768
20860,2066,2717,3155
20893,2077,2673,3081
20926,2224,2720,3069
20959,2112,2597,3056
20992,2206,2922,3067
21025,2182,2793,3117
21058,2239,2595,2998
21091,2079,2771,3136
21124,2101,2639,3152
21157,2069,2828,3071
21190,2067,2709,3063
21223,2214,2752,3091
21256,2223,2551,3150
21289,2088,2813,3055
21322,2082,2685,3055
21355,1872,2559,3310
21388,2192,2754,3125
21421,2256,2591,3157
21454,2278,2681,3045
21487,2071,2627,3121
21520,2107,2635,3162
21553,2204,2651,3152
21586,2072,2752,3094
21619,2126,2641,3043
21652,2053,2886,3083
21685,2218,2679,3104
21718,2212,2766,3051
21751,2195,2789,3111
21784,2107,2623,3128
21817,2112,2611,3193
21850,2081,2715,2974
21883,2187,2675,2930
21916,2093,2813,2997
21949,2079,2523,3021
21982,2112,2686,3104
22015,2094,2619,3084
22048,2096,2800,3137
22081,2097,2613,3027
22114,2205,2775,3271
22147,2252,2641,3092
22180,2062,2549,3163
22213,2058,2674,3187
22246,2112,2655,3069
22279,2480,2779,2990
22312,2090,2707,3146
22345,2219,2662,3180
22378,2235,2673,3165
22411,2147,2605,3136
22444,2091,2763,3009
22477,1611,2685,3141
22510,2109,2643,3136
22543,2192,2639,3056
22576,2055,2781,2992
22609,2092,2587,3223
22642,2224,2689,2991
22675,2247,2720,3143
22708,2213,2528,3153
22741,2145,2591,3184
22774,1955,2710,3135
22807,2225,2699,3047
22840,2067,2602,3020
22873,2083,2706,3071
22906,2193,2646,3118
22939,2061,2640,3088
22972,2115,2749,3054
23005,2077,2705,3084
23038,2197,3919,3165
23071,2245,2768,3186
23104,2184,2804,3101
23137,2093,2773,3152
23170,2124,2400,3027
23203,2231,2419,3122
23236,2114,2762,3040
23269,2094,2736,2415
23302,2064,2747,3083
23335,2263,2551,3176
23368,2281,2817,2996
23401,2243,2704,3145
23434,2067,2678,3136
23467,2137,2864,3152
23500,2227,2816,3071
23533,2066,2726,3061
23566,2070,2701,3024
23599,2075,2673,3005
23632,2090,2641,3071
23665,2112,2647,3017
23698,2091,2799,3105
23731,2071,2735,3035
23764,2085,2663,3185
23797,2075,2671,3181
23830,2087,2853,3030
23863,2047,2829,3095
23896,2134,2676,3051
23929,2222,2846,2979
23962,2233,2614,3146
23995,2250,2647,3129
24028,2093,2655,3120
24061,2208,2662,3091
24094,2225,2615,3066
24127,2117,2627,3113
24160,2107,2725,3039
