T,state
10255,3
11703,1
11703,1
11703,1
11703,1
11704,1
11719,1
11734,1
11773,1
11783,1
11792,1
11806,1
11816,1
11825,1
11839,1
11849,1
11860,1
11903,1
11913,1
11923,1
11937,1
11946,1
11956,1
11970,1
11979,1
11991,1
12034,1
12043,1
12053,1
12067,1
12077,1
12086,1
12100,1
12110,1
12125,1
12164,1
12174,1
12183,1
12197,1
12207,1
12217,1
12231,1
12240,1
12251,1
12294,1
12304,1
12314,1
12328,1
12337,1
12347,1
12361,1
12371,1
12381,1
12425,1
12434,1
12444,1
12458,1
12468,1
12477,1
12491,1
12501,1
12511,1
12547,1
12565,1
12574,1
12584,1
12598,1
12607,1
12617,1
12631,1
12641,1
12650,1
12695,1
12704,1
12714,1
12728,1
12738,1
12747,1
12761,1
12771,1
12782,1
12825,1
12835,1
12844,1
12858,1
12868,1
12878,1
12892,1
12901,1
12901,1
12915,1
12959,1
12968,1
12978,1
12992,1
13001,1
13011,1
13025,1
13035,1
13044,1
13089,1
13098,1
13108,1
13122,1
13132,1
13141,1
13155,1
13165,1
13175,1
13219,1
13229,1
13238,1
13252,1
13262,1
13271,1
13285,1
13295,1
13306,1
13349,1
13359,1
13369,1
13383,1
13392,1
13402,1
13416,1
13425,1
13436,1
13475,1
13489,1
13499,1
13509,1
13522,1
13532,1
13542,1
13556,1
13566,1
13606,1
13620,1
13629,1
13639,1
13653,1
13662,1
13672,1
13686,1
13697,1
13729,1
13750,1
13759,1
13769,1
13783,1
13793,1
13802,1
13816,1
13826,1
13841,1
13880,1
13890,1
13899,1
13913,1
13923,1
13933,1
13947,1
13956,1
13967,1
14010,1
14020,1
14030,1
14044,1
14053,1
14053,1
14066,1
14080,1
14089,1
14089,1
14129,1
14147,1
14156,1
14166,1
14180,1
14190,1
14199,1
14213,1
14223,1
14232,1
14277,1
14287,1
14296,1
14310,1
14320,1
14330,1
14343,1
14353,1
14364,1
14407,1
14417,1
14427,1
14441,1
14450,1
14460,1
14474,1
14484,1
14494,1
14538,1
14547,1
14557,1
14571,1
14581,1
14590,1
14604,1
14614,1
14625,1
14664,1
14678,1
14687,1
14701,1
14711,1
14720,1
14734,1
14744,1
14755,1
14794,1
14808,1
14818,1
14827,1
14841,1
14851,1
14860,1
14874,1
14885,1
14924,1
14938,1
14948,1
14957,1
14971,1
14981,1
14991,1
15005,1
15015,1
15055,1
15068,1
15078,1
15088,1
15102,1
15111,1
15121,1
15135,1
15146,1
15185,1
15199,1
15208,1
15218,1
15232,1
15242,1
15251,1
15265,1
15276,1
15315,1
15329,1
15339,1
15348,1
15362,1
15372,1
15382,1
15396,1
15406,1
15445,1
15455,1
15469,1
15479,1
15488,1
15502,1
15512,1
15522,1
15536,1
15565,1
15585,1
15599,1
15609,1
15619,1
15633,1
15642,1
15652,1
15666,1
15676,1
15716,1
15730,1
15739,1
15749,1
15763,1
15772,1
15772,1
15785,1
15799,1
15810,1
15849,1
15863,1
15872,1
15882,1
15896,1
15906,1
15915,1
15929,1
15940,1
15979,1
15993,1
16003,1
16012,1
16026,1
16036,1
16046,1
16060,1
16076,3
16161,3
17414,3
17420,3
17428,3
17428,3
17445,3
17455,3
17477,3
17511,3
17520,3
17530,3
17544,3
17554,3
17563,3
17577,3
17587,3
17599,3
17643,3
17652,3
17652,3
17665,3
17679,3
17688,3
17688,3
17705,3
17715,3
17725,3
17740,3
17780,3
17790,3
17804,3
17814,3
17823,3
17837,3
17847,3
17857,3
17872,3
17912,3
17912,3
17913,3
17928,3
17942,3
17952,3
17961,3
17975,3
17985,3
17996,3
18041,3
18050,3
18060,3
18074,3
18083,3
18093,3
18107,3
18117,3
18126,3
18172,3
18182,3
18192,3
18206,3
18215,3
18225,3
18239,3
18249,3
18258,3
18304,3
18314,3
18324,3
18338,3
18347,3
18357,3
18371,3
18381,3
18390,3
18436,3
18446,3
18456,3
18470,3
18479,3
18489,3
18503,3
18512,3
18524,3
18568,3
18578,3
18587,3
18601,3
18611,3
18621,3
18635,3
18644,3
18656,3
18700,3
18710,3
18719,3
18733,3
18743,3
18753,3
18766,3
18776,3
18788,3
18832,3
18841,3
18841,3
18854,3
18868,3
18878,3
18887,3
18901,3
18911,3
18922,3
18963,3
18976,3
18986,3
19000,3
19009,3
19019,3
19033,3
19043,3
19052,3
19067,3
19108,3
19117,3
19131,3
19141,3
19150,3
19164,3
19174,3
19184,3
19199,3
19239,3
19249,3
19263,3
19272,3
19282,3
19296,3
19306,3
19315,3
19330,3
19371,3
19380,3
19394,3
19404,3
19414,3
19428,3
19437,3
19447,3
19462,3
19502,3
19512,3
19526,3
19536,4
19554,4
19564,4
19573,4
19587,4
19634,4
19653,4
19662,4
19672,4
19686,4
19700,4
19710,4
19725,4
19770,4
19784,4
19799,4
19809,4
19823,4
19832,4
19842,4
19862,4
19907,4
19921,4
19921,4
19933,4
19943,4
19962,4
19971,4
19985,4
20001,4
20041,4
20060,4
20070,4
20084,4
20093,4
20108,4
20122,4
20132,4
20182,4
20197,4
20206,4
20220,4
20230,4
20239,4
20258,4
20268,4
20308,4
20328,4
20338,4
20357,4
20367,4
20380,4
20390,4
20405,4
20419,4
20465,4
20479,4
20488,4
20503,4
20517,4
20526,4
20536,4
20556,4
20596,4
20615,4
20625,4
20634,4
20653,4
20663,4
20677,4
20687,4
20733,4
20752,4
20761,4
20775,4
20785,4
20799,4
20813,4
20824,4
20874,4
20883,4
20883,4
20905,4
20915,4
20924,4
20938,4
20953,4
20965,4
21014,4
21023,4
21033,4
21046,4
21061,4
21075,4
21085,4
21105,4
21150,4
21160,4
21173,4
21183,4
21193,4
21212,4
21221,4
21232,4
21281,4
21291,4
21310,4
21319,4
21329,4
21343,4
21358,4
21372,4
21418,4
21427,4
21441,4
21456,4
21470,4
21480,4
21489,4
21509,4
21538,4
21569,4
21578,4
21588,4
21607,4
21617,4
21626,4
21640,4
21658,4
21706,4
21715,4
21725,4
21739,4
21753,4
21767,4
21777,4
21789,4
21837,4
21852,4
21865,4
21875,4
21885,4
21904,4
21913,4
21923,4
21973,4
21983,4
22002,4
22011,4
22021,4
22035,4
22050,4
22063,4
22074,4
22112,4
22133,4
22143,4
22162,4
22171,4
22181,4
22200,4
22209,4
22220,4
22263,4
22279,4
22293,4
22308,4
22317,4
22331,4
22341,4
22360,4
22370,4
22415,4
22429,4
22439,4
22458,4
22467,4
22477,4
22491,4
22507,4
22556,4
22566,4
22566,4
22578,4
22592,4
22607,4
22616,4
22630,4
22641,4
22690,4
22705,4
22715,4
22729,4
22738,4
22757,4
22767,4
22778,4
22823,4
22836,4
22855,4
22865,4
22874,4
22888,4
22903,4
22913,4
22927,4
22973,4
22987,4
23001,4
23011,4
23025,4
23034,4
23044,4
23064,4
23109,4
23123,4
23132,4
23142,4
23161,4
23171,4
23185,4
23200,4
23240,4
23259,4
23269,4
23283,4
23292,4
23307,4
23321,4
23331,4
23381,4
23391,4
23405,4
23419,4
23429,4
23438,4
23457,4
23469,4
23517,4
23527,4
23536,4
23555,4
23565,4
23579,4
23588,4
23606,4
23654,4
23663,4
23677,4
23687,4
23701,4
23715,4
23725,4
23737,4
23785,4
23800,4
23813,4
23823,4
23833,4
23852,4
23861,4
23871,4
23915,4
23931,4
23950,4
23959,4
23969,4
23983,4
23992,4
24011,4
24022,4
24064,4
24081,4
24091,4
24110,4
24119,4
24129,4
24143,4
24157,4
24168,4
24217,4
24227,4
24241,4
24255,4
24265,4
24279,4
24288,4
24309,4
24354,4
24363,4
24377,4
24387,4
24406,4
24415,4
24425,4
24439,4
24485,4
24504,4
24514,4
24523,4
24537,4
24552,4
24561,4
24576,4
24621,4
24635,4
24650,4
24659,4
24673,4
24683,4
24692,4
24712,4
24758,4
24772,4
24781,4
24791,4
24810,4
24819,4
24833,4
24843,4
24889,4
24908,4
24917,4
24931,4
24941,4
24955,4
24969,4
24980,4
25030,4
25039,4
25054,4
25068,4
25077,4
25077,4
25090,4
25109,4
25121,4
25169,4
25178,4
25188,4
25207,4
25217,4
25230,4
25240,4
25255,4
25305,4
25315,4
25329,4
25338,4
25353,4
25367,4
25376,4
25388,4
25433,4
25451,4
25465,4
25475,4
25484,4
25503,4
25513,4
25527,4
25537,4
25583,4
25601,4
25611,4
25625,4
25634,4
25649,4
25663,4
25674,4
25723,4
25733,4
25742,4
25761,4
25771,4
25780,4
25799,4
25810,4
25860,4
25869,4
25869,4
25882,4
25901,4
25910,4
25924,4
25934,4
25943,4
25999,4
26009,4
26022,4
26032,4
26042,4
26061,4
26070,4
26081,4
26130,4
26140,4
26159,4
26168,4
26178,4
26192,4
26206,4
26221,4
26267,4
26276,4
26290,4
26305,4
26319,4
26328,4
26328,4
26341,4
26375,4
26406,4
26420,4
26429,4
26439,4
26458,4
26468,4
26477,4
26492,4
26537,4
26556,4
26566,4
26575,4
26589,4
26604,4
26618,4
26628,4
26663,4
26687,4
26702,4
26716,4
26726,4
26735,4
26754,4
26764,4
26773,4
26824,4
26833,4
26852,4
26862,4
26872,4
26885,4
26902,4
26951,4
26960,4
26970,4
26984,4
26993,4
27012,4
27022,4
27034,4
27082,4
27091,4
27110,4
27120,4
27130,4
27149,4
27158,4
27169,4
27218,4
27228,4
27242,4
27256,4
27266,4
27280,4
27289,4
27310,4
27355,4
27364,4
27378,4
27388,4
