T,a1,a2,a3
6759,2890, 2880, 2775
6892,2841, 2639, 2867
7010,2790, 2794, 2794
7124,2867, 2832, 2803
7243,2849, 2926, 2901
7357,2846, 2726, 2864
7475,2772, 2842, 2893
7589,2800, 2823, 2871
7707,2802, 2751, 3100
7821,2849, 2857, 2896
7940,2872, 2751, 2845
8054,2906, 2803, 2838
8173,2864, 2768, 2890
8287,2906, 2754, 2928
8406,2877, 2778, 2864
8522,2855, 2866, 2914
8638,2911, 2978, 2750
8753,2895, 2849, 2755
8869,2947, 2783, 2868
8984,2923, 2839, 2834
9100,2861, 2785, 2896
9215,2871, 2766, 2876
9331,2915, 2797, 2851
9446,2843, 2905, 2841
9562,2886, 2912, 2839
9677,2910, 2766, 2906
9793,2855, 2752, 2846
9908,2930, 2795, 2898
10024,2861, 3056, 2827
10139,2877, 2787, 2831
10255,2833, 2847, 2926
10370,2853, 2831, 2896
10487,2945, 2715, 2877
10602,2921, 2752, 2880
10718,2915, 2757, 2859
10833,2887, 2795, 2798
10949,2915, 2863, 2882
11064,2884, 2906, 2841
11180,2916, 2823, 2873
11295,2911, 2805, 2903
11411,2921, 2832, 2833
11526,2903, 2876, 2843
11655,2921, 2807, 2768
11785,2835, 2885, 2829
11915,2867, 3178, 2822
12045,2948, 2797, 2763
12179,2895, 2823, 2936
12315,2904, 2896, 2861
12449,2902, 2865, 2850
12579,2909, 2922, 2870
12709,2935, 2881, 2847
12839,2864, 2882, 2892
12970,2839, 2955, 2855
13100,2942, 2827, 2853
13230,2898, 2811, 2800
13363,2909, 2832, 2840
13493,2921, 2819, 2821
13624,2881, 2903, 2825
13754,2891, 2830, 2903
13884,2877, 2889, 2832
14011,2923, 2748, 2906
14141,2896, 2833, 2855
14274,2853, 2801, 2857
14404,2905, 2783, 2879
14535,2899, 2826, 2855
14660,2878, 2816, 2849
14791,2921, 2775, 2803
14921,2903, 2880, 3019
15108,2909, 2768, 2851
15317,2832, 2783, 2835
15582,2768, 2736, 2870
15740,2818, 2778, 2977
15872,2650, 2832, 2949
16003,2615, 2773, 2958
16135,2605, 2830, 2990
16267,2615, 2742, 2926
16398,2663, 2818, 3048
16530,2639, 2759, 2929
16665,2608, 2897, 2975
16806,2640, 2751, 2991
16938,2664, 2793, 3023
17086,2645, 2703, 2935
17214,2607, 2832, 2966
17349,2666, 2854, 2997
17487,2640, 2789, 2973
17628,2667, 2875, 3001
17776,2559, 2880, 2960
17918,2651, 2763, 2910
18049,2655, 2762, 3053
18181,2661, 2723, 2914
18313,2641, 2834, 2976
18444,2686, 2928, 3009
18576,2659, 2798, 2939
18708,2662, 3226, 2973
18843,2629, 2803, 2976
18984,2683, 2881, 2989
19116,2651, 2880, 2879
19247,2635, 2836, 2975
19379,2621, 2767, 2933
19518,2672, 2795, 3021
19642,2617, 2823, 2912
19774,2670, 2876, 2958
19906,2640, 2895, 2994
20037,2617, 2754, 2943
20169,2631, 2837, 3035
20301,2633, 2852, 2961
20432,2814, 2912, 3002
20564,2623, 2798, 2913
20696,2673, 2853, 2970
20827,2671, 2869, 2933
20973,2672, 2747, 3010
21105,2608, 2838, 2982
21237,2467, 2878, 2960
21368,2641, 2832, 2965
21500,2640, 2910, 2928
21632,2682, 2797, 2927
21763,2655, 2896, 2896
21895,2544, 3118, 2919
22027,2665, 2839, 2990
22159,2672, 2827, 2969
22290,2619, 2942, 2944
22422,2692, 2828, 2899
22557,2609, 2892, 2977
22689,2609, 2738, 2962
22821,2640, 2788, 3009
22958,2645, 2928, 2978
23090,2631, 2742, 3038
23224,2674, 2832, 2887
23362,2640, 2738, 2931
23494,2746, 2864, 2890
23634,2794, 2778, 2832
23765,2894, 2761, 2898
23897,2804, 2749, 2836
24042,2815, 2836, 2731
24176,2825, 2801, 2823
24308,2926, 2736, 2767
24448,2843, 2779, 2809
24582,2813, 2679, 2881
24714,2896, 2725, 2771
24848,2815, 2687, 2809
24982,2864, 2743, 2821
25114,2783, 2557, 2806
25262,2805, 2788, 2810
25386,2809, 2692, 2821
25515,2922, 2718, 2811
25649,2817, 2687, 2830
25796,2871, 2736, 2846
25925,2768, 2801, 2704
26059,2815, 2739, 2752
26197,2820, 2721, 2827
26332,2697, 2773, 2718
26469,2810, 2785, 2896
26614,3045, 2757, 2803
26738,3049, 2678, 2864
26890,2799, 2834, 2848
27030,2879, 2694, 2861
27164,2947, 2841, 2829
27293,2768, 2718, 2899
27427,2864, 2839, 2834
27571,2809, 2749, 2865
27707,2918, 2683, 2749
27841,2850, 2802, 2855
27975,2937, 2775, 2736
28107,2848, 2752, 2771
28235,2807, 2739, 2734
28366,2849, 2759, 2793
28495,2870, 2764, 2871
28629,2790, 2657, 2816
28763,2806, 2797, 2769
28892,2795, 2755, 2838
29026,2882, 2742, 2865
29163,2878, 2830, 2853
29289,2791, 2731, 2787
29421,2800, 2674, 2819
