T,a1,a2,a3
6758,3839, 4095, 2323
6891,2841, 2967, 2704
7009,2811, 2946, 2896
7123,2795, 2837, 2897
7241,2832, 2815, 2859
7355,2799, 2896, 2787
7473,2865, 2886, 2864
7587,2801, 2848, 2902
7705,2819, 2811, 2812
7819,2833, 2863, 2751
7937,2893, 2896, 2832
8051,2896, 2827, 2849
8170,2867, 2787, 2875
8284,2897, 2790, 2862
8403,2928, 2761, 2753
8517,2926, 2922, 2793
8635,2941, 2779, 2841
8749,2690, 2815, 3061
8867,2896, 2857, 2883
8983,2944, 2813, 2847
9099,2880, 2815, 2848
9214,2897, 2928, 2832
9330,2874, 2926, 2783
9445,2864, 2698, 2752
9561,2928, 2875, 2800
9676,2967, 3225, 2955
9792,2939, 2795, 2902
9907,2901, 2725, 2807
10023,2865, 2718, 2859
10138,2897, 2683, 2831
10254,2928, 2764, 2861
10369,2910, 2815, 2876
10486,2881, 2825, 2820
10601,2883, 2768, 2680
10717,2879, 2864, 2854
10832,2855, 2768, 2799
10948,2906, 2681, 2843
11073,2875, 2864, 2812
11203,2903, 2809, 2815
11334,2899, 2910, 2853
11467,2877, 2849, 2896
11590,2914, 2807, 2819
11720,2894, 2832, 2850
11850,2879, 2836, 2830
11980,2949, 2901, 2801
12125,2864, 2784, 2880
12251,2928, 2901, 2855
12381,2978, 2846, 2774
12511,2898, 2918, 2829
12641,2917, 2800, 2839
12774,2904, 2800, 2857
12905,2967, 2844, 2880
13035,2923, 2851, 2880
13165,2899, 2842, 2833
13295,2813, 2819, 2773
13426,2864, 2800, 2863
13556,2896, 2829, 2887
13689,2911, 2767, 2896
13819,2934, 2831, 2812
13950,2902, 2820, 2836
14124,2925, 2710, 2864
14361,2896, 2788, 3087
14574,2927, 2809, 2802
14706,2842, 2693, 2885
14838,2833, 2743, 2989
14969,2787, 2720, 2807
15101,2805, 2672, 2934
15233,2863, 2672, 2928
15365,2800, 2695, 2992
15496,2796, 2591, 2960
15627,2811, 2683, 2963
15759,2823, 2736, 2967
15891,2767, 2752, 2896
16023,2795, 2688, 2893
16154,2840, 2633, 2922
16286,2828, 2857, 2945
16418,2861, 2625, 2921
16550,2833, 2639, 2923
16684,2843, 2603, 2997
16822,2833, 2672, 2982
16957,2846, 2704, 2971
17098,2848, 2768, 2988
17230,2863, 2741, 2895
17362,2864, 2697, 2897
17494,2826, 2686, 2937
17625,2850, 2768, 2882
17757,2838, 3007, 2962
17900,2843, 2694, 2924
18034,2839, 2752, 2963
18166,2804, 2652, 2869
18301,2815, 2720, 2942
18432,2832, 2950, 2923
18564,2854, 2734, 2943
18696,2833, 2768, 2899
18828,2934, 2726, 2871
18959,2864, 2614, 2951
19091,2896, 2655, 2949
19223,2799, 2770, 2985
19355,2843, 2722, 3005
19486,2930, 2656, 2987
19610,2814, 2626, 3045
19742,2793, 2639, 2960
19873,2787, 2690, 2970
20005,2819, 2848, 2954
20137,2819, 2640, 2591
20268,2800, 2624, 2928
20400,2839, 2661, 3008
20532,2833, 2704, 2981
20664,2848, 2705, 2931
20809,2805, 2754, 2960
20947,2825, 2733, 2896
21082,2800, 2720, 2850
21213,2815, 2662, 2986
21345,2822, 2721, 2913
21477,2835, 2672, 2930
21610,2811, 2704, 2849
21750,2819, 2745, 2926
21883,2836, 2691, 2990
22016,2832, 2668, 2939
22148,2818, 2705, 2881
22280,2847, 2822, 2954
22411,2810, 2717, 2946
22543,2825, 2706, 2881
22675,2864, 2637, 2911
22806,2803, 2729, 2959
22938,2859, 2626, 2965
23069,2834, 2639, 2962
23204,2833, 2830, 2878
23349,2817, 2675, 2907
23480,2791, 2640, 2919
23612,2852, 2704, 2953
23748,2928, 2595, 2963
23892,2907, 2842, 2910
24029,2893, 2868, 2844
24174,2889, 2781, 2813
24316,2799, 2708, 2867
24452,2796, 2527, 2853
24594,2843, 2475, 2897
24739,2794, 2736, 2823
24866,2845, 2451, 2899
25011,2833, 2473, 2914
25148,2819, 2481, 2880
25280,2833, 2446, 2898
25416,2821, 2480, 2858
25557,2832, 2544, 2928
25697,2837, 2463, 2896
25824,2800, 2529, 2822
25970,2846, 2463, 2855
26106,2813, 2519, 2893
26242,2851, 2501, 3088
26374,2825, 2470, 2917
26514,2791, 2688, 2830
26650,2831, 2551, 2949
26782,2803, 2531, 2832
26927,2773, 2526, 2827
27064,2800, 2487, 2865
27207,2827, 2483, 2913
27331,2887, 2478, 2839
27472,2875, 2475, 2896
27608,2815, 2477, 2944
27744,2851, 2503, 2880
27872,2832, 2497, 2900
28015,2799, 2453, 2829
28151,2823, 2472, 2891
28294,2818, 2541, 2937
