T,a1,a2,a3
6607,2896,2757,2895
6637,2897,2768,2877
6670,2942,2811,2944
6703,2894,2799,2832
6736,2881,2770,2977
6769,2901,2753,2893
6802,2890,2785,2850
6835,2907,2743,2839
6868,2912,2832,2948
6901,2889,2893,2833
6934,2881,2751,2912
6967,2846,2854,2868
7000,2867,2783,2862
7033,2843,2813,2867
7066,2838,2867,2887
7099,2868,2870,2834
7132,2843,2751,2879
7165,2896,2743,2843
7198,2864,2833,2832
7231,2858,2798,2793
7264,2843,2833,2835
7297,2859,2937,2944
7330,3168,2951,2877
7363,2845,2864,2868
7396,2876,2853,2912
7429,2848,2766,2871
7462,2846,2849,2943
7495,2878,2905,2865
7528,2874,2855,2891
7561,2905,2947,2869
7594,2895,2787,2885
7627,2901,2715,2932
7660,2864,2839,2896
7693,2863,2759,2899
7726,2871,2800,2879
7759,2879,2854,2871
7792,2847,2848,2885
7825,2891,2758,2886
7858,2865,2766,2951
7891,2821,2906,2831
7924,2852,2832,2923
7957,2845,2752,2923
7990,2838,2783,2928
8023,2874,2835,2882
8056,2847,2852,2914
8089,2838,2880,2942
8122,2875,2832,2878
8155,2918,2855,2896
8188,2949,2770,2857
8221,2911,2867,2859
8254,2886,2800,2887
8287,2913,2752,2841
8320,2877,2859,2866
8353,2949,2842,2909
8386,2896,2944,2864
8419,2915,2789,2845
8452,2907,2868,2845
8485,2958,2870,2864
8518,2931,2831,2903
8551,2927,2752,2901
8584,2945,2854,2917
8617,2937,2733,2912
8650,2887,2810,2897
8683,2940,2763,2933
8716,2944,2797,2871
8749,2927,2825,2885
8782,2931,2679,2901
8815,2928,2754,2930
8848,2915,2842,2867
8881,2893,2822,2870
8914,2892,2883,2869
8947,2816,2855,2883
8980,2928,2816,2897
9013,2966,2775,2901
9046,2895,2831,2891
9079,2907,2832,2878
9112,2931,2832,2913
9145,2903,2769,2889
9178,2899,2736,2899
9211,2909,2821,2835
9244,2865,2864,2846
9277,2903,2807,2837
9310,2912,2866,2833
9343,2912,2780,2827
9376,2917,2835,2846
9409,2902,2789,2850
9442,2875,2787,2886
9475,2882,2767,2865
9508,2919,2809,2843
9541,2891,2807,2928
9574,2899,2865,2885
9607,2896,2718,2883
9640,2913,2675,2887
9673,2937,2784,2912
9706,2864,2834,2925
9739,2914,2768,2862
9772,2914,2795,2839
9805,2892,2797,2864
9838,2883,2838,2910
9871,2867,2831,2833
9904,2926,2810,2919
9937,2863,2832,2896
9970,2881,2919,2850
10003,2927,2771,3102
10036,2895,2845,2921
10069,2911,2803,2837
10102,2864,2762,2919
10135,2864,2777,2850
10168,2885,2852,2891
10201,2896,2853,2375
10234,2895,2748,2913
10267,2951,2773,2903
10300,2894,2896,2801
10333,2878,2678,2934
10366,2915,2799,2864
10399,2944,2767,2846
10432,2934,2815,2951
10465,2887,2894,2814
10498,2922,2853,2880
10531,2883,2891,2932
10564,2867,2837,2902
10597,2911,2956,2851
10630,2879,2798,2896
10663,2912,2839,2925
10696,2892,2751,2864
10729,2939,2766,2240
10762,2928,2791,2897
10795,2886,2756,2896
10828,2925,2762,2941
10861,2980,2768,2853
10894,2904,2791,2942
10927,2907,2713,2855
10960,2884,2786,2928
10993,2896,2894,2873
11026,2889,2912,2873
11059,2897,2781,2842
11092,2939,2766,2870
11125,2894,2765,2888
11158,2867,2875,2871
11191,2937,2761,3009
11224,2859,2815,2815
11257,2891,2851,2917
11290,2944,2832,2825
11323,2875,2763,2931
11356,2928,2783,2891
11389,2979,2837,2906
11422,2935,2865,2891
11455,2897,2759,2896
11488,2938,2752,2926
11521,2938,2880,2884
11554,2909,2817,2939
11587,2857,2616,2873
11620,2891,2794,2889
11653,2864,2672,2899
11686,2851,2832,2847
11719,2889,2739,2912
11752,2862,2793,2791
11785,2929,2799,2945
11818,2905,2813,2906
11851,2932,2877,2829
11884,2923,2891,2866
11917,2897,2901,2928
11950,2896,2771,2915
11983,2928,2758,2945
12016,2901,2767,2899
12049,2938,2745,2944
12082,2928,2741,2915
12115,2864,2830,2901
12148,2923,2836,2919
12181,2871,2842,2878
12214,2906,2769,2940
12247,2896,2793,2912
12280,2910,2731,3024
12313,2907,2758,2896
12346,2924,2827,2896
12379,2881,2870,2845
12412,2928,2769,2901
12445,2891,2800,2838
12478,2911,2811,2919
12511,2896,2794,2893
12544,2918,2802,2848
12577,2768,2783,2863
12610,2958,2794,2855
12643,2875,2774,2950
12676,2953,2809,2896
12709,2902,2820,2832
12742,2883,2786,2933
12775,2913,2730,2896
12808,2903,2839,2925
12841,2893,2833,2924
12874,2913,2791,2882
12907,2879,2832,2821
12940,2917,2858,2846
12973,2896,2822,2811
13006,2919,2800,2858
13039,3001,2727,2941
13072,2874,2863,2862
13105,2871,2861,2650
13138,2923,2822,2873
13171,2934,2786,2933
13204,2905,2751,2896
13237,2835,2832,2826
13270,2881,2779,2832
13303,2966,2793,2879
13336,2895,2886,2859
13369,2907,2686,2907
13402,2928,2682,2917
13435,2934,2707,2997
13468,2937,2786,2865
13501,2869,2598,3138
13534,2913,2644,3083
13567,2901,2608,3090
13600,2930,2608,3057
13633,2922,2528,3200
13666,2923,2431,3193
13699,2951,2482,3114
13732,2937,2416,3236
13765,2912,2433,3287
13798,2886,2455,3296
13831,2906,2483,3273
13864,2896,2437,3137
13897,2886,2317,3302
13930,2899,2511,3245
13963,2861,2295,3297
13996,2880,2267,3253
14029,2942,2277,3341
14062,2938,2337,3211
14095,2899,2245,3219
14128,2887,2177,3244
14161,2883,2159,3290
14194,2895,2123,3275
14227,2919,2154,3248
14260,2918,2014,3199
14293,2895,2057,3306
14326,2927,2158,3279
14359,2886,1995,3298
14392,2909,2053,3217
14425,2887,1998,3216
14458,2901,2055,3220
14491,2923,1879,3229
14524,2882,2022,3211
14557,2879,2124,3226
14590,2944,1966,3160
14623,2870,2094,3321
14656,2882,1958,3267
14689,2905,2155,3264
14722,2915,2038,3304
14755,2917,2082,3226
14788,2913,1979,3195
14821,2915,1937,3230
14854,2887,1872,3228
14887,3171,2005,3195
14920,2947,1986,3177
14953,2894,1895,3209
14986,2851,2055,3118
15019,2896,1947,3262
15052,2897,2054,3267
15085,2887,2053,3242
15118,2835,2096,3242
15151,2901,2028,3197
15184,2889,2041,3265
15217,2943,2019,3249
15250,2885,2046,3200
15283,2897,2102,3301
15316,2913,2063,3186
15349,2915,1680,3199
15382,2910,2028,3279
15415,2939,2213,3232
15448,2933,2032,3231
15481,2871,1937,3226
15514,2909,2043,3246
15547,2939,2010,3219
15580,2903,2083,3211
15613,2890,2047,3344
15646,2896,2028,3184
15679,2867,1935,3219
15712,2931,2031,3210
15745,2894,2015,3227
15778,2875,1963,3259
15811,2879,2001,3275
15844,2867,1990,3264
15877,2891,2032,3274
15910,2914,1927,3250
15943,2944,2062,3328
15976,2847,2070,3213
16009,2898,2000,3281
16042,2866,2003,3290
16075,2886,2111,3246
16108,2951,2026,3233
16141,2898,2045,3226
16174,2944,2000,3189
16207,2939,2069,3187
16240,2909,2039,3216
16273,2896,2071,3274
16306,2923,1983,3248
16339,2913,1991,3231
16372,2879,2051,3221
16405,2869,2020,3240
16438,2880,2081,3312
16471,2928,1972,3253
16504,2852,2116,3198
16537,2915,2065,3257
16570,2914,2039,3219
16603,2909,2077,3276
16636,2874,2109,3213
16669,2891,1995,3189
16702,2875,2005,3245
16735,2895,2007,3193
16768,2887,2078,3185
16801,2959,1986,3302
16834,2832,2078,3199
16867,2917,2033,3217
16900,2915,2031,3170
16933,2941,2063,3193
16966,2886,2038,3290
16999,2893,1941,3211
17032,2884,2017,3282
17065,2903,1941,3266
17098,2890,1989,3288
17131,2921,1971,3239
17164,2911,1962,3270
17197,2900,1957,3244
17230,2917,2032,3215
17263,2938,2037,3223
17296,2895,1998,3257
17329,2916,1987,3191
17362,2715,1795,3296
17395,2967,2016,3223
17428,2925,1995,3219
17461,2924,2096,3263
17494,2912,2017,3221
17527,2910,2018,3266
17560,2866,2391,3275
17593,2903,1984,3229
17626,2903,1995,3200
17659,2887,1967,3248
17692,2899,1987,3274
17725,2931,2077,3297
17758,2897,1958,3276
17791,2912,2017,3248
17824,2939,1986,3274
17857,2907,1936,3333
17890,2930,2112,3239
17923,2789,2051,3161
17956,2928,2017,3248
17989,2925,1977,3221
18022,2935,2047,3216
18055,2891,2045,3277
18088,2928,2066,3307
18121,2868,2092,3249
18154,2881,2086,3215
