T,state
11047,3
11167,1
11173,1
11182,1
11192,1
11206,1
11216,1
11225,1
11239,1
11250,1
11289,1
11303,1
11313,1
11322,1
11336,1
11346,1
11355,1
11369,1
11380,1
11419,1
11429,1
11443,1
11452,1
11462,1
11476,1
11486,1
11495,1
11510,1
11549,1
11559,1
11573,1
11583,1
11592,1
11606,1
11616,1
11625,1
11640,1
11680,1
11689,1
11703,1
11713,1
11722,1
11736,1
11746,1
11756,1
11771,1
11803,1
11819,1
11833,1
11843,1
11853,1
11867,1
11876,1
11886,1
11900,1
11910,1
11949,1
11963,1
11973,1
11983,1
11997,1
12006,1
12016,1
12030,1
12041,1
12069,1
12089,1
12103,1
12113,1
12123,1
12137,1
12146,1
12156,1
12170,1
12180,1
12220,1
12233,1
12243,1
12253,1
12267,1
12276,1
12286,1
12300,1
12311,1
12350,1
12364,1
12373,1
12383,1
12397,1
12407,1
12416,1
12430,1
12441,1
12480,1
12494,1
12504,1
12513,1
12527,1
12537,1
12546,1
12560,1
12571,1
12610,1
12624,1
12634,1
12643,1
12657,1
12667,1
12677,1
12691,1
12701,1
12740,1
12754,1
12764,1
12774,1
12788,1
12797,1
12807,1
12821,1
12831,1
12870,1
12880,1
12894,1
12904,1
12913,1
12927,1
12937,1
12947,1
12962,1
13001,1
13010,1
13024,1
13034,1
13043,1
13057,1
13067,1
13077,1
13092,1
13131,1
13140,1
13154,1
13164,1
13174,1
13188,1
13197,1
13207,1
13222,1
13261,1
13271,1
13285,1
13294,1
13304,1
13318,1
13327,1
13337,1
13352,1
13391,1
13401,1
13415,1
13424,1
13434,1
13448,1
13458,1
13467,1
13482,1
13521,1
13531,1
13541,1
13555,1
13564,1
13574,1
13588,1
13597,1
13608,1
13651,1
13661,1
13671,1
13685,1
13694,1
13704,1
13718,1
13728,1
13738,1
13782,1
13791,1
13801,1
13815,1
13824,1
13834,1
13848,1
13858,1
13868,1
13912,1
13921,1
13931,1
13945,1
13955,1
13964,1
13978,1
13988,1
13998,1
14042,1
14052,1
14061,1
14075,1
14085,1
14094,1
14108,1
14118,1
14129,1
14168,1
14182,1
14191,1
14202,3
14215,3
14225,3
14234,3
14248,3
14259,3
14298,3
14312,3
14321,3
14331,3
14345,3
14355,3
14364,3
14378,3
14389,3
14428,3
14442,3
14452,3
14461,3
14475,3
14485,3
14494,3
14508,3
14519,3
14558,3
14572,3
14582,3
14591,3
14605,3
14615,3
14625,3
14639,3
14649,3
14688,3
14702,3
14712,3
14722,3
14736,3
14745,3
14755,3
14769,3
14779,3
14819,3
14828,3
14842,3
14852,3
14861,3
14875,3
14885,3
14895,3
14910,3
14949,3
14958,3
14972,3
14982,3
14992,3
15006,3
15015,3
15025,3
15040,3
15079,3
15088,3
15102,3
15112,3
15122,3
15136,3
15145,3
15155,3
15170,3
15209,3
15219,3
15233,3
15242,3
15252,3
15266,3
15275,3
15285,3
15300,3
15339,3
15349,3
15363,3
15372,3
15382,3
15396,3
15406,3
15415,3
15431,3
15469,3
15479,3
15489,3
15502,3
15512,3
15522,3
15536,3
15545,3
15560,3
15599,3
15609,3
15619,3
15633,3
15642,3
15652,3
15666,3
15676,3
15686,3
15729,3
15739,3
15749,3
15763,3
15772,3
15782,3
15796,3
15806,3
15816,3
15860,3
15869,3
15879,3
15893,3
15902,3
15912,3
15926,3
15936,3
15946,3
15990,3
15999,3
16009,3
16023,3
16033,3
16042,3
16056,3
16066,3
16076,3
16115,3
16129,3
16139,3
16149,3
16163,3
16172,3
16186,3
16196,3
16207,3
16246,3
16260,3
16269,3
16279,3
16293,3
16302,3
16312,3
16326,3
16337,3
16376,3
16390,3
16399,3
16399,3
16412,3
16426,3
16436,3
16445,3
16459,3
16470,3
16509,3
16523,3
16533,3
16542,3
16556,3
16566,3
16575,3
16589,3
16600,3
16639,3
16653,3
16663,3
16672,3
16686,3
16696,3
16706,3
16720,3
16730,3
16769,3
16783,3
16793,3
16803,3
16817,3
16826,3
16836,3
16850,3
