T,state
10056,3
10994,1
11002,1
11011,1
11021,1
11031,1
11045,1
11054,1
11065,1
11108,1
11118,1
11127,1
11141,1
11151,1
11161,1
11175,1
11184,1
11195,1
11238,1
11248,1
11258,1
11272,1
11281,1
11291,1
11305,1
11315,1
11325,1
11369,1
11378,1
11388,1
11402,1
11412,1
11421,1
11435,1
11445,1
11455,1
11495,1
11509,1
11518,1
11528,1
11542,1
11552,1
11561,1
11575,1
11586,1
11625,1
11639,1
11648,1
11658,1
11672,1
11682,1
11691,1
11705,1
11716,1
11755,1
11769,1
11779,1
11788,1
11802,1
11812,1
11822,1
11836,1
11846,1
11885,1
11899,1
11909,1
11919,1
11933,1
11942,1
11952,1
11966,1
11976,1
12016,1
12029,1
12039,1
12049,1
12063,1
12072,1
12082,1
12096,1
12107,1
12123,1
12155,1
12169,1
12179,1
12189,1
12203,1
12212,1
12226,1
12236,1
12247,1
12286,1
12300,1
12309,1
12319,1
12333,1
12343,1
12352,1
12366,1
12377,1
12416,1
12430,1
12440,1
12449,1
12463,1
12473,1
12482,1
12496,1
12507,1
12546,1
12560,1
12570,1
12579,1
12593,1
12603,1
12613,1
12627,1
12637,1
12676,1
12690,1
12700,1
12710,1
12724,1
12733,1
12733,1
12746,1
12760,1
12770,1
12810,1
12824,1
12833,1
12843,1
12857,1
12866,1
12876,1
12890,1
12901,1
12940,1
12954,1
12964,1
12973,1
12987,1
12997,1
13006,1
13020,1
13031,1
13070,1
13080,1
13094,1
13103,1
13117,1
13127,1
13137,1
13151,1
13161,1
13200,1
13210,1
13224,1
13234,1
13243,1
13257,1
13267,1
13276,1
13291,1
13331,1
13340,1
13354,1
13364,1
13373,1
13387,1
13397,1
13407,1
13422,1
13461,1
13470,1
13484,1
13494,1
13504,1
13518,1
13527,1
13537,1
13552,1
13591,1
13601,1
13615,1
13624,1
13624,1
13637,1
13651,1
13661,1
13670,1
13685,1
13724,1
13734,1
13748,1
13758,1
13767,1
13781,1
13791,1
13800,1
13816,1
13855,1
13864,1
13878,1
13888,1
13897,1
13911,1
13921,1
13931,1
13946,1
13985,1
13994,1
14008,1
14024,3
14080,3
14215,3
14274,3
14328,3
14446,3
14529,3
14551,3
14551,3
14565,3
14609,3
14619,3
14629,3
14643,3
14652,3
14662,3
14676,3
14686,3
14695,3
14741,3
14751,3
14760,3
14774,3
14784,3
14794,3
14808,3
14817,3
14828,3
14873,3
14882,3
14892,3
14906,3
14916,3
14925,3
14939,3
14949,3
14960,3
15005,3
15014,3
15024,3
15038,3
15048,3
15057,3
15071,3
15081,3
15090,3
15136,3
15146,3
15156,3
15170,3
15179,3
15189,3
15203,3
15213,3
15224,3
15268,3
15278,3
15287,3
15301,3
15311,3
15321,3
15335,3
15344,3
15356,3
15400,3
15409,3
15419,3
15433,3
15443,3
15452,3
15466,3
15476,3
15488,3
15531,3
15541,3
15541,3
15554,3
15568,3
15577,3
15577,3
15594,3
15604,3
15614,3
15660,3
15669,3
15679,3
15693,3
15703,3
15712,3
15712,3
15729,3
15739,3
15751,3
15794,3
15804,3
15814,3
15828,3
15837,3
15847,3
15861,3
15871,3
15883,3
15926,3
15936,3
