T,state
23789,4
23799,4
23813,4
23822,4
23837,4
23851,4
23861,4
23870,4
23890,4
23935,4
23949,4
23959,4
23968,4
23987,4
23997,4
24011,4
24020,4
24067,4
24086,4
24095,4
24109,4
24119,4
24133,4
24147,4
24158,4
24192,4
24217,4
24232,4
24245,4
24255,4
24265,4
24284,4
24293,4
24308,4
24353,4
24363,4
24382,4
24391,4
24405,4
24415,4
24424,4
24445,4
24490,4
24504,4
24513,4
24523,4
24542,4
24551,4
24561,4
24575,4
24592,4
24640,4
24649,4
24659,4
24673,4
24688,4
24701,4
24711,4
24723,4
24771,4
24786,4
24800,4
24809,4
24819,4
24838,4
24847,4
24859,4
24904,4
24917,4
