T,pwm1,pwm2,pwm3
18806,2025,1975,2000
18936,2025,1975,2000
19066,2025,1975,2000
19196,2025,1975,2000
19327,2025,1975,2000
19460,2025,1975,2000
19593,2025,1975,2000
19723,2025,1975,2000
19853,2025,1975,2000
19986,2025,1975,2000
20114,2025,1975,2000
20247,2025,1975,2000
20378,2025,1975,2000
20500,2025,1975,2000
20630,2025,1975,2000
20760,2025,1975,2000
20891,2025,1975,2000
21024,2025,1975,2000
21160,2025,1975,2000
21291,2025,1975,2000
21424,2025,1975,2000
21551,2025,1975,2000
21681,2025,1975,2000
21811,2025,1975,2000
21941,2025,1975,2000
22072,2025,1975,2000
22202,2025,1975,2000
22335,2025,1975,2000
22465,2025,1975,2000
22596,2025,1975,2000
22730,2025,1975,2000
22859,2025,1975,2000
22989,2025,1975,2000
23116,2025,1975,2000
23250,2025,1975,2000
23377,2025,1975,2000
23513,2025,1975,2000
23643,2025,1975,2000
23777,2025,1975,2000
23899,2025,1975,2000
24029,2025,1975,2000
24165,2025,1975,2000
24290,2025,1975,2000
24420,2025,1975,2000
24550,2025,1975,2000
24676,2025,1975,2000
24807,2025,1975,2000
24937,2025,1975,2000
25070,2025,1975,2000
25200,2025,1975,2000
25327,2025,1975,2000
25463,2025,1975,2000
25594,2025,1975,2000
25725,2025,1975,2000
25846,2025,1975,2000
25977,2025,1975,2000
26107,2025,1975,2000
26237,2025,1975,2000
26367,2025,1975,2000
26497,2025,1975,2000
26627,2025,1975,2000
26757,2025,1975,2000
26887,2025,1975,2000
27017,2025,1975,2000
27148,2025,1975,2000
27278,2025,1975,2000
27411,2025,1975,2000
27542,2025,1975,2000
27672,2025,1975,2000
27801,2025,1975,2000
27924,2025,1975,2000
28054,2025,1975,2000
28184,2025,1975,2000
28314,2025,1975,2000
28445,2025,1975,2000
28579,2025,1975,2000
28714,2025,1975,2000
28845,2025,1975,2000
28975,2025,1975,2000
29105,2025,1975,2000
29235,2025,1975,2000
29365,2025,1975,2000
29498,2025,1975,2000
29628,2025,1975,2000
29758,2025,1975,2000
29889,2025,1975,2000
30019,2025,1975,2000
30152,2025,1975,2000
30282,2025,1975,2000
30421,2025,1975,2000
30642,2025,1975,2000
30817,2025,1975,2000
30952,1932,1975,2048
31070,1932,1975,2048
31187,1932,1975,2048
31307,1932,1975,2048
31423,1932,1975,2048
31544,1932,1975,2048
31664,1932,1975,2048
31800,1932,1975,2048
31932,1932,1975,2048
32063,1932,1975,2048
32192,1932,1975,2048
32323,1932,1975,2048
32459,1932,1975,2048
32590,1932,1975,2048
32722,1932,1975,2048
32853,1932,1975,2048
32985,1932,1975,2048
33117,1932,1975,2048
33248,1932,1975,2048
33380,1932,1975,2048
33511,1932,1975,2048
33644,1932,1975,2048
33767,1932,1975,2048
33899,1932,1975,2048
34030,1932,1975,2048
34173,1932,1975,2048
34305,1932,1975,2048
34437,1932,1975,2048
34568,1932,1975,2048
34699,1932,1975,2048
34832,1932,1975,2048
34955,1932,1975,2048
35087,1932,1975,2048
35219,1932,1975,2048
35370,1932,1975,2048
35502,1932,1975,2048
35634,1932,1975,2048
35765,1932,1975,2048
35900,1932,1975,2048
36029,1932,1975,2048
36160,1932,1975,2048
36292,1932,1975,2048
36427,1932,1975,2048
36558,1932,1975,2048
36690,1932,1975,2048
36825,1932,1975,2048
36953,1932,1975,2048
37085,1932,1975,2048
37217,1932,1975,2048
37348,1932,1975,2048
37480,1932,1975,2048
37612,1932,1975,2048
37749,1932,1975,2048
37881,1932,1975,2048
38013,1932,1975,2048
38141,1932,1975,2048
38272,1932,1975,2048
38404,1932,1975,2048
38532,1932,1975,2048
38664,1932,1975,2048
38795,1932,1975,2048
38924,1932,1975,2048
39056,1932,1975,2048
39194,1932,1975,2048
39333,1932,1975,2048
39461,1932,1975,2048
39592,1932,1975,2048
39724,1932,1975,2048
39859,1932,1975,2048
39987,1932,1975,2048
40122,1932,1975,2048
40253,1932,1975,2048
40385,1932,1975,2048
40517,1932,1975,2048
40649,1932,1975,2048
40780,1932,1975,2048
40912,1932,1975,2048
41047,1932,1975,2048
41176,1932,1975,2048
41313,1932,1975,2048
41448,1932,1975,2048
41580,1932,1975,2048
41712,1932,1975,2048
41840,1932,1975,2048
41971,1932,1975,2048
42103,1932,1975,2048
42238,1932,1975,2048
42366,1932,1975,2048
42498,1932,1975,2048
42632,1932,1975,2048
42764,1932,1975,2048
42896,1932,1975,2048
43027,1932,1975,2048
43162,1932,1975,2048
43290,1932,1975,2048
43422,1932,1975,2048
43554,1932,1975,2048
43685,1932,1975,2048
43820,1932,1975,2048
43955,1932,1975,2048
44083,1932,1975,2048
44219,1932,1975,2048
44355,1932,1975,2048
44487,1932,1975,2048
44618,1932,1975,2048
44750,1932,1975,2048
44881,1932,1975,2048
45013,2425,2375,2391
45161,2425,2375,2366
45296,2425,2375,2347
45440,2425,2375,2337
45571,2425,2375,2337
45723,2425,2375,2337
45863,2425,2375,2337
45992,2425,2375,2337
46126,2425,2375,2337
46260,2425,2375,2337
46388,2425,2375,2337
46523,2425,2375,2337
46657,2425,2375,2337
46785,2425,2375,2337
46919,2425,2375,2337
47053,2425,2375,2337
47182,2425,2375,2337
47316,2425,2375,2337
47450,2425,2375,2337
47579,2425,2375,2337
47713,2425,2375,2337
47847,2425,2375,2337
47976,2425,2375,2337
48110,2425,2375,2337
48244,2425,2375,2337
48373,2425,2375,2337
48507,2425,2375,2337
48641,2425,2375,2337
48768,2425,2375,2337
48901,2425,2375,2337
49034,2425,2375,2337
49163,2425,2375,2337
49298,2425,2375,2337
49438,2425,2375,2337
49567,2425,2375,2337
49701,2425,2375,2337
49838,2425,2375,2337
49967,2425,2375,2337
50115,2425,2375,2337
50249,2425,2375,2337
50384,2425,2375,2337
50518,2425,2375,2337
50657,2425,2375,2337
50811,2425,2375,2337
50983,2425,2375,2337
51114,2425,2375,2337
51244,2425,2375,2337
51393,2425,2375,2337
51516,2425,2375,2337
51647,2425,2375,2337
51796,2425,2375,2337
51927,2425,2375,2337
52049,2425,2375,2337
52178,2425,2375,2337
52326,2425,2375,2337
52459,2425,2375,2337
