T,yaw,pitch,roll
22657,-0.44, -0.15, -0.01
22787,-0.46, -0.15, -0.01
22921,-0.46, -0.16, -0.01
23051,-0.46, -0.16, -0.00
23182,-0.45, -0.15, 0.01
23304,-0.45, -0.15, 0.01
23442,-0.45, -0.15, 0.01
23565,-0.45, -0.15, 0.01
23695,-0.46, -0.15, 0.01
23826,-0.47, -0.14, 0.00
23956,-0.47, -0.15, 0.01
24086,-0.48, -0.15, 0.01
24216,-0.48, -0.15, 0.01
24343,-0.49, -0.15, -0.00
24477,-0.49, -0.15, -0.00
24607,-0.49, -0.14, -0.00
24737,-0.49, -0.14, -0.00
24868,-0.49, -0.14, -0.00
24998,-0.49, -0.14, -0.00
25128,-0.50, -0.14, -0.00
25262,-0.50, -0.14, 0.00
25385,-0.50, -0.14, -0.00
25515,-0.50, -0.14, -0.00
25646,-0.51, -0.14, -0.00
25776,-0.51, -0.14, -0.00
25906,-0.51, -0.14, -0.01
26037,-0.52, -0.14, -0.01
26167,-0.52, -0.14, -0.00
26297,-0.53, -0.13, -0.01
26428,-0.53, -0.13, -0.01
26561,-0.53, -0.13, -0.01
26692,-0.54, -0.13, -0.01
26818,-0.54, -0.13, -0.01
26952,-0.54, -0.13, -0.00
27082,-0.55, -0.14, -0.01
27216,-0.55, -0.14, -0.01
27346,-0.55, -0.14, -0.00
27476,-0.56, -0.14, -0.00
27607,-0.56, -0.14, -0.00
27737,-0.56, -0.14, -0.01
27871,-0.56, -0.14, -0.01
28001,-0.57, -0.14, -0.01
28132,-0.57, -0.14, -0.01
28254,-0.57, -0.14, -0.01
28385,-0.58, -0.13, -0.01
28515,-0.58, -0.14, -0.01
28646,-0.58, -0.14, -0.01
28776,-0.59, -0.13, -0.02
28906,-0.59, -0.13, -0.01
29040,-0.59, -0.13, -0.01
29167,-0.59, -0.13, -0.02
29297,-0.60, -0.13, -0.02
29428,-0.60, -0.13, -0.02
29558,-0.61, -0.13, -0.02
29692,-0.61, -0.13, -0.02
29822,-0.61, -0.13, -0.02
29952,-0.62, -0.13, -0.01
30086,-0.61, -0.14, -0.00
30216,-0.61, -0.14, -0.00
30350,-0.61, -0.14, -0.00
30480,-0.62, -0.13, -0.01
30610,-0.62, -0.13, -0.01
30741,-0.63, -0.13, -0.00
30871,-0.63, -0.12, -0.00
31005,-0.62, -0.12, 0.00
31135,-0.62, -0.12, -0.00
31290,-0.62, -0.11, -0.01
31554,-0.64, -0.12, 0.00
31747,-0.64, -0.13, -0.00
31893,-0.65, -0.13, -0.00
32010,-0.65, -0.12, 0.00
32131,-0.65, -0.12, 0.01
32247,-0.65, -0.12, -0.00
32368,-0.65, -0.11, -0.02
32489,-0.65, -0.10, -0.03
32622,-0.66, -0.09, -0.03
32761,-0.65, -0.09, -0.03
32891,-0.65, -0.09, -0.03
33023,-0.65, -0.09, -0.03
33155,-0.65, -0.09, -0.03
33287,-0.66, -0.08, -0.03
33419,-0.66, -0.08, -0.03
33555,-0.66, -0.09, -0.02
33684,-0.67, -0.09, -0.02
33814,-0.67, -0.09, -0.02
33946,-0.68, -0.09, -0.02
34078,-0.68, -0.10, -0.02
34210,-0.68, -0.10, -0.02
34342,-0.68, -0.09, -0.02
34478,-0.68, -0.09, -0.02
34605,-0.69, -0.10, -0.02
34737,-0.69, -0.09, -0.03
34869,-0.69, -0.09, -0.03
35001,-0.70, -0.09, -0.03
35133,-0.70, -0.09, -0.02
35265,-0.70, -0.09, -0.02
35397,-0.70, -0.10, -0.02
35528,-0.71, -0.11, -0.01
35660,-0.71, -0.11, -0.01
35792,-0.71, -0.11, -0.02
35924,-0.72, -0.10, -0.03
36056,-0.73, -0.08, -0.03
36188,-0.74, -0.10, -0.02
36320,-0.74, -0.12, -0.01
36451,-0.74, -0.13, -0.01
36583,-0.74, -0.11, -0.01
36715,-0.74, -0.12, -0.00
36847,-0.74, -0.13, 0.01
36979,-0.75, -0.15, 0.01
37112,-0.76, -0.16, 0.00
37245,-0.77, -0.17, 0.01
37377,-0.76, -0.16, 0.00
37515,-0.76, -0.15, 0.00
37647,-0.75, -0.15, 0.01
37779,-0.75, -0.15, 0.00
37911,-0.74, -0.13, -0.01
38043,-0.74, -0.11, -0.02
38174,-0.75, -0.11, -0.03
38316,-0.75, -0.11, -0.03
38448,-0.75, -0.09, -0.04
38593,-0.75, -0.08, -0.04
38726,-0.76, -0.09, -0.05
38857,-0.76, -0.09, -0.05
38981,-0.76, -0.08, -0.06
39113,-0.76, -0.08, -0.05
39245,-0.77, -0.07, -0.05
39377,-0.78, -0.07, -0.07
39516,-0.78, -0.06, -0.08
39641,-0.78, -0.04, -0.09
39772,-0.79, -0.04, -0.08
39904,-0.80, -0.05, -0.05
40036,-0.81, -0.03, -0.05
40168,-0.82, -0.02, -0.07
40300,-0.83, -0.04, -0.08
40432,-0.83, -0.04, -0.06
40564,-0.83, -0.02, -0.05
40706,-0.84, -0.01, -0.06
40838,-0.83, -0.02, -0.10
40970,-0.83, -0.01, -0.11
41107,-0.85, 0.03, -0.11
41239,-0.85, 0.03, -0.10
41371,-0.84, 0.02, -0.11
41502,-0.83, 0.00, -0.12
41634,-0.84, 0.01, -0.12
41765,-0.85, 0.02, -0.09
41912,-0.85, 0.02, -0.05
42044,-0.85, 0.02, -0.02
42178,-0.84, -0.01, 0.01
42312,-0.83, -0.06, 0.00
42441,-0.80, -0.18, -0.01
42572,-0.80, -0.19, 0.01
42709,-0.81, -0.18, 0.02
42850,-0.83, -0.12, 0.04
42985,-0.83, -0.05, 0.05
43121,-0.83, -0.02, 0.04
43255,-0.84, -0.01, 0.02
43387,-0.84, -0.01, 0.02
43515,-0.84, -0.01, 0.02
43652,-0.84, -0.01, 0.02
43781,-0.85, -0.01, 0.02
43909,-0.85, -0.01, 0.02
44043,-0.85, -0.01, 0.02
44175,-0.86, -0.01, 0.02
44309,-0.86, -0.01, 0.02
44452,-0.86, -0.01, 0.02
44591,-0.87, -0.01, 0.02
44733,-0.87, -0.01, 0.02
44863,-0.87, -0.01, 0.02
44996,-0.88, -0.01, 0.02
45130,-0.88, -0.01, 0.02
45263,-0.88, -0.01, 0.02
45395,-0.89, -0.01, 0.02
45526,-0.89, -0.01, 0.02
45660,-0.89, -0.01, 0.02
45789,-0.89, -0.01, 0.02
45923,-0.90, -0.01, 0.02
