T,x1,y1,z1,x2,y2,z2,x3,y3,z3,pitch,roll
7145,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
7287,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
7405,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
7519,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
7637,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
7751,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
7870,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
7984,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
8103,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
8217,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
8336,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
8450,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
8569,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
8683,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
8802,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
8916,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
9033,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
9147,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
9264,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
9378,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
9495,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
9609,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
9726,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
9840,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
9957,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
10071,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
10189,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
10304,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
10420,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
10535,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
10650,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
10781,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
10907,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
11040,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
11171,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
11293,0, 0, 0,	0, 0, 0,	0, 0, 0,	0.00, 0.00
11440,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
11677,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
11901,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
12103,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
12318,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
12513,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
12713,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
12911,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
13102,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
13223,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
13339,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
13457,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
13578,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
13695,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
13816,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
13932,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
14051,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
14172,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
14288,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
14409,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
14525,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
14645,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
14766,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
14882,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
15003,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
15119,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
15239,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
15360,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
15476,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
15597,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
15713,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
15833,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
15954,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
16070,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
16191,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
16321,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
16454,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
16586,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
16717,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
16851,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
16983,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
17115,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
17253,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
17385,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
17516,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
17652,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
17789,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
17921,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
18050,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
18184,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
18319,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
18451,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
18582,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
18717,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
18848,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
18977,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
19108,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
19245,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
19395,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
19535,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
19682,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
19823,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
19953,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
20100,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
20235,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
20379,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
20510,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
20647,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
20783,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
20926,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
21057,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
21194,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
21337,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
21474,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
21605,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
21748,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
21887,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
22029,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
22151,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
22302,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
22441,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
22592,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
22727,98, -169, 557,	98, 169, 629,	-188, 0, 631,	7.57, -12.03
