T,state
9911,3
10157,1
10166,1
10175,1
10185,1
10194,1
10208,1
10218,1
10229,1
10272,1
10282,1
10291,1
10305,1
10315,1
10325,1
10339,1
10348,1
10359,1
10402,1
10412,1
10422,1
10436,1
10445,1
10455,1
10469,1
10478,1
10489,1
10533,1
10542,1
10552,1
10566,1
10575,1
10575,1
10588,1
10602,1
10612,1
10622,1
10666,1
10675,1
10685,1
10699,1
10709,1
10718,1
10732,1
10742,1
10753,1
10796,1
10806,1
10815,1
10829,1
10839,1
10848,1
10862,1
10872,1
10883,1
10922,1
10936,1
10945,1
10955,1
10969,1
10979,1
10988,1
11002,1
11013,1
11052,1
11066,1
11076,1
11085,1
11099,1
11109,1
11119,1
11133,1
11143,1
11182,1
11196,1
11196,1
11209,1
11219,1
11233,1
11242,1
11252,1
11266,1
11277,1
11316,1
11330,1
11339,1
11349,1
11363,1
11373,1
11382,1
11396,1
11407,1
11446,1
11460,1
11469,1
11479,1
11493,1
11503,1
11512,1
11526,1
11537,1
11576,1
11590,1
11600,1
11609,1
11623,1
11633,1
11643,1
11657,1
11668,1
11706,1
11720,1
11730,1
11740,1
11754,1
11763,1
11763,1
11776,1
11790,1
11800,1
11840,1
11854,1
11863,1
11873,1
11887,1
11896,1
11906,1
11920,1
11931,1
11970,1
11984,1
11993,1
12003,1
12017,1
12027,1
12036,1
12050,1
12061,1
12100,1
12110,1
12124,1
12133,1
12143,1
12157,1
12167,1
12176,1
12191,1
12230,1
12240,1
12254,1
12264,1
12273,1
12287,1
12297,1
12306,1
12321,1
12360,1
12370,1
12384,1
12394,1
12403,1
12417,1
12427,1
12437,1
12452,1
12484,1
12500,1
12514,1
12524,1
12533,1
12547,1
12557,1
12567,1
12581,1
12591,1
12630,1
12644,1
12654,1
12664,1
12678,1
12687,1
12697,1
12711,1
12721,1
12760,1
12770,1
12784,1
12794,1
12803,1
12817,1
12827,1
12837,1
12852,1
12880,1
12900,1
12914,1
12924,1
12934,1
12948,1
12957,1
12967,1
12981,1
12991,1
13041,3
13077,3
13131,3
13255,3
13334,3
13449,3
13509,3
13558,3
13672,3
13725,3
13792,3
13928,3
14010,3
14169,3
14238,3
14440,3
14446,3
14459,3
14469,3
14478,3
14492,3
14503,3
14543,3
14557,3
14567,3
14577,3
14591,3
14600,3
14610,3
14624,3
14634,3
14675,3
14685,3
14699,3
14708,3
14718,3
14732,3
14741,3
14755,3
14766,3
14807,3
14816,3
14830,3
14840,3
14849,3
14863,3
14873,3
14883,3
14898,3
14938,3
14948,3
14962,3
14971,3
14981,3
14995,3
15005,3
15014,3
15029,3
15070,3
15079,3
15093,3
15103,3
15113,3
15126,3
15136,3
15146,3
15161,3
15201,3
15211,3
15225,3
15234,3
15244,3
15258,3
15268,3
15277,3
15292,3
15333,3
15342,3
15356,3
15366,3
15376,3
15390,3
15399,3
15399,3
15416,3
15427,3
15467,3
15481,3
15491,3
15501,3
15515,3
15524,3
15534,3
15548,3
15559,3
15599,3
15609,3
15623,3
15632,3
15646,3
15656,3
15666,3
15680,3
