T,state
10056,3
10420,1
10426,1
10434,1
10448,1
10458,1
10467,1
10481,1
10492,1
10531,1
10545,1
10555,1
10564,1
10578,1
10588,1
10597,1
10611,1
10622,1
10661,1
10675,1
10685,1
10695,1
10709,1
10718,1
10728,1
10742,1
10752,1
10792,1
10801,1
10815,1
10825,1
10835,1
10849,1
10858,1
10868,1
10883,1
10922,1
10932,1
10946,1
10955,1
10965,1
10979,1
10989,1
10998,1
11013,1
11052,1
11062,1
11076,1
11086,1
11095,1
11109,1
11119,1
11129,1
11144,1
11176,1
11193,1
11206,1
11216,1
11226,1
11240,1
11249,1
11259,1
11273,1
11284,1
11308,1
11337,1
11346,1
11356,1
11370,1
11380,1
11389,1
11403,1
11413,1
11424,1
11467,1
11477,1
11487,1
11500,1
11510,1
11520,1
11534,1
11543,1
11554,1
11593,1
11607,1
11617,1
11627,1
11640,1
11650,1
11660,1
11674,1
11684,1
11720,1
11738,1
11747,1
11757,1
11771,1
11781,1
11790,1
11804,1
11814,1
11823,1
11868,1
11878,1
11887,1
11901,1
11911,1
11921,1
11935,1
11944,1
11955,1
11998,1
12008,1
12018,1
12032,1
12041,1
12051,1
12065,1
12075,1
12085,1
12129,1
12138,1
12148,1
12162,1
12172,1
12181,1
12195,1
12205,1
12215,1
12259,1
12269,1
12278,1
12292,1
12302,1
12312,1
12326,1
12335,1
12346,1
12385,1
12399,1
12409,1
12418,1
12432,1
12442,1
12452,1
12466,1
12476,1
12515,1
12529,1
12539,1
12549,1
12563,1
12572,1
12582,1
12596,1
12607,1
12628,1
12660,1
12670,1
12679,1
12693,1
12703,1
12712,1
12726,1
12736,1
12747,1
12790,1
12800,1
12809,1
12823,1
12833,1
12843,1
12857,1
12866,1
12877,1
12921,1
12930,1
12940,1
12954,1
12963,1
12973,1
12987,1
12997,1
13007,1
13051,1
13061,1
13070,1
13070,1
13087,1
13097,1
13106,1
13120,1
13130,1
13141,1
13184,1
13194,1
13204,1
13218,1
13227,1
13237,1
13251,1
13260,1
13271,1
13310,1
13324,1
13338,3
13374,3
13449,3
13934,3
14057,3
14100,3
14171,3
15289,3
15299,3
15340,3
15349,3
15363,3
15373,3
15382,3
15396,3
15406,3
15416,3
15431,3
15471,3
15481,3
15495,3
15505,3
15514,3
15528,3
15538,3
15548,3
15563,3
15603,3
15613,3
15627,3
15637,3
15646,3
15660,3
15670,3
15679,3
15695,3
15735,3
15745,3
15759,3
15769,3
15778,3
15792,3
15802,3
15811,3
15827,3
15867,3
15877,3
15891,3
15900,3
15910,3
15924,3
15934,3
15943,3
15959,3
15999,3
16009,3
16023,3
16032,3
16042,3
16056,3
16066,3
16075,3
16091,3
16131,3
16141,3
16155,3
16164,3
16174,3
16188,3
16198,3
16207,3
16222,3
16263,3
16273,3
16287,3
16296,3
16306,3
16320,3
16329,3
16339,3
16354,3
16395,3
16405,3
16419,3
16428,3
16438,3
16452,3
16461,3
16471,3
16486,3
16523,3
16536,3
16550,3
16560,3
16570,3
16584,3
16593,3
16603,3
16617,3
16628,3
16668,3
16682,3
16692,3
16702,3
16716,3
16725,3
16735,3
16749,3
16759,3
16800,3
16814,3
16824,3
16834,3
16848,3
16857,3
16867,3
16881,3
16891,3
16932,3
16946,3
16956,3
16965,3
16979,3
16989,3
16999,3
17013,3
17023,3
17064,3
17078,3
17087,3
17097,3
17111,3
17121,3
17130,3
17144,3
17155,3
17196,4
17214,4
17224,4
17233,4
17247,4
17262,4
17276,4
17286,4
17332,4
17346,4
17360,4
17374,4
17384,4
17393,4
17413,4
17423,4
17469,4
17483,4
17492,4
17502,4
17521,4
17530,4
17544,4
17560,4
17600,4
17619,4
17629,4
17643,4
17658,4
17671,4
17681,4
17692,4
17722,4
17751,4
17766,4
17780,4
17789,4
17803,4
17818,4
17827,4
17843,4
17877,4
17898,4
17917,4
17926,4
17940,4
17950,4
17969,4
17978,4
17989,4
18019,4
18048,4
18063,4
18077,4
18086,4
18100,4
18115,4
18124,4
18139,4
18185,4
18194,4
18213,4
18223,4
18237,4
18246,4
18261,4
18276,4
18321,4
18335,4
18345,4
18359,4
18373,4
18383,4
18392,4
18412,4
18453,4
18472,4
18481,4
18491,4
18505,4
18519,4
18533,4
18544,4
18589,4
18608,4
18618,4
18632,4
18641,4
18641,4
18663,4
18673,4
18685,4
18733,4
18743,4
18752,4
18771,4
18781,4
18795,4
18809,4
18820,4
18870,4
18879,4
18893,4
18903,4
18917,4
18931,4
18941,4
18950,4
19006,4
19016,4
19030,4
19039,4
19049,4
19068,4
19077,4
19092,4
19134,4
19147,4
19166,4
19176,4
19190,4
19199,4
19214,4
19228,4
19238,4
19273,4
19298,4
19312,4
19326,4
19336,4
19345,4
19364,4
19374,4
19389,4
19434,4
19444,4
19463,4
19472,4
19482,4
19496,4
19510,4
19525,4
19571,4
19580,4
19594,4
19609,4
19623,4
19632,4
19642,4
19662,4
19702,4
19721,4
19731,4
19740,4
19759,4
19769,4
19778,4
19794,4
19838,4
19852,4
19867,4
19877,4
19890,4
19900,4
19919,4
19930,4
19975,4
19989,4
19998,4
20017,4
20027,4
20036,4
20050,4
20066,4
20087,4
20125,4
20125,4
20138,4
20152,4
20166,4
20180,4
20190,4
20199,4
20219,4
20265,4
20279,4
20288,4
20288,4
20301,4
20320,4
20329,4
20339,4
20353,4
20399,4
20418,4
20428,4
20437,4
20451,4
20466,4
20480,4
20490,4
20536,4
20549,4
20564,4
20578,4
20588,4
20597,4
20616,4
20627,4
20664,4
20686,4
20695,4
20714,4
20724,4
20734,4
20747,4
20762,4
20777,4
20822,4
20832,4
20846,4
20861,4
20874,4
20884,4
20893,4
20915,4
20959,4
20973,4
20982,4
20992,4
21011,4
21020,4
21030,4
21045,4
21090,4
21109,4
21119,4
21128,4
21142,4
21152,4
21171,4
21181,4
21227,4
21241,4
21250,4
21269,4
21279,4
21288,4
21302,4
21318,4
21368,4
21377,4
21377,4
21390,4
21409,4
21418,4
21428,4
21442,4
21451,4
21490,4
21517,4
21526,4
21540,4
21550,4
21569,4
21578,4
21588,4
21602,4
21648,4
21667,4
21677,4
21686,4
21700,4
21715,4
21724,4
21740,4
21785,4
21799,4
21813,4
21823,4
21837,4
21846,4
21865,4
21876,4
21921,4
21935,4
21945,4
21964,4
21973,4
21983,4
21997,4
22012,4
22062,4
22072,4
22081,4
22095,4
22110,4
22119,4
22133,4
22144,4
22193,4
22208,4
22218,4
22232,4
22241,4
22241,4
22254,4
22273,4
22285,4
22333,4
22343,4
22352,4
22371,4
22381,4
22395,4
22409,4
22424,4
22470,4
22479,4
22493,4
22508,4
22517,4
22531,4
22541,4
22550,4
22601,4
22616,4
22630,4
22639,4
22649,4
22668,4
22677,4
22693,4
22734,4
22747,4
22766,4
22776,4
22790,4
22799,4
22814,4
22828,4
22838,4
22888,4
22897,4
22912,4
22926,4
22936,4
22945,4
22964,4
22975,4
23021,4
23034,4
23043,4
23062,4
23072,4
23086,4
23095,4
23110,4
23125,4
23141,4
23184,4
23194,4
23208,4
23222,4
23232,4
23241,4
23260,4
23273,4
23321,4
23330,4
23330,4
23362,3
23406,4
23465,4
23474,4
23488,4
23498,4
23517,4
23526,4
23538,4
23587,4
23596,4
23615,4
23625,4
23634,4
23648,4
23663,4
23672,4
23710,4
23733,4
23747,4
23761,4
23771,4
23785,4
23794,4
23813,4
23824,4
23866,4
23883,4
23893,4
23903,4
23922,4
23931,4
23945,4
23960,4
23969,4
24020,4
24030,4
24044,4
24058,4
24068,4
24082,4
24091,4
24101,4
24145,4
24166,4
24180,4
24190,4
24199,4
24218,4
24228,4
24242,4
24251,4
24298,4
24317,4
24327,4
24341,4
24350,4
24365,4
24379,4
24389,4
24439,4
24449,4
24463,4
24477,4
24487,4
24496,4
24516,4
24528,4
24576,4
24586,4
24595,4
24614,4
24624,4
24638,4
24647,4
24675,4
24714,4
24723,4
24737,4
24747,4
24761,4
24775,4
24785,4
24794,4
24846,4
24872,4
24888,4
24914,4
24936,4
24989,4
25014,4
25035,4
25051,4
25078,4
25136,4
25152,4
25178,4
25199,4
25223,4
25278,4
25299,4
25321,4
25341,4
25380,4
25421,4
25442,4
25468,4
25484,4
25511,4
25568,4
25585,4
25611,4
25631,4
25650,4
25711,4
25732,4
25748,4
25774,4
25796,4
25833,4
25875,4
25895,4
25921,4
25938,4
25958,4
26022,4
26038,4
26064,4
26080,4
26102,4
26159,4
26185,4
26202,4
26228,4
26247,4
26302,4
26328,4
26345,4
26371,4
26392,4
26449,4
26471,4
26492,4
26518,4
26535,4
26571,4
26618,4
26635,4
26661,4
26681,4
26699,4
26761,4
26782,4
26798,4
26824,4
26840,4
26898,4
26924,4
26945,4
26966,4
26988,4
27045,4
27066,4
27087,4
27113,4
27130,4
27170,4
27203,4
27229,4
27250,4
27275,4
27329,4
27350,4
27375,4
27392,4
27417,4
27447,4
27492,4
27517,4
27534,4
27560,4
27581,4
27630,4
27660,4
27680,4
27697,4
27723,4
27744,4
27796,4
27822,4
27843,4
27869,4
27886,4
27943,4
27968,4
27985,4
28010,4
28028,4
28084,4
28110,4
28126,4
28147,4
28174,4
28226,4
28247,4
28272,4
28289,4
28316,4
28372,4
28388,4
28414,4
28435,4
28454,4
28514,4
28534,4
28551,4
28577,4
28598,4
28639,4
28676,4
28697,4
28718,4
28739,4
28766,4
28818,4
28839,4
28864,4
28881,4
28901,4
28964,4
28980,4
29001,4
29027,4
29044,4
29101,4
29126,4
29143,4
29168,4
29190,4
29242,4
29268,4
29289,4
29310,4
29332,4
29388,4
29410,4
29431,4
29447,4
29475,4
29530,4
29547,4
29572,4
29593,4
29651,4
29672,4
29693,4
29719,4
29735,4
29756,4
29818,4
29835,4
29860,4
29877,4
29898,4
29960,4
29981,4
29997,4
30023,4
30039,4
30097,4
30123,4
30139,4
30165,4
30186,4
30239,4
30264,4
30285,4
30301,4
30328,4
30385,4
30401,4
30427,4
30448,4
30470,4
30527,4
30547,4
30569,4
30590,4
30616,4
30669,4
30689,4
30715,4
